字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
性价比,价格,0.724,检票价格也可以,0.993328,0.00667241,0.985173,2
性价比,票价,0.677,检票价格也可以,0.993328,0.00667241,0.985173,2
性价比,票价,0.677,不想去也不浪费票价,0.0147963,0.985204,0.967119,0
性价比,玩,0.633,我们玩了一天,0.958961,0.0410386,0.908803,2
性价比,游玩,0.614,带孩子去游玩明孝陵和中山陵建议请导游解说,0.997455,0.00254526,0.994344,2
性价比,套票,0.634,套票很实惠,0.999653,0.000346862,0.999229,2
性价比,实惠,0.954,套票很实惠,0.999653,0.000346862,0.999229,2
性价比,游玩,0.614,来南京游玩必来的景点,0.999804,0.000195436,0.999566,2
性价比,游玩,0.614,因为根本没有那么多时间游玩其他的景点,0.318094,0.681906,0.293125,0
性价比,评价,0.682,参考大家的评价,0.787535,0.212465,0.527855,2
文化和历史价值,公园,0.555,建议的路线是坐202路公交到终点站灵谷寺公园,0.833522,0.166478,0.630049,2
性价比,套票,0.634,基本上不用50的游览车套票,0.994963,0.00503737,0.988806,2
性价比,游玩,0.614,来南京游玩必来的景点,0.999804,0.000195436,0.999566,2
性价比,游玩,0.614,因为根本没有那么多时间游玩其他的景点,0.318094,0.681906,0.293125,0
性价比,游玩,0.614,很适合一家人游玩,0.999879,0.00012067,0.999732,2
环境和景观,人文景观,0.612,人文景观众多,0.98302,0.0169801,0.962266,2
性价比,优惠,0.682,但是要提前买更优惠些,0.981178,0.0188217,0.958174,2
性价比,换成,0.615,可以坐换成车,0.977763,0.0222372,0.950584,2
性价比,免费,0.624,免费的,0.993789,0.00621089,0.986198,2
性价比,感受,0.66,感受不到,0.0521568,0.947843,0.884096,0
文化和历史价值,历史,0.647,对历史偏爱的人比较适合,0.991237,0.00876288,0.980527,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,********************************************************************钟山风景区套票：当日早7点前预定便宜,0.96636,0.0336395,0.925245,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,********************************************************************钟山风景区套票：当日早7点前预定便宜,0.96636,0.0336395,0.925245,2
性价比,成人,0.622,六朝博物馆：成人可即买即用,0.965584,0.0344162,0.92352,2
性价比,套票,0.634,********************************************************************钟山风景区套票：当日早7点前预定便宜,0.96636,0.0336395,0.925245,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,********************************************************************钟山风景区套票：当日早7点前预定便宜,0.96636,0.0336395,0.925245,2
性价比,玩,0.633,推荐先玩明孝陵,0.999249,0.000751474,0.99833,2
性价比,玩,0.633,因为后面走累了可能就没有玩的兴致了,0.314059,0.685941,0.302091,0
性价比,玩,0.633,可玩一整天,0.991018,0.00898183,0.98004,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,*******************************************************************钟山风景区套票：当日早7点前预定便宜,0.964161,0.0358389,0.920358,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,*******************************************************************钟山风景区套票：当日早7点前预定便宜,0.964161,0.0358389,0.920358,2
性价比,成人,0.622,六朝博物馆：成人可即买即用,0.965584,0.0344162,0.92352,2
性价比,套票,0.634,*******************************************************************钟山风景区套票：当日早7点前预定便宜,0.964161,0.0358389,0.920358,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,*******************************************************************钟山风景区套票：当日早7点前预定便宜,0.964161,0.0358389,0.920358,2
性价比,玩,0.633,推荐先玩明孝陵,0.999249,0.000751474,0.99833,2
性价比,玩,0.633,因为后面走累了可能就没有玩的兴致了,0.314059,0.685941,0.302091,0
性价比,玩,0.633,可玩一整天,0.991018,0.00898181,0.98004,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,********************************************************************钟山风景区套票：当日早7点前预定便宜,0.96636,0.0336395,0.925245,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,********************************************************************钟山风景区套票：当日早7点前预定便宜,0.96636,0.0336395,0.925245,2
性价比,成人,0.622,六朝博物馆：成人可即买即用,0.965584,0.0344162,0.92352,2
性价比,套票,0.634,********************************************************************钟山风景区套票：当日早7点前预定便宜,0.96636,0.0336395,0.925245,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,********************************************************************钟山风景区套票：当日早7点前预定便宜,0.96636,0.0336395,0.925245,2
性价比,玩,0.633,推荐先玩明孝陵,0.999249,0.000751474,0.99833,2
性价比,玩,0.633,因为后面走累了可能就没有玩的兴致了,0.314059,0.685941,0.302091,0
性价比,玩,0.633,可玩一整天,0.991018,0.00898181,0.98004,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,钟山风景区套票：当日早7点前预定便宜,0.971486,0.0285136,0.936636,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,钟山风景区套票：当日早7点前预定便宜,0.971486,0.0285136,0.936636,2
性价比,成人,0.622,六朝博物馆：成人可即买即用,0.965584,0.0344162,0.92352,2
性价比,套票,0.634,钟山风景区套票：当日早7点前预定便宜,0.971486,0.0285136,0.936636,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,钟山风景区套票：当日早7点前预定便宜,0.971486,0.0285136,0.936636,2
性价比,玩,0.633,推荐先玩明孝陵,0.999249,0.000751474,0.99833,2
性价比,玩,0.633,因为后面走累了可能就没有玩的兴致了,0.314059,0.685941,0.302091,0
性价比,玩,0.633,可玩一整天,0.991018,0.00898183,0.98004,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,钟山风景区套票：当日早7点前预定便宜,0.971486,0.0285136,0.936636,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,钟山风景区套票：当日早7点前预定便宜,0.971486,0.0285136,0.936636,2
性价比,成人,0.622,六朝博物馆：成人可即买即用,0.965584,0.0344162,0.92352,2
性价比,套票,0.634,钟山风景区套票：当日早7点前预定便宜,0.971486,0.0285136,0.936636,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,钟山风景区套票：当日早7点前预定便宜,0.971486,0.0285136,0.936636,2
性价比,玩,0.633,推荐先玩明孝陵,0.999249,0.000751474,0.99833,2
性价比,玩,0.633,因为后面走累了可能就没有玩的兴致了,0.314059,0.685941,0.302091,0
性价比,玩,0.633,可玩一整天,0.991018,0.00898183,0.98004,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,********************************************************************钟山风景区套票：当日早7点前预定便宜,0.96636,0.0336395,0.925245,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,********************************************************************钟山风景区套票：当日早7点前预定便宜,0.96636,0.0336395,0.925245,2
性价比,成人,0.622,六朝博物馆：成人可即买即用,0.965584,0.0344162,0.92352,2
性价比,套票,0.634,********************************************************************钟山风景区套票：当日早7点前预定便宜,0.96636,0.0336395,0.925245,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,********************************************************************钟山风景区套票：当日早7点前预定便宜,0.96636,0.0336395,0.925245,2
性价比,玩,0.633,推荐先玩明孝陵,0.999249,0.000751474,0.99833,2
性价比,玩,0.633,因为后面走累了可能就没有玩的兴致了,0.314059,0.685941,0.302091,0
性价比,玩,0.633,可玩一整天,0.991018,0.00898183,0.98004,2
性价比,用票,0.601,*******************************************************************大名王府瞻园：有即买即用票,0.962114,0.0378861,0.915809,2
性价比,便宜,0.689,提前2小时预定票便宜,0.984912,0.0150881,0.966471,2
性价比,优惠,0.682,团队优惠,0.989526,0.0104744,0.976724,2
性价比,游玩,0.614,适合夜晚逛夫子庙时游玩,0.993235,0.00676486,0.984967,2
性价比,用票,0.601,大名王府瞻园：有即买即用票,0.987145,0.0128549,0.971433,2
性价比,便宜,0.689,提前2小时预定票便宜,0.984912,0.0150881,0.966471,2
性价比,优惠,0.682,团队优惠,0.989526,0.0104744,0.976724,2
性价比,游玩,0.614,适合夜晚逛夫子庙时游玩,0.993235,0.00676486,0.984967,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,*******************************************************************钟山风景区套票：当日早7点前预定便宜,0.964161,0.0358389,0.920358,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,*******************************************************************钟山风景区套票：当日早7点前预定便宜,0.964161,0.0358389,0.920358,2
性价比,成人,0.622,六朝博物馆：成人可即买即用,0.965584,0.0344162,0.92352,2
性价比,套票,0.634,*******************************************************************钟山风景区套票：当日早7点前预定便宜,0.964161,0.0358389,0.920358,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,*******************************************************************钟山风景区套票：当日早7点前预定便宜,0.964161,0.0358389,0.920358,2
性价比,玩,0.633,推荐先玩明孝陵,0.999249,0.000751474,0.99833,2
性价比,玩,0.633,因为后面走累了可能就没有玩的兴致了,0.314059,0.685941,0.302091,0
性价比,玩,0.633,可玩一整天,0.991018,0.00898183,0.98004,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,********************************************************************钟山风景区套票：当日早7点前预定便宜,0.96636,0.0336395,0.925245,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,********************************************************************钟山风景区套票：当日早7点前预定便宜,0.96636,0.0336395,0.925245,2
性价比,成人,0.622,*******************************************************************六朝博物馆：成人可即买即用,0.940644,0.0593558,0.868098,2
性价比,套票,0.634,********************************************************************钟山风景区套票：当日早7点前预定便宜,0.96636,0.0336395,0.925245,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,提前一天预定便宜一些,0.987061,0.0129394,0.971246,2
性价比,便宜,0.689,********************************************************************钟山风景区套票：当日早7点前预定便宜,0.96636,0.0336395,0.925245,2
性价比,玩,0.633,推荐先玩明孝陵,0.999249,0.000751474,0.99833,2
性价比,玩,0.633,因为后面走累了可能就没有玩的兴致了,0.314059,0.685941,0.302091,0
性价比,玩,0.633,可玩一整天,0.991018,0.00898181,0.98004,2
性价比,套票,0.634,网上先购买多景点套票和单次环保车,0.914006,0.085994,0.808902,2
性价比,感受,0.66,感受大自然,0.998878,0.00112165,0.997507,2
性价比,玩,0.633,4点参观玩结束回家,0.998051,0.0019492,0.995668,2
性价比,费用,0.671,如果有老人可以这里考虑付10块电瓶车费用,0.106379,0.893621,0.763602,0
性价比,玩完,0.591,我刚开始觉得四个地方基本在一起肯定一天可以玩完,0.992819,0.00718047,0.984043,2
性价比,套票,0.634,这也是这套票超级棒的地方,0.999945,5.47482e-05,0.999878,2
性价比,便宜,0.689,能够含在门票里便宜点方便点更好更满意,0.971702,0.0282977,0.937116,2
设施和服务,服务,0.622,不过服务都比较好,0.849237,0.150763,0.664971,2
性价比,速度,0.705,而且他们的买票速度很慢,0.00941845,0.990582,0.97907,0
性价比,感受,0.66,既能感受山林的宜人风景,0.997015,0.0029848,0.993367,2
文化和历史价值,历史,0.647,又能体会深厚的历史文化,0.999387,0.000613403,0.998637,2
性价比,玩,0.633,一天的时间玩不完整个景区,0.952686,0.0473143,0.894857,2
性价比,玩,0.633,玩一天挺累的,0.989112,0.0108876,0.975806,2
设施和服务,服务,0.622,对这样的服务非常不满,0.000462103,0.999538,0.998973,0
性价比,游玩,0.614,足够一行人游玩上一天,0.99616,0.00384044,0.991466,2
性价比,便宜,0.689,便宜还送讲解,0.969128,0.0308722,0.931395,2
性价比,便宜,0.689,便宜还送讲解,0.969128,0.0308722,0.931395,2
性价比,便宜,0.689,便宜还送讲解,0.969128,0.0308722,0.931395,2
性价比,便宜,0.689,便宜还送讲解,0.969128,0.0308722,0.931395,2
性价比,便宜,0.689,便宜还送讲解,0.969128,0.0308722,0.931395,2
性价比,便宜,0.689,便宜还送讲解,0.969128,0.0308722,0.931395,2
性价比,便宜,0.689,便宜还送讲解,0.969128,0.0308722,0.931395,2
性价比,成人,0.622,不要同成人一起拍,0.164198,0.835802,0.635115,0
性价比,成人,0.622,不要同成人一起拍,0.164198,0.835802,0.635115,0
性价比,成人,0.622,不要同成人一起拍,0.164198,0.835802,0.635115,0
性价比,游玩,0.614,可以事先规划下游玩线路,0.980072,0.0199278,0.955716,2
文化和历史价值,历史,0.647,喜欢历史的推荐,0.999775,0.000225018,0.9995,2
性价比,物价,0.669,里面物价太贵了不推荐,0.00735436,0.992646,0.983657,0
性价比,玩,0.633,我们是分2天去玩的,0.987966,0.0120341,0.973258,2
环境和景观,地标,0.618,这么著名的地标,0.92935,0.0706499,0.843,2
性价比,玩儿,0.627,我们一行从中山陵玩儿起,0.993948,0.00605155,0.986552,2
性价比,免费,0.624,虽然也是免费的,0.981807,0.0181932,0.959571,2
文化和历史价值,商业,0.556,商业气息太浓,0.0068329,0.993167,0.984816,0
文化和历史价值,公园,0.555,公园里面很大,0.952965,0.0470351,0.895478,2
性价比,标志性,0.65,各个国家标志性建筑都有,0.989213,0.0107871,0.976029,2
性价比,玩,0.633,幸运的是玩的时候没下雨,0.982978,0.0170219,0.962174,2
性价比,玩,0.633,玩完了才开始下,0.708308,0.291692,0.351796,2
性价比,玩完,0.591,玩完了才开始下,0.708308,0.291692,0.351796,2
文化和历史价值,历史,0.647,内设有宋美龄的书画展以及蒋公与宋美龄的历史介绍及宋氏家族的历史,0.997567,0.00243266,0.994594,2
文化和历史价值,历史,0.647,内设有宋美龄的书画展以及蒋公与宋美龄的历史介绍及宋氏家族的历史,0.997567,0.00243267,0.994594,2
性价比,免费,0.624,免费的,0.993789,0.00621089,0.986198,2
性价比,玩,0.633,有很多玩的地方,0.996616,0.00338431,0.992479,2
环境和景观,古迹,0.61,风景和古迹都不错,0.998959,0.00104061,0.997687,2
性价比,套票,0.634,买了套票,0.986703,0.0132972,0.97045,2
性价比,套票,0.634,买套票还比较合算的,0.987255,0.0127447,0.971678,2
性价比,套票,0.634,但携程买的套票还是很方便的,0.995356,0.00464368,0.989681,2
性价比,便宜,0.689,也比现场买便宜．路线就是地铁苜蓿园站下,0.935658,0.0643422,0.857017,2
文化和历史价值,历史,0.647,但是还是阻挡不了我要去钟山风景区回眸历史,0.97937,0.0206298,0.954156,2
文化和历史价值,历史,0.647,钟山风景区是一个历史文化浓厚,0.941182,0.0588179,0.869294,2
文化和历史价值,历史,0.647,但是还是阻挡不了我要去钟山风景区回眸历史,0.97937,0.0206298,0.954156,2
文化和历史价值,历史,0.647,钟山风景区是一个历史文化浓厚,0.941182,0.0588179,0.869294,2
设施和服务,服务,0.622,就是景区服务人员太呆板,0.922103,0.0778974,0.826895,2
设施和服务,服务,0.622,服务很好,0.992007,0.00799272,0.982238,2
性价比,便宜,0.689,比小火车便宜,0.972429,0.027571,0.938731,2
性价比,游玩,0.614,之后游玩音乐台,0.992478,0.0075218,0.983285,2
性价比,免费,0.624,其实各景点之间都是免费的景区,0.975397,0.024603,0.945327,2
性价比,游玩,0.614,游玩非常方便,0.999815,0.000185196,0.999588,2
性价比,游玩,0.614,清晨大概七点多出发游玩,0.990445,0.00955509,0.978766,2
性价比,游玩,0.614,正是游玩的好时候,0.996918,0.00308228,0.993151,2
性价比,游玩,0.614,游玩非常方便,0.999815,0.000185196,0.999588,2
性价比,游玩,0.614,清晨大概七点多出发游玩,0.990445,0.00955509,0.978766,2
性价比,游玩,0.614,正是游玩的好时候,0.996918,0.00308228,0.993151,2
性价比,玩完,0.591,大半天就可以玩完所有景点了,0.990603,0.00939673,0.979118,2
性价比,游玩,0.614,游玩非常方便,0.999815,0.000185196,0.999588,2
性价比,游玩,0.614,清晨大概七点多出发游玩,0.990445,0.00955509,0.978766,2
性价比,游玩,0.614,正是游玩的好时候,0.996918,0.00308228,0.993151,2
文化和历史价值,历史,0.647,民国风情的建筑经过时间的洗礼非常有历史的沧桑感,0.999418,0.000582152,0.998706,2
环境和景观,名胜古迹,0.614,有诸多的名胜古迹,0.989482,0.0105177,0.976627,2
性价比,免费,0.624,中山陵免费开放,0.998889,0.00111069,0.997532,2
性价比,游玩,0.614,从灵谷寺开始游玩,0.995385,0.00461482,0.989745,2
性价比,游玩,0.614,强烈建议九点之前开始你的游玩,0.986583,0.0134174,0.970183,2
性价比,玩,0.633,强烈建议九点之前开始你的游玩,0.986583,0.0134174,0.970183,2
性价比,玩,0.633,来南京玩非常值得花一天时间慢慢游览,0.999932,6.75857e-05,0.99985,2
性价比,性价比,1.0,性价比低,0.000934612,0.999065,0.997923,0
环境和景观,环境,0.621,虽然环境挺好的,0.885758,0.114242,0.746128,2
性价比,价格,0.724,联票在价格上折扣力度很大,0.984007,0.015993,0.96446,2
性价比,免费,0.624,现在中山陵已经免费了,0.998775,0.00122456,0.997279,2
性价比,成,0.618,就是美玲宫没有去成,0.945653,0.0543473,0.879228,2
性价比,成,0.618,所以没有去成,0.314764,0.685235,0.300523,0
性价比,玩玩,0.634,玩玩好所有的景点,0.998612,0.00138793,0.996916,2
性价比,成,0.618,就是美玲宫没有去成,0.945653,0.0543473,0.879228,2
性价比,成,0.618,所以没有去成,0.314764,0.685235,0.300523,0
性价比,套票,0.634,买套票的,0.972954,0.0270457,0.939898,2
性价比,套票,0.634,"34去下马坊地铁站

感受：套票上的几个景点如果一天时间都要去",0.989289,0.0107108,0.976198,2
文化和历史价值,公园,0.555,两边看看植物像在公园里逛,0.826587,0.173412,0.614639,2
性价比,索性,0.596,后来边上新开了一条索性让人走,0.285099,0.714901,0.366446,0
性价比,感受,0.66,"34去下马坊地铁站

感受：套票上的几个景点如果一天时间都要去",0.989289,0.0107108,0.976198,2
性价比,套票,0.634,买套票的,0.972954,0.0270457,0.939898,2
性价比,套票,0.634,"34去下马坊地铁站

感受：套票上的几个景点如果一天时间都要去",0.989289,0.0107108,0.976198,2
性价比,游玩,0.614,游玩的同事学习点历史知识,0.998322,0.00167825,0.996271,2
文化和历史价值,历史,0.647,游玩的同事学习点历史知识,0.998322,0.00167825,0.996271,2
性价比,套票,0.634,钟山风景区我购买的套票,0.989038,0.0109624,0.975639,2
性价比,游玩,0.614,2天游玩,0.995112,0.00488844,0.989137,2
环境和景观,人文,0.611,这里人文历史与自然风光完美的结合,0.999249,0.000750664,0.998332,2
文化和历史价值,历史,0.647,这里人文历史与自然风光完美的结合,0.999249,0.000750665,0.998332,2
性价比,免费,0.624,其中中山陵是免费的,0.998332,0.00166759,0.996294,2
环境和景观,古迹,0.61,走几步就会发现丛林深处一处古迹,0.987498,0.0125019,0.972218,2
性价比,价钱,0.733,而且价钱更优惠,0.987855,0.0121449,0.973011,2
性价比,优惠,0.682,而且价钱更优惠,0.987855,0.0121449,0.973011,2
性价比,玩完,0.591,带着三个孩子竟一天就玩完了,0.665621,0.334379,0.256935,2
文化和历史价值,历史,0.647,这样的历史景点孩子不太喜欢,0.341479,0.658521,0.241157,0
性价比,玩,0.633,玩下来最舒服的是美龄宫和灵谷寺,0.998972,0.001028,0.997716,2
环境和景观,环境,0.621,环境好还有真东西,0.986022,0.0139784,0.968937,2
设施和服务,提供,0.621,会提供游览路线,0.986747,0.0132529,0.970549,2
文化和历史价值,历史,0.647,对历史感兴趣的朋友,0.994828,0.00517244,0.988506,2
性价比,便宜,0.689,联票还是很便宜的,0.973035,0.0269648,0.940078,2
性价比,半价,0.638,还可以半价,0.969333,0.0306667,0.931852,2
环境和景观,名胜古迹,0.614,钟山风景区是南京城市特色的集中体现和名胜古迹荟萃之地,0.995994,0.00400571,0.991098,2
环境和景观,名胜古迹,0.614,分布各类名胜古迹多达200多处,0.948226,0.0517735,0.884948,2
环境和景观,名胜古迹,0.614,钟山风景区是南京城市特色的集中体现和名胜古迹荟萃之地,0.995994,0.00400571,0.991098,2
环境和景观,名胜古迹,0.614,分布各类名胜古迹多达200多处,0.948226,0.0517735,0.884948,2
性价比,成,0.618,时间关系没去成灵谷寺,0.534758,0.465242,0.304837,1
性价比,便宜,0.689,比景区的联票便宜,0.979601,0.0203986,0.95467,2
性价比,玩,0.633,我是一个人去玩,0.985886,0.0141139,0.968636,2
环境和景观,古迹,0.61,感觉在层山掩映之中的古迹很神秘,0.995432,0.00456817,0.989849,2
性价比,玩,0.633,一天玩下来觉得非常值,0.999955,4.54611e-05,0.999899,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
性价比,形式,0.664,基本就是按形式爬上很长的台阶,0.631077,0.368923,0.180172,2
性价比,萌可爱,0.629,甚为呆萌可爱,0.999937,6.32324e-05,0.999859,2
性价比,用时,0.64,用时7个小时～,0.70611,0.293891,0.34691,2
性价比,玩玩,0.634,带孩子过来玩玩,0.998519,0.00148108,0.996709,2
环境和景观,环境,0.621,"
环境一般
旁边有宾馆",0.458,0.542,0.159992,1
文化和历史价值,历史,0.647,了解历史,0.999304,0.000695607,0.998454,2
文化和历史价值,历史,0.647,不忘历史,0.999159,0.000841042,0.998131,2
性价比,感受,0.66,感受美景,0.999909,9.08307e-05,0.999798,2
文化和历史价值,历史,0.647,了解历史,0.999304,0.000695607,0.998454,2
文化和历史价值,历史,0.647,不忘历史,0.999159,0.000841042,0.998131,2
环境和景观,人文景观,0.612,南京的人文景观早有耳闻,0.964868,0.0351323,0.921928,2
性价比,百度,0.631,百度一下卫星地图,0.980044,0.0199563,0.955653,2
性价比,成,0.618,出租成了黑车到处拼车带人,0.096266,0.903734,0.786075,0
文化和历史价值,历史,0.647,历史很悠久,0.998309,0.0016906,0.996243,2
性价比,评价,0.682,虽然宋美龄的人无法评价,0.536868,0.463132,0.262642,1
性价比,评价,0.682,也没资格评价,0.00563716,0.994363,0.987473,0
性价比,评价,0.682,虽然宋美龄的人无法评价,0.536868,0.463132,0.262642,1
性价比,评价,0.682,也没资格评价,0.00563716,0.994363,0.987473,0
性价比,实惠,0.954,在钟山景区内吃饭最实惠的应该是麦当劳吧,0.825502,0.174498,0.612226,2
文化和历史价值,历史,0.647,灵谷寺历史沉淀深厚,0.996403,0.00359719,0.992006,2
性价比,还成,0.603,景色还成,0.802469,0.197531,0.561041,2
性价比,价格,0.724,价格也比较实惠,0.998299,0.00170089,0.99622,2
性价比,实惠,0.954,价格也比较实惠,0.998299,0.00170089,0.99622,2
性价比,套票,0.634,套票很方便,0.999737,0.000263354,0.999415,2
性价比,优惠,0.682,还优惠,0.957816,0.0421839,0.906258,2
性价比,玩,0.633,就是一天时间玩不过来,0.994417,0.00558258,0.987594,2
性价比,玩,0.633,应该慢慢玩,0.987165,0.0128353,0.971477,2
性价比,玩儿,0.627,四连票分两天玩儿得,0.94489,0.0551099,0.877534,2
性价比,玩,0.633,四连票分两天玩儿得,0.94489,0.0551099,0.877534,2
性价比,玩,0.633,带孩子一天玩不下来,0.910705,0.0892952,0.801566,2
性价比,玩,0.633,一天玩下来有点累,0.987976,0.0120242,0.973279,2
性价比,玩,0.633,一圈都玩下来要将近一天考验体力,0.967842,0.0321577,0.928538,2
性价比,套票,0.634,建议买个观光车套票,0.980947,0.0190527,0.957661,2
性价比,套票,0.634,在景点买套票是100块钱,0.780734,0.219266,0.512742,2
性价比,优惠,0.682,这里实在是太优惠,0.933691,0.0663094,0.852646,2
文化和历史价值,历史,0.647,诸多历史名城濒临太湖,0.985224,0.0147761,0.967164,2
文化和历史价值,历史,0.647,有历史的厚重感,0.999072,0.000927624,0.997938,2
性价比,性价比,1.0,性价比,0.998039,0.00196075,0.995643,2
性价比,性价比,1.0,"景点的性价比好高
",0.999314,0.000685734,0.998476,2
性价比,性价比,1.0,性价比,0.998039,0.00196075,0.995643,2
性价比,性价比,1.0,"景点的性价比好高
",0.999314,0.000685734,0.998476,2
性价比,玩,0.633,可以玩两天,0.99466,0.00533964,0.988134,2
性价比,免费,0.624,中山陵是免费的,0.998692,0.00130832,0.997093,2
性价比,免费,0.624,"因为太累了
美龄宫不错
中山陵是免费的",0.999522,0.000477858,0.998938,2
性价比,程度,0.73,全程度是走路,0.976365,0.0236353,0.947477,2
性价比,接触,0.615,与大自然亲密接触可以放松心情,0.989907,0.0100931,0.977571,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
文化和历史价值,历史,0.647,具有历史意义的景点,0.997454,0.00254651,0.994341,2
性价比,实惠,0.954,联票很实惠,0.998678,0.00132185,0.997063,2
性价比,玩,0.633,钟山景区的几个景点都很值得去玩,0.999494,0.000506174,0.998875,2
性价比,优惠,0.682,80元是优惠点,0.350741,0.649259,0.220576,0
性价比,便宜,0.689,还便宜,0.559126,0.440874,0.0202807,2
性价比,性价比,1.0,性价比非常的高,0.999914,8.63144e-05,0.999808,2
性价比,游玩,0.614,后来选择其他几个地方游玩,0.88338,0.11662,0.740845,2
环境和景观,环境,0.621,环境很不错,0.996991,0.00300863,0.993314,2
性价比,性价比,1.0,性价比低,0.000934612,0.999065,0.997923,0
性价比,挑战性,0.713,挑战性强,0.99829,0.0017101,0.9962,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,玩,0.633,五一玩的时候,0.983206,0.0167941,0.96268,2
性价比,玩,0.633,如果要去玩这所有景点,0.843988,0.156012,0.653307,2
