字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
文化和历史价值,历史,0.647,由历史馆,0.988975,0.0110247,0.975501,2
性价比,免费,0.624,民国馆很nice推荐重点是免费免费,0.999491,0.000509018,0.998869,2
性价比,免费,0.624,民国馆很nice推荐重点是免费免费,0.999491,0.000509018,0.998869,2
性价比,免费,0.624,博物院是免费进入的,0.986742,0.0132577,0.970538,2
性价比,玩,0.633,玩下来需要一整天的时间,0.967814,0.0321858,0.928476,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
性价比,性价比,1.0,性价比我给三星,0.919813,0.0801868,0.821807,2
性价比,免费,0.624,这个景点基本是免费的,0.982456,0.0175441,0.961013,2
性价比,费用,0.671,又是免门票费用的一个知识性博物馆,0.90974,0.0902604,0.799421,2
性价比,知识性,0.686,又是免门票费用的一个知识性博物馆,0.90974,0.0902604,0.799421,2
文化和历史价值,历史,0.647,只能匆匆浏览了部分历史展馆,0.154495,0.845505,0.656678,0
性价比,成,0.618,成了购物大杂烩,0.00840975,0.99159,0.981312,0
环境和景观,景观,0.615,民国馆的微缩景观很有感觉,0.993815,0.00618502,0.986256,2
性价比,感受,0.66,可以安静的感受,0.999599,0.000401377,0.999108,2
性价比,免费,0.624,免费讲解员绝对是有内涵有才华,0.999018,0.0009819,0.997818,2
性价比,免费,0.624,这里还是免费的,0.982041,0.0179589,0.960091,2
性价比,相比,0.665,跟其他地方的博物馆相比,0.676539,0.323461,0.281198,2
性价比,相比,0.665,相比之下显得没那么大气了,0.0345793,0.965421,0.923157,0
性价比,免费,0.624,免费景点,0.994221,0.00577943,0.987157,2
设施和服务,服务,0.622,服务十分滿意,0.961691,0.038309,0.914869,2
设施和服务,服务,0.622,服务热情,0.964619,0.0353807,0.921376,2
文化和历史价值,文创,0.557,博物馆内有餐厅及文创商店,0.908402,0.0915982,0.796448,2
设施和服务,设施,0.621,设施不错,0.991349,0.00865129,0.980775,2
性价比,性价比,1.0,但是性价比实在是高,0.996909,0.00309131,0.99313,2
性价比,便宜,0.689,东西很便宜,0.971544,0.0284556,0.936765,2
性价比,性价比,1.0,但性价比较高,0.998193,0.00180694,0.995984,2
性价比,免费,0.624,上午10点和下午2点有免费讲解,0.988409,0.0115907,0.974243,2
性价比,免费,0.624,免费的景点,0.996998,0.00300172,0.99333,2
性价比,感受,0.66,看完之后再回顾一下感受更深刻,0.989619,0.0103814,0.97693,2
环境和景观,环境,0.621,环境非常好,0.999791,0.000209196,0.999535,2
性价比,高端,0.598,高端大气上档次,0.999931,6.87827e-05,0.999847,2
性价比,免费,0.624,免费游览,0.991004,0.00899597,0.980009,2
环境和景观,文化底蕴,0.619,文化底蕴深厚,0.99907,0.00093004,0.997933,2
性价比,用途,0.67,不仅是参观用途,0.9742,0.0258003,0.942666,2
文化和历史价值,历史,0.647,也有着历史发掘,0.995519,0.00448055,0.990043,2
性价比,代表性,0.577,最具代表性的是民国馆的蒸糕,0.992181,0.00781894,0.982625,2
文化和历史价值,历史,0.647,有很好的对历史提升的空间,0.996332,0.00366759,0.99185,2
文化和历史价值,历史,0.647,能够学习到中国的历史文化,0.99914,0.000859855,0.998089,2
文化和历史价值,历史,0.647,有很好的对历史提升的空间,0.996332,0.00366759,0.99185,2
文化和历史价值,历史,0.647,能够学习到中国的历史文化,0.99914,0.000859854,0.998089,2
文化和历史价值,历史,0.647,博物院内有历史馆,0.975283,0.0247171,0.945073,2
性价比,租用,0.616,可以租用讲解产品,0.988985,0.0110152,0.975522,2
设施和服务,自助,0.635,在安检处就有自助换票机,0.710867,0.289133,0.357482,2
设施和服务,服务中心,0.632,比去服务中心排队省时省力,0.901486,0.0985143,0.781079,2
性价比,免费,0.624,免费的,0.993789,0.00621089,0.986198,2
性价比,高度,0.71,对民国时期的南京高度还原,0.994787,0.00521314,0.988415,2
文化和历史价值,历史,0.647,大致看了南京历史就走了,0.689641,0.310359,0.310314,2
文化和历史价值,历史,0.647,我喜欢历史馆,0.999123,0.000876736,0.998052,2
文化和历史价值,历史,0.647,历史知识大集结,0.998831,0.00116926,0.997402,2
设施和服务,看不完,0.627,好东西看不完,0.998281,0.00171892,0.99618,2
性价比,免费,0.624,免费的,0.993789,0.00621089,0.986198,2
设施和服务,虚拟主机,0.63,几点到家就像你虚拟主机在,0.0156413,0.984359,0.965241,0
性价比,技术,0.874,数字艺术馆技术很高,0.995425,0.00457491,0.989834,2
文化和历史价值,历史,0.647,中华上下五千年历史,0.997801,0.00219863,0.995114,2
文化和历史价值,历史,0.647,成千上万的历史文物,0.953055,0.0469449,0.895678,2
性价比,高端,0.598,高端大气上档次,0.999931,6.87827e-05,0.999847,2
设施和服务,服务,0.622,满意很好服务热情,0.998765,0.00123474,0.997256,2
设施和服务,服务,0.622,邹老师专业服务好,0.999527,0.000473453,0.998948,2
文化和历史价值,历史,0.647,历史底蕴深厚,0.999019,0.000980678,0.997821,2
文化和历史价值,历史,0.647,无论艺术历史都挺好的,0.999811,0.000189488,0.999579,2
性价比,玩儿,0.627,值得玩儿,0.999478,0.000521963,0.99884,2
性价比,价格便宜,0.601,价格便宜优惠,0.987326,0.0126735,0.971837,2
性价比,优惠,0.682,价格便宜优惠,0.987326,0.0126735,0.971837,2
性价比,实惠,0.954,经济实惠划算,0.999326,0.000674179,0.998502,2
文化和历史价值,历史,0.647,但我还是觉得那里面的历史更应该让我们记住,0.891158,0.108842,0.758129,2
文化和历史价值,历史,0.647,只有历史馆和民国馆有点看头,0.063798,0.936202,0.858227,0
文化和历史价值,历史,0.647,历史馆赶上14点的免费导游,0.965148,0.0348524,0.92255,2
文化和历史价值,历史,0.647,只有历史馆和民国馆有点看头,0.063798,0.936202,0.858227,0
文化和历史价值,历史,0.647,历史馆赶上14点的免费导游,0.965148,0.0348524,0.92255,2
性价比,免费,0.624,历史馆赶上14点的免费导游,0.965148,0.0348524,0.92255,2
性价比,租用,0.616,不过建议不要租用讲解器,0.262912,0.737088,0.41575,0
性价比,租用,0.616,我租用解说器后用了一阵子就退了,0.00140163,0.998598,0.996885,0
性价比,音量,0.58,最大音量不仅听不太清而且伤害耳朵,0.0135215,0.986479,0.969952,0
性价比,租用,0.616,不过建议不要租用讲解器,0.262912,0.737088,0.41575,0
性价比,租用,0.616,我租用解说器后用了一阵子就退了,0.00140163,0.998598,0.996885,0
性价比,费用,0.671,费用20,0.490911,0.509089,0.818218,1
性价比,百度,0.631,然后自己用百度查感兴趣的展品的用途等信息,0.42296,0.577039,0.0600877,0
性价比,用途,0.67,然后自己用百度查感兴趣的展品的用途等信息,0.42296,0.57704,0.060088,0
性价比,用途,0.67,用途,0.642694,0.357306,0.205987,2
性价比,用途,0.67,然后自己用百度查感兴趣的展品的用途等信息,0.42296,0.577039,0.0600877,0
性价比,用途,0.67,用途,0.642694,0.357306,0.205987,2
设施和服务,专人,0.63,所以如果不去查或者没有专人讲解,0.0479308,0.952069,0.893487,0
性价比,免费,0.624,免费的,0.993789,0.00621089,0.986198,2
性价比,便宜,0.689,门票很便宜只需要10钱茶水费,0.968521,0.0314786,0.930047,2
设施和服务,服务,0.622,服务非常满意,0.999003,0.000996766,0.997785,2
性价比,感受,0.66,感受特别好,0.999949,5.09131e-05,0.999887,2
文化和历史价值,历史,0.647,博物院乱象我是个历史博物馆爱好者,0.428043,0.571957,0.0487929,0
文化和历史价值,历史,0.647,今天上午参观南博历史馆时,0.968779,0.0312211,0.93062,2
文化和历史价值,历史,0.647,历史馆亟待加强人员管理,0.246571,0.753429,0.452064,0
文化和历史价值,历史,0.647,博物院是回溯历史的地方不是菜市场,0.27131,0.72869,0.397089,0
文化和历史价值,历史,0.647,让我们的孩子用眼用耳用心去回溯历史很重要,0.993949,0.00605084,0.986554,2
性价比,成熟,0.652,可能还不成熟,0.00262603,0.997374,0.994164,0
文化和历史价值,历史,0.647,博物院乱象我是个历史博物馆爱好者,0.428043,0.571957,0.0487926,0
文化和历史价值,历史,0.647,今天上午参观南博历史馆时,0.968779,0.0312211,0.93062,2
文化和历史价值,历史,0.647,历史馆亟待加强人员管理,0.246571,0.753429,0.452064,0
文化和历史价值,历史,0.647,博物院是回溯历史的地方不是菜市场,0.27131,0.72869,0.397089,0
文化和历史价值,历史,0.647,让我们的孩子用眼用耳用心去回溯历史很重要,0.993949,0.00605084,0.986554,2
性价比,音量,0.58,不用太大音量,0.91872,0.0812803,0.819377,2
文化和历史价值,历史,0.647,博物院乱象我是个历史博物馆爱好者,0.428043,0.571957,0.0487929,0
文化和历史价值,历史,0.647,今天上午参观南博历史馆时,0.968779,0.0312211,0.93062,2
文化和历史价值,历史,0.647,历史馆亟待加强人员管理,0.246571,0.753429,0.452064,0
文化和历史价值,历史,0.647,博物院是回溯历史的地方不是菜市场,0.27131,0.72869,0.397089,0
文化和历史价值,历史,0.647,让我们的孩子用眼用耳用心去回溯历史很重要,0.993949,0.00605084,0.986554,2
性价比,眼用,0.626,让我们的孩子用眼用耳用心去回溯历史很重要,0.993949,0.00605084,0.986554,2
性价比,用心,0.639,让我们的孩子用眼用耳用心去回溯历史很重要,0.993949,0.00605083,0.986554,2
文化和历史价值,历史,0.647,博物院乱象我是个历史博物馆爱好者,0.428043,0.571957,0.0487926,0
文化和历史价值,历史,0.647,今天上午参观南博历史馆时,0.968779,0.0312211,0.93062,2
文化和历史价值,历史,0.647,历史馆亟待加强人员管理,0.246571,0.753429,0.452064,0
文化和历史价值,历史,0.647,博物院是回溯历史的地方不是菜市场,0.27131,0.72869,0.397089,0
文化和历史价值,历史,0.647,让我们的孩子用眼用耳用心去回溯历史很重要,0.993949,0.00605084,0.986554,2
性价比,免费,0.624,凭身份证免费领票,0.992002,0.00799839,0.982226,2
设施和服务,服务中心,0.632,不用到服务中心排队,0.93912,0.0608801,0.864711,2
设施和服务,服务中心,0.632,每周六上午开馆时可以去服务中心抢小剧场的票,0.996513,0.00348748,0.99225,2
设施和服务,服务中心,0.632,不用到服务中心排队,0.93912,0.0608801,0.864711,2
设施和服务,服务中心,0.632,每周六上午开馆时可以去服务中心抢小剧场的票,0.996513,0.00348748,0.99225,2
文化和历史价值,历史,0.647,可以了解江苏地区的历史变迁,0.998895,0.00110507,0.997544,2
性价比,趣味性,0.726,趣味性强,0.998274,0.001726,0.996164,2
文化和历史价值,历史,0.647,历史馆等,0.991668,0.00833246,0.981483,2
性价比,免费,0.624,免费的博物院,0.997304,0.00269629,0.994008,2
文化和历史价值,历史,0.647,很有历史的地方,0.999643,0.000356913,0.999207,2
文化和历史价值,历史,0.647,可以了解南京的历史传承,0.999312,0.000688125,0.998471,2
文化和历史价值,历史,0.647,人也很多建议先去历史厅一个一个展厅参观总共4层第4层是喝茶咖啡的外面天台可以去一看一看风景很棒,0.998417,0.00158319,0.996482,2
性价比,游玩,0.614,然后下来去底下数字馆适合小朋友游玩沿着走就到民国馆之后上楼美术馆从美术馆出来往大门走右边坐电梯下去是非遗馆,0.97944,0.0205601,0.954311,2
性价比,接地气,0.584,专业又接地气,0.99948,0.000520254,0.998844,2
性价比,综合性,0.645,国内最大的综合性博物馆之一,0.996017,0.00398272,0.991149,2
文化和历史价值,历史,0.647,南京是一个拥有历史记忆的城市,0.999657,0.000343183,0.999237,2
文化和历史价值,历史,0.647,南京博物院是了解南京历史的一个最好的方式,0.999815,0.000184779,0.999589,2
文化和历史价值,历史,0.647,里面详细记载了关于南京大屠杀的历史,0.998997,0.00100307,0.997771,2
文化和历史价值,历史,0.647,南京是一个拥有历史记忆的城市,0.999657,0.000343183,0.999237,2
文化和历史价值,历史,0.647,南京博物院是了解南京历史的一个最好的方式,0.999815,0.000184779,0.999589,2
文化和历史价值,历史,0.647,里面详细记载了关于南京大屠杀的历史,0.998997,0.00100307,0.997771,2
文化和历史价值,历史,0.647,南京是一个拥有历史记忆的城市,0.999657,0.000343183,0.999237,2
文化和历史价值,历史,0.647,南京博物院是了解南京历史的一个最好的方式,0.999815,0.000184779,0.999589,2
文化和历史价值,历史,0.647,里面详细记载了关于南京大屠杀的历史,0.998997,0.00100307,0.997771,2
文化和历史价值,文化馆,0.563,里面还有各种时期南京的文化馆,0.964668,0.0353316,0.921485,2
性价比,成行,0.591,总体感觉能成行已经是很感谢了,0.998809,0.00119143,0.997352,2
性价比,采用,0.662,苏州桃花坞年画采用木版套印,0.564103,0.435897,0.0313408,2
性价比,感受到,0.6,初次游览就让我感受到藏品的精美,0.999788,0.000212173,0.999529,2
文化和历史价值,历史,0.647,深厚的历史底蕴,0.999243,0.000756984,0.998318,2
性价比,感受,0.66,初次游览就让我感受到藏品的精美,0.999788,0.000212173,0.999529,2
性价比,感受,0.66,再次去也会有新的感受和发现,0.995168,0.00483175,0.989263,2
性价比,感受,0.66,去南京一定要去感受文化的熏陶,0.99858,0.0014195,0.996845,2
性价比,免费,0.624,凭身份证免费进去参观呢,0.993525,0.0064747,0.985612,2
性价比,免费,0.624,但是可能因为免费,0.523247,0.476753,0.535052,1
环境和景观,环境,0.621,环境过于吵闹,0.119907,0.880093,0.733541,0
性价比,品质,0.633,纪念品的品质和设计都不错,0.999547,0.000452511,0.998994,2
设施和服务,设施,0.621,设施很好,0.998191,0.0018092,0.995979,2
环境和景观,环境,0.621,环境很好,0.998906,0.00109376,0.997569,2
性价比,免费,0.624,需在网上预约免费门票,0.964671,0.0353289,0.921491,2
文化和历史价值,历史,0.647,里面的历史足够你去了解南京这座城市,0.998384,0.00161608,0.996409,2
性价比,趣味性,0.726,有趣味性,0.992988,0.00701237,0.984417,2
性价比,感受,0.66,可以感受上下五千年的中国历史文化,0.999484,0.000515776,0.998854,2
文化和历史价值,历史,0.647,可以感受上下五千年的中国历史文化,0.999484,0.000515776,0.998854,2
性价比,免费,0.624,参观免费,0.990259,0.00974089,0.978354,2
性价比,免费,0.624,凭身份证免费进入,0.987451,0.0125495,0.972112,2
性价比,知识性,0.686,知识性很强,0.999763,0.000237092,0.999473,2
性价比,免费,0.624,首先免费,0.983173,0.0168271,0.962607,2
文化和历史价值,历史,0.647,了解六朝古都南京城的历史,0.999668,0.000331614,0.999263,2
性价比,玩得,0.658,这个玩得最舒心,0.999292,0.000707869,0.998427,2
性价比,游玩,0.614,就是游玩的线路不好把握,0.993403,0.00659692,0.98534,2
性价比,免费,0.624,免费的博物馆,0.979609,0.0203906,0.954687,2
性价比,便宜,0.689,特别便宜,0.981865,0.0181348,0.959701,2
环境和景观,环境,0.621,环境优雅,0.998861,0.00113866,0.99747,2
环境和景观,人文,0.611,是熟悉南京人文历史,0.985695,0.0143051,0.968211,2
文化和历史价值,历史,0.647,是熟悉南京人文历史,0.985695,0.0143051,0.968211,2
文化和历史价值,历史,0.647,感受南京深邃历史文化内涵的好地方,0.999868,0.000131754,0.999707,2
性价比,感受,0.66,感受南京深邃历史文化内涵的好地方,0.999868,0.000131754,0.999707,2
文化和历史价值,历史,0.647,是熟悉南京人文历史,0.985695,0.0143051,0.968211,2
文化和历史价值,历史,0.647,感受南京深邃历史文化内涵的好地方,0.999868,0.000131754,0.999707,2
性价比,免费,0.624,只要用身份证就能免费预约,0.99837,0.00163019,0.996377,2
性价比,观赏性,0.739,而且观赏性极高,0.999817,0.000182669,0.999594,2
文化和历史价值,历史,0.647,比较有意思的历史,0.998698,0.00130249,0.997106,2
性价比,感受到,0.6,真真切切感受到了江南人民的富庶生活,0.94355,0.0564504,0.874555,2
文化和历史价值,历史,0.647,不过我只对历史馆有兴趣,0.653489,0.346511,0.229975,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,有很多值得参观的历史文物,0.999118,0.000882053,0.99804,2
性价比,免费,0.624,又是免费开放的,0.97313,0.0268696,0.94029,2
文化和历史价值,历史,0.647,有历史馆,0.987603,0.0123973,0.97245,2
文化和历史价值,历史,0.647,历史馆从旧石器时代,0.978962,0.0210385,0.953248,2
文化和历史价值,历史,0.647,有历史馆,0.987603,0.0123973,0.97245,2
文化和历史价值,历史,0.647,历史馆从旧石器时代,0.978962,0.0210385,0.953248,2
文化和历史价值,历史,0.647,里面收藏了很多有历史的物品,0.993677,0.00632249,0.98595,2
性价比,免费,0.624,这里有免费的导游,0.984508,0.0154916,0.965574,2
设施和服务,看不完,0.627,地方足够大一天肯定看不完,0.976065,0.023935,0.946811,2
设施和服务,提供,0.621,提供饮用水,0.978026,0.0219739,0.951169,2
性价比,饮用水,0.618,提供饮用水,0.978026,0.0219739,0.951169,2
性价比,免费,0.624,而且是免费的,0.982698,0.0173022,0.961551,2
性价比,免费,0.624,预约免费,0.993152,0.00684772,0.984783,2
设施和服务,服务,0.622,服务也好,0.997476,0.00252421,0.994391,2
性价比,免费,0.624,免费的景点,0.996998,0.00300172,0.99333,2
设施和服务,自助,0.635,自助讲解器也没有租到,0.146245,0.853755,0.675012,0
文化和历史价值,历史,0.647,历史馆还不错,0.952027,0.0479728,0.893394,2
设施和服务,服务,0.622,服务要差评,0.000534586,0.999465,0.998812,0
设施和服务,服务,0.622,服务也是0分,0.220298,0.779702,0.510449,0
性价比,免费,0.624,免费的地方,0.992438,0.00756158,0.983196,2
设施和服务,服务,0.622,服务要差评,0.000534586,0.999465,0.998812,0
设施和服务,服务,0.622,服务也是0分,0.220298,0.779702,0.510449,0
性价比,免费,0.624,免费景点,0.994221,0.00577943,0.987157,2
性价比,玩,0.633,很值得去玩一玩,0.999891,0.000109025,0.999758,2
文化和历史价值,历史,0.647,分为历史馆,0.988728,0.0112724,0.97495,2
文化和历史价值,历史,0.647,个人觉得不如历史馆值得欣赏,0.102098,0.897902,0.773116,0
性价比,科技感,0.857,确实很有科技感,0.999586,0.000414208,0.99908,2
环境和景观,景观,0.615,民国馆里的大部分都是搭建出来的景观,0.978103,0.0218967,0.951341,2
文化和历史价值,历史,0.647,分为历史馆,0.988728,0.0112724,0.97495,2
文化和历史价值,历史,0.647,个人觉得不如历史馆值得欣赏,0.102098,0.897902,0.773116,0
设施和服务,服务中心,0.632,先进入游客服务中心拿身份证用机器领取入场券,0.908189,0.0918113,0.795975,2
性价比,免费,0.624,免费的,0.993789,0.00621089,0.986198,2
性价比,程度,0.73,"
个人来需要提早在南京博物院小程序上预约
博物院面积超预期
火爆程度也是
难以想象非周末为什么需要排长队队伍都延伸到广场上了
还是在南京的寒冬里
打车定位正大门
没有什么吃饭的地方针对很不nice
民国馆在负一楼",0.0880158,0.911984,0.804409,0
性价比,价值,0.748,"文物价值很高
但是真的尺寸很小
交通：
打烊时间和南京晚高峰重合
打车建议拼车",0.750133,0.249867,0.444739,2
性价比,费用,0.671,"停车费费用看着可太贵了
览亮点：
进门很震撼一个恐龙骨架展区
在北京",0.895663,0.104337,0.768141,2
设施和服务,设施,0.621,被评为“全国公共文化设施管理先进单位”,0.925681,0.0743193,0.834846,2
文化和历史价值,历史,0.647,历史厚重,0.999541,0.000458981,0.99898,2
文化和历史价值,历史,0.647,一街一景都是有历史感的,0.993366,0.0066344,0.985257,2
环境和景观,文化底蕴,0.619,文化底蕴深厚,0.99907,0.00093004,0.997933,2
性价比,综合性,0.645,是一座综合性历史艺术类博物馆,0.967743,0.0322569,0.928318,2
文化和历史价值,历史,0.647,是一座综合性历史艺术类博物馆,0.967743,0.0322569,0.928318,2
文化和历史价值,历史,0.647,展示南京在中国各个历史发展阶段的发展的轨迹,0.986856,0.0131436,0.970792,2
文化和历史价值,历史,0.647,重点展示南京古都历史文化的成就,0.997816,0.0021837,0.995147,2
性价比,成立,0.585,它的前身是建国初期成立的南京市文物保管委员会,0.948667,0.0513329,0.885927,2
文化和历史价值,历史,0.647,是一座综合性历史艺术类博物馆,0.967743,0.0322569,0.928318,2
文化和历史价值,历史,0.647,展示南京在中国各个历史发展阶段的发展的轨迹,0.986856,0.0131436,0.970792,2
文化和历史价值,历史,0.647,重点展示南京古都历史文化的成就,0.997816,0.0021837,0.995147,2
文化和历史价值,历史,0.647,是一座综合性历史艺术类博物馆,0.967743,0.0322569,0.928318,2
文化和历史价值,历史,0.647,展示南京在中国各个历史发展阶段的发展的轨迹,0.986856,0.0131436,0.970792,2
文化和历史价值,历史,0.647,重点展示南京古都历史文化的成就,0.997816,0.0021837,0.995147,2
性价比,成就,0.684,重点展示南京古都历史文化的成就,0.997816,0.00218369,0.995147,2
性价比,综合性,0.645,现为大型综合性的国家级博物馆,0.956857,0.0431432,0.904126,2
设施和服务,服务中心,0.632,大件行李可以寄存服务中心,0.959337,0.0406629,0.909638,2
性价比,接受,0.908,关注公众号可接受解说,0.983836,0.0161636,0.964081,2
环境和景观,环境,0.621,环境好,0.995576,0.00442414,0.990169,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
文化和历史价值,历史,0.647,了解一座城市就从了解它的历史开始,0.998478,0.00152198,0.996618,2
文化和历史价值,历史,0.647,都应该接受历史的洗礼,0.975639,0.0243609,0.945865,2
性价比,接受,0.908,都应该接受历史的洗礼,0.975639,0.0243609,0.945865,2
文化和历史价值,历史,0.647,了解一座城市就从了解它的历史开始,0.998478,0.00152198,0.996618,2
文化和历史价值,历史,0.647,都应该接受历史的洗礼,0.975639,0.0243609,0.945865,2
性价比,免费,0.624,这里赶上节假日免费,0.98686,0.0131399,0.9708,2
设施和服务,服务,0.622,各种服务还行,0.407426,0.592574,0.0946085,0
性价比,免费,0.624,关键还免费所以推荐大家去,0.999278,0.000721883,0.998396,2
环境和景观,古迹,0.61,存放文物和古迹历史的地方,0.992131,0.00786924,0.982513,2
文化和历史价值,历史,0.647,存放文物和古迹历史的地方,0.992131,0.00786924,0.982513,2
性价比,相比,0.665,相比其他地方的博物馆,0.923976,0.076024,0.831058,2
性价比,高端,0.598,绝对是比较高端的一个地方,0.999636,0.000364516,0.99919,2
性价比,免费,0.624,可以免费借讲解器,0.991986,0.00801421,0.982191,2
性价比,物美价廉,0.589,物美价廉,0.99969,0.000309536,0.999312,2
文化和历史价值,历史,0.647,博物馆里陈列了很多有历史意义的文物,0.967888,0.0321122,0.928639,2
性价比,观赏价值,0.628,很好很大很有观赏价值,0.999851,0.000149137,0.999669,2
性价比,没用,0.609,展示又没用上啥科技含量,0.010488,0.989512,0.976693,0
性价比,科技含量,1.0,展示又没用上啥科技含量,0.010488,0.989512,0.976693,0
性价比,免费,0.624,免费观看,0.99315,0.00684993,0.984778,2
文化和历史价值,历史,0.647,了解南京历史的好地方,0.999516,0.000483978,0.998925,2
文化和历史价值,休闲,0.558,休闲参观一体,0.998738,0.00126151,0.997197,2
文化和历史价值,历史,0.647,对历史馆和民国馆有情节,0.991165,0.00883528,0.980366,2
环境和景观,环境,0.621,环境和好,0.9914,0.00859988,0.980889,2
性价比,免费,0.624,免费的,0.993789,0.00621089,0.986198,2
性价比,免费,0.624,停车场也免费,0.993021,0.00697889,0.984491,2
性价比,免费,0.624,免费的,0.993789,0.00621089,0.986198,2
性价比,免费,0.624,停车场也免费,0.993021,0.00697889,0.984491,2
性价比,成,0.618,夏天成了纳凉的地方了,0.905647,0.094353,0.790327,2
文化和历史价值,历史,0.647,带孩子来学习历史还是不错的,0.998852,0.0011475,0.99745,2
环境和景观,环境,0.621,环境很好,0.998906,0.00109376,0.997569,2
文化和历史价值,历史,0.647,非常适合历史,0.999922,7.83377e-05,0.999826,2
文化和历史价值,历史,0.647,也让我们了解到了更多的历史知识,0.99646,0.00354051,0.992132,2
文化和历史价值,历史,0.647,历史馆可以了解江苏的人文历史,0.994268,0.00573185,0.987262,2
环境和景观,人文,0.611,历史馆可以了解江苏的人文历史,0.994268,0.00573185,0.987262,2
文化和历史价值,历史,0.647,历史馆可以了解江苏的人文历史,0.994268,0.00573185,0.987262,2
文化和历史价值,历史,0.647,六朝古都南京历史文化积淀深厚,0.999746,0.000254076,0.999435,2
文化和历史价值,历史,0.647,南京博物院历史馆展品丰富,0.995349,0.00465119,0.989664,2
文化和历史价值,历史,0.647,六朝古都南京历史文化积淀深厚,0.999746,0.000254076,0.999435,2
文化和历史价值,历史,0.647,南京博物院历史馆展品丰富,0.995349,0.0046512,0.989664,2
性价比,实惠,0.954,实惠,0.998466,0.00153393,0.996591,2
文化和历史价值,历史,0.647,了解一下历史的背景,0.990678,0.00932191,0.979285,2
文化和历史价值,历史,0.647,可以了解整个城市的历史文化,0.99965,0.000349823,0.999223,2
性价比,免费,0.624,是免费的,0.985244,0.0147559,0.967209,2
文化和历史价值,历史,0.647,沉淀了十朝古都的历史,0.999284,0.000716168,0.998409,2
性价比,价钱,0.733,价钱不高,0.219233,0.780767,0.512815,0
性价比,实惠,0.954,很实惠,0.999537,0.000462578,0.998972,2
设施和服务,提供,0.621,没有博物馆提供的人性化,0.0976907,0.902309,0.78291,0
性价比,价格,0.724,提高价格也可以接受,0.797936,0.202064,0.550968,2
性价比,接受,0.908,提高价格也可以接受,0.797936,0.202064,0.550968,2
文化和历史价值,历史,0.647,既有历史,0.996615,0.00338505,0.992478,2
文化和历史价值,历史,0.647,菁华在古代历史展区和民国街,0.976564,0.0234361,0.94792,2
文化和历史价值,历史,0.647,古代历史展区里面又以南朝展品为最,0.981684,0.0183165,0.959297,2
文化和历史价值,历史,0.647,古代历史展区参观完沿着指引在地下很自然地就走到民国街,0.988481,0.0115187,0.974403,2
文化和历史价值,历史,0.647,周围也是历史建筑风貌区,0.953035,0.0469647,0.895634,2
文化和历史价值,历史,0.647,菁华在古代历史展区和民国街,0.976564,0.0234361,0.94792,2
文化和历史价值,历史,0.647,古代历史展区里面又以南朝展品为最,0.981684,0.0183165,0.959297,2
文化和历史价值,历史,0.647,古代历史展区参观完沿着指引在地下很自然地就走到民国街,0.988481,0.0115187,0.974403,2
文化和历史价值,历史,0.647,周围也是历史建筑风貌区,0.953035,0.0469647,0.895634,2
文化和历史价值,历史,0.647,菁华在古代历史展区和民国街,0.976564,0.0234361,0.94792,2
文化和历史价值,历史,0.647,古代历史展区里面又以南朝展品为最,0.981684,0.0183165,0.959297,2
文化和历史价值,历史,0.647,古代历史展区参观完沿着指引在地下很自然地就走到民国街,0.988481,0.0115187,0.974403,2
文化和历史价值,历史,0.647,周围也是历史建筑风貌区,0.953035,0.0469647,0.895634,2
环境和景观,夜景,0.619,可能设计的就是夜景吧,0.704143,0.295857,0.342539,2
文化和历史价值,历史,0.647,菁华在古代历史展区和民国街,0.976564,0.0234361,0.94792,2
文化和历史价值,历史,0.647,古代历史展区里面又以南朝展品为最,0.981684,0.0183165,0.959297,2
文化和历史价值,历史,0.647,古代历史展区参观完沿着指引在地下很自然地就走到民国街,0.988481,0.0115187,0.974403,2
文化和历史价值,历史,0.647,周围也是历史建筑风貌区,0.953035,0.0469647,0.895634,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,最值得一看的是历史馆,0.999742,0.000257874,0.999427,2
文化和历史价值,历史,0.647,完整地还原江苏八千多年的历史,0.999392,0.000607723,0.998649,2
文化和历史价值,历史,0.647,每一个朝代都有一段精彩的历史,0.999911,8.85415e-05,0.999803,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,最值得一看的是历史馆,0.999742,0.000257874,0.999427,2
文化和历史价值,历史,0.647,完整地还原江苏八千多年的历史,0.999392,0.000607723,0.998649,2
文化和历史价值,历史,0.647,每一个朝代都有一段精彩的历史,0.999911,8.85414e-05,0.999803,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,最值得一看的是历史馆,0.999742,0.000257874,0.999427,2
文化和历史价值,历史,0.647,完整地还原江苏八千多年的历史,0.999392,0.000607723,0.998649,2
文化和历史价值,历史,0.647,每一个朝代都有一段精彩的历史,0.999911,8.85415e-05,0.999803,2
