字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
性价比,接驳,0.622,来游玩的朋友推荐做10r一个人的接驳车上来游玩之后再坐车下山这样不会很累,0.990065,0.0099347,0.977923,2
性价比,游玩,0.614,来游玩的朋友推荐做10r一个人的接驳车上来游玩之后再坐车下山这样不会很累,0.990065,0.0099347,0.977923,2
文化和历史价值,商业,0.556,佛公里面商业气息很比较浓厚,0.969499,0.030501,0.93222,2
文化和历史价值,历史,0.647,有着悠久的历史和丰富的文化遗产,0.99874,0.00125974,0.997201,2
文化和历史价值,历史,0.647,在不同的历史时期,0.986789,0.013211,0.970642,2
文化和历史价值,历史,0.647,牛首山的历史和文化价值是不可忽视的,0.927603,0.072397,0.839118,2
文化和历史价值,历史,0.647,有着悠久的历史和丰富的文化遗产,0.99874,0.00125974,0.997201,2
文化和历史价值,历史,0.647,在不同的历史时期,0.986789,0.013211,0.970642,2
文化和历史价值,历史,0.647,牛首山的历史和文化价值是不可忽视的,0.927603,0.072397,0.839118,2
文化和历史价值,历史,0.647,有着悠久的历史和丰富的文化遗产,0.99874,0.00125974,0.997201,2
文化和历史价值,历史,0.647,在不同的历史时期,0.986789,0.013211,0.970642,2
文化和历史价值,历史,0.647,牛首山的历史和文化价值是不可忽视的,0.927603,0.072397,0.839118,2
性价比,价值,0.748,牛首山的历史和文化价值是不可忽视的,0.927603,0.0723969,0.839118,2
性价比,造价,0.695,不愧是造价几十亿的景点,0.997079,0.00292053,0.99351,2
性价比,像是,0.611,下面就像是公园,0.0580968,0.941903,0.870896,0
文化和历史价值,公园,0.555,下面就像是公园,0.0580968,0.941903,0.870896,0
环境和景观,新景观,0.617,再现当代建筑艺术新景观”,0.957201,0.0427987,0.904892,2
环境和景观,旅游部,0.616,牛首山被中华人民共和国文化和旅游部公布为AAAA级国家旅游景区,0.984333,0.0156666,0.965185,2
性价比,标志性,0.65,很有标志性的建筑—佛顶宫,0.998085,0.00191495,0.995744,2
环境和景观,古迹,0.61,敦煌更多是古迹,0.968405,0.0315955,0.929788,2
性价比,价格便宜,0.601,主要价格便宜,0.97337,0.0266297,0.940823,2
性价比,游玩,0.614,非常值得去游玩一番,0.999888,0.000111709,0.999752,2
性价比,优惠,0.682,对于第一次来的外地游客深知大众的好没有带身份证只能靠网购并且还优惠出门全款,0.535237,0.464762,0.29525,1
性价比,感受,0.66,感受感受就ok,0.997632,0.00236749,0.994739,2
性价比,感受,0.66,感受感受就ok,0.997632,0.00236749,0.994739,2
性价比,玩完,0.591,半天可玩完,0.914714,0.0852861,0.810475,2
性价比,玩,0.633,边走边玩下山后还掐了顿KFC,0.783651,0.216349,0.519225,2
性价比,铁可到,0.607,交通：公交转地铁可到,0.986614,0.0133861,0.970253,2
性价比,免费,0.624,遇到每年一次的免费开放日,0.981994,0.0180059,0.959987,2
性价比,付出,0.622,你会感慨之前的体力付出都是值得的,0.999576,0.000423972,0.999058,2
性价比,游玩,0.614,希望下次能全部细细游玩一遍,0.998595,0.0014046,0.996879,2
性价比,票价,0.677,队友都说值回票价了唯一就是没听人劝,0.791495,0.208505,0.536656,2
性价比,感受到,0.6,真的是需要自己亲眼看看才能感受到那种震撼的感觉,0.999114,0.00088635,0.99803,2
性价比,玩,0.633,来南京玩牛首山绝对可以安排在计划中～推荐推荐～～,0.999893,0.000107393,0.999761,2
性价比,价格,0.724,景区上下大巴车价格较贵,0.720612,0.279388,0.379138,2
性价比,免费,0.624,山下有个免费的停车场,0.949528,0.0504722,0.88784,2
设施和服务,服务,0.622,途中无任何服务人员,0.012029,0.987971,0.973269,0
性价比,游玩,0.614,来南京游玩这几天,0.985233,0.0147668,0.967185,2
性价比,感受,0.66,如果在平日去的话感受应该更好吧,0.636676,0.363324,0.192614,2
性价比,玩得,0.658,祝大家玩得开心,0.997176,0.00282374,0.993725,2
性价比,角度,0.673,各个角度拍照片都很出片,0.975271,0.0247292,0.945046,2
环境和景观,环境质量,0.62,整个景区的环境质量也是很好的,0.999225,0.000774601,0.998279,2
性价比,玩,0.633,为了玩也忍了春秋季节天气风凉,0.67733,0.32267,0.282956,2
设施和服务,自助,0.635,自助饮料机只剩很甜的饮料,0.271423,0.728577,0.396837,0
性价比,玩,0.633,来南京玩,0.99012,0.00988034,0.978044,2
性价比,玩,0.633,选在最后一天来玩,0.997084,0.00291621,0.99352,2
性价比,水价,0.648,里面水价之类的也不算很贵,0.941443,0.0585575,0.869872,2
性价比,价格,0.724,价格略贵味道还行吧,0.52275,0.47725,0.545009,1
文化和历史价值,历史,0.647,是南京历史上边有十分著名的一个文化艺术游玩景点,0.999318,0.000682493,0.998483,2
文化和历史价值,历史,0.647,历史上牛首,0.99929,0.000710168,0.998422,2
文化和历史价值,历史,0.647,是南京周边难能可贵的一座人文历史与自然风光,0.996158,0.00384249,0.991461,2
性价比,游玩,0.614,是南京历史上边有十分著名的一个文化艺术游玩景点,0.999318,0.000682492,0.998483,2
文化和历史价值,历史,0.647,是南京历史上边有十分著名的一个文化艺术游玩景点,0.999318,0.000682492,0.998483,2
文化和历史价值,历史,0.647,历史上牛首,0.99929,0.000710168,0.998422,2
文化和历史价值,历史,0.647,是南京周边难能可贵的一座人文历史与自然风光,0.996158,0.00384249,0.991461,2
环境和景观,名胜,0.615,山是一座佛教名胜风景,0.994074,0.00592596,0.986831,2
环境和景观,人文,0.611,是南京周边难能可贵的一座人文历史与自然风光,0.996158,0.00384249,0.991461,2
文化和历史价值,历史,0.647,是南京历史上边有十分著名的一个文化艺术游玩景点,0.999318,0.000682493,0.998483,2
文化和历史价值,历史,0.647,历史上牛首,0.99929,0.000710169,0.998422,2
文化和历史价值,历史,0.647,是南京周边难能可贵的一座人文历史与自然风光,0.996158,0.00384249,0.991461,2
性价比,评比,0.635,牛首山就被评比为南京四十八景之一,0.174054,0.825946,0.613212,0
性价比,感受,0.66,身临感受超级震撼,0.999991,9.08781e-06,0.99998,2
性价比,玩,0.633,推荐大家天气不热的时候和家人一起慢慢的溜着玩,0.999294,0.000706542,0.99843,2
性价比,玩,0.633,适合慢慢转着玩对体力差的人非常友好,0.998027,0.00197341,0.995615,2
性价比,物价,0.669,景区物价还是会比外面的高推荐大家可以自己带一点水和小点心,0.959414,0.0405858,0.909809,2
性价比,玩,0.633,推荐大家天气不热的时候和家人一起慢慢的溜着玩,0.999294,0.000706542,0.99843,2
性价比,玩,0.633,适合慢慢转着玩对体力差的人非常友好,0.998027,0.00197341,0.995615,2
性价比,游玩,0.614,一个还蛮不错的游玩景点,0.996764,0.00323619,0.992808,2
文化和历史价值,文创,0.557,文创店的这个香架挺有意思的,0.962172,0.0378277,0.915938,2
文化和历史价值,文创,0.557,文创冰棒巧克力味道不错,0.962074,0.037926,0.91572,2
文化和历史价值,文创,0.557,文创店的这个香架挺有意思的,0.962172,0.0378277,0.915938,2
文化和历史价值,文创,0.557,文创冰棒巧克力味道不错,0.962074,0.0379259,0.91572,2
性价比,优惠,0.682,还能优惠10元,0.805101,0.194899,0.566891,2
性价比,接受,0.908,接受穿上鞋套进入地宫,0.989948,0.0100517,0.977663,2
性价比,用心,0.639,全程都有电梯实在太用心了,0.925723,0.0742765,0.834941,2
性价比,用心,0.639,大家一定要认认真真用心去感受,0.936008,0.0639923,0.857795,2
性价比,用心,0.639,全程都有电梯实在太用心了,0.925723,0.0742765,0.834941,2
性价比,用心,0.639,大家一定要认认真真用心去感受,0.936008,0.0639923,0.857795,2
性价比,感受,0.66,大家一定要认认真真用心去感受,0.936008,0.0639923,0.857795,2
环境和景观,环境优美,0.622,自然美景：牛首山景区环境优美,0.99596,0.00403982,0.991023,2
设施和服务,提供,0.621,休闲度假：牛首山景区提供了丰富多样的休闲娱乐项目,0.989195,0.010805,0.975989,2
设施和服务,提供,0.621,为游客提供便利和帮助,0.946386,0.0536141,0.880857,2
文化和历史价值,休闲,0.558,休闲度假：牛首山景区提供了丰富多样的休闲娱乐项目,0.989195,0.010805,0.975989,2
文化和历史价值,娱乐,0.567,休闲度假：牛首山景区提供了丰富多样的休闲娱乐项目,0.989195,0.010805,0.975989,2
性价比,感受,0.66,感受大自然的静谧与宁静,0.999825,0.000175416,0.99961,2
性价比,服务质量,0.592,服务质量：牛首山景区注重游客体验,0.900228,0.0997719,0.778285,2
性价比,服务质量,0.592,服务质量较高,0.860226,0.139774,0.689391,2
性价比,服务质量,0.592,服务质量：牛首山景区注重游客体验,0.900228,0.0997719,0.778285,2
性价比,服务质量,0.592,服务质量较高,0.860226,0.139774,0.689391,2
设施和服务,热情周到,0.63,工作人员热情周到供专业的导览和解说服务,0.99504,0.00496043,0.988977,2
设施和服务,服务,0.622,服务质量：牛首山景区注重游客体验,0.900228,0.0997719,0.778285,2
设施和服务,服务,0.622,服务质量较高,0.860226,0.139774,0.68939,2
设施和服务,服务,0.622,工作人员热情周到供专业的导览和解说服务,0.99504,0.00496043,0.988977,2
设施和服务,提供,0.621,休闲度假：牛首山景区提供了丰富多样的休闲娱乐项目,0.989195,0.010805,0.975989,2
设施和服务,提供,0.621,为游客提供便利和帮助,0.946386,0.0536141,0.880857,2
设施和服务,设施,0.621,景区的设施齐全,0.99766,0.00233987,0.9948,2
性价比,玩,0.633,我们还有很多地方没有玩,0.726733,0.273267,0.39274,2
性价比,感受,0.66,图片远不及现场带来的感受震撼,0.98603,0.0139705,0.968954,2
性价比,感受,0.66,身临其境才能感受那份美轮美奂的恢宏与气势,0.999948,5.24246e-05,0.999884,2
性价比,感受,0.66,图片远不及现场带来的感受震撼,0.98603,0.0139705,0.968954,2
性价比,感受,0.66,身临其境才能感受那份美轮美奂的恢宏与气势,0.999948,5.24246e-05,0.999884,2
设施和服务,平台,0.625,各大订票平台都有几块钱的价格浮动,0.322835,0.677165,0.282589,0
性价比,价格,0.724,各大订票平台都有几块钱的价格浮动,0.322835,0.677165,0.282589,0
性价比,感受到,0.6,感受到浓厚的乡村气息,0.99966,0.000339818,0.999245,2
性价比,半价票,0.633,半价票49元人,0.757715,0.242285,0.461588,2
性价比,半价票,0.633,可享受半价票,0.991439,0.00856066,0.980976,2
性价比,半价票,0.633,半价票49元人,0.757715,0.242285,0.461588,2
性价比,半价票,0.633,可享受半价票,0.991439,0.00856066,0.980976,2
性价比,全价,0.664,提前预定全价票有优惠,0.996447,0.00355273,0.992105,2
性价比,优惠,0.682,提前预定全价票有优惠,0.996447,0.00355273,0.992105,2
设施和服务,自助,0.635,景区里有很多自助售水机,0.956368,0.0436324,0.903039,2
性价比,价格,0.724,价格就是一般景区价格,0.36509,0.63491,0.18869,0
性价比,价格,0.724,价格就是一般景区价格,0.36509,0.63491,0.18869,0
文化和历史价值,文创,0.557,有佛顶宫形象的文创雪糕哦,0.991604,0.00839595,0.981342,2
性价比,游玩,0.614,游玩路线：,0.942924,0.0570759,0.873165,2
性价比,游玩,0.614,上行至景区最高点开始游玩,0.993624,0.00637598,0.985831,2
性价比,游玩,0.614,这也是我跟我老妈的游玩路线,0.992516,0.00748387,0.983369,2
性价比,游玩,0.614,返程时间根据自己具体游玩时间决定,0.933106,0.0668944,0.851346,2
性价比,游玩,0.614,预计游玩时间约4,0.994649,0.00535064,0.98811,2
性价比,游玩,0.614,游玩路线：,0.942924,0.0570759,0.873165,2
性价比,游玩,0.614,上行至景区最高点开始游玩,0.993624,0.00637598,0.985831,2
性价比,游玩,0.614,这也是我跟我老妈的游玩路线,0.992516,0.00748387,0.983369,2
性价比,游玩,0.614,返程时间根据自己具体游玩时间决定,0.933106,0.0668943,0.851346,2
性价比,游玩,0.614,预计游玩时间约4,0.994649,0.00535064,0.98811,2
性价比,游玩,0.614,游玩路线：,0.942924,0.0570759,0.873165,2
性价比,游玩,0.614,上行至景区最高点开始游玩,0.993624,0.00637598,0.985831,2
性价比,游玩,0.614,这也是我跟我老妈的游玩路线,0.992516,0.00748387,0.983369,2
性价比,游玩,0.614,返程时间根据自己具体游玩时间决定,0.933106,0.0668944,0.851346,2
性价比,游玩,0.614,预计游玩时间约4,0.994649,0.00535063,0.98811,2
性价比,游玩,0.614,游玩路线：,0.942924,0.0570759,0.873165,2
性价比,游玩,0.614,上行至景区最高点开始游玩,0.993624,0.00637598,0.985831,2
性价比,游玩,0.614,这也是我跟我老妈的游玩路线,0.992516,0.00748387,0.983369,2
性价比,游玩,0.614,返程时间根据自己具体游玩时间决定,0.933106,0.0668944,0.851346,2
性价比,游玩,0.614,预计游玩时间约4,0.994649,0.00535064,0.98811,2
性价比,游玩,0.614,游玩路线：,0.942924,0.0570759,0.873165,2
性价比,游玩,0.614,上行至景区最高点开始游玩,0.993624,0.00637598,0.985831,2
性价比,游玩,0.614,这也是我跟我老妈的游玩路线,0.992516,0.00748387,0.983369,2
性价比,游玩,0.614,返程时间根据自己具体游玩时间决定,0.933106,0.0668943,0.851346,2
性价比,游玩,0.614,预计游玩时间约4,0.994649,0.00535064,0.98811,2
环境和景观,文化底蕴,0.619,文化底蕴深厚,0.99907,0.00093004,0.997933,2
文化和历史价值,历史,0.647,全面保护牛首山历史文化遗存,0.993378,0.00662193,0.985285,2
文化和历史价值,历史,0.647,牛首山的历史文化,0.98788,0.0121196,0.973067,2
文化和历史价值,历史,0.647,郑和文化园等大量历史古迹,0.990997,0.00900258,0.979994,2
文化和历史价值,历史,0.647,重现历史上牛首山“双塔”的恢弘格局,0.988076,0.0119241,0.973502,2
文化和历史价值,历史,0.647,展现了牛首山深厚的历史文化,0.993047,0.00695314,0.984549,2
环境和景观,生态景观,0.614,修复牛首山自然生态景观,0.930504,0.0694956,0.845565,2
性价比,火成岩,0.646,由中生代火成岩构成,0.935513,0.0644874,0.856695,2
环境和景观,地貌,0.623,地貌丰富,0.886826,0.113174,0.748503,2
性价比,季风性,0.616,牛首山的气候属于亚热带季风性湿润气候,0.904832,0.0951679,0.788516,2
文化和历史价值,历史,0.647,全面保护牛首山历史文化遗存,0.993378,0.00662193,0.985285,2
文化和历史价值,历史,0.647,牛首山的历史文化,0.98788,0.0121196,0.973067,2
文化和历史价值,历史,0.647,郑和文化园等大量历史古迹,0.990997,0.00900257,0.979994,2
文化和历史价值,历史,0.647,重现历史上牛首山“双塔”的恢弘格局,0.988076,0.0119241,0.973502,2
文化和历史价值,历史,0.647,展现了牛首山深厚的历史文化,0.993047,0.00695314,0.984549,2
文化和历史价值,历史,0.647,全面保护牛首山历史文化遗存,0.993378,0.00662193,0.985285,2
文化和历史价值,历史,0.647,牛首山的历史文化,0.98788,0.0121196,0.973067,2
文化和历史价值,历史,0.647,郑和文化园等大量历史古迹,0.990997,0.00900257,0.979994,2
文化和历史价值,历史,0.647,重现历史上牛首山“双塔”的恢弘格局,0.988076,0.0119241,0.973502,2
文化和历史价值,历史,0.647,展现了牛首山深厚的历史文化,0.993047,0.00695314,0.984549,2
环境和景观,古迹,0.61,郑和文化园等大量历史古迹,0.990997,0.00900258,0.979994,2
性价比,标志性,0.65,佛顶塔是牛首山佛顶圣境的标志性建筑之一,0.987831,0.0121686,0.972958,2
性价比,高度,0.71,建筑高度约88米,0.979771,0.0202285,0.955048,2
性价比,高度,0.71,总体高度89,0.930354,0.0696455,0.845232,2
文化和历史价值,历史,0.647,全面保护牛首山历史文化遗存,0.993378,0.00662193,0.985285,2
文化和历史价值,历史,0.647,牛首山的历史文化,0.98788,0.0121196,0.973067,2
文化和历史价值,历史,0.647,郑和文化园等大量历史古迹,0.990997,0.00900257,0.979994,2
文化和历史价值,历史,0.647,重现历史上牛首山“双塔”的恢弘格局,0.988076,0.0119241,0.973502,2
文化和历史价值,历史,0.647,展现了牛首山深厚的历史文化,0.993047,0.00695314,0.984549,2
性价比,高度,0.71,建筑高度约88米,0.979771,0.0202285,0.955048,2
性价比,高度,0.71,总体高度89,0.930354,0.0696455,0.845232,2
性价比,接受,0.908,接受信众瞻礼参拜的主要场所,0.965073,0.0349265,0.922385,2
环境和景观,水景,0.622,入口有水景广场,0.971219,0.0287807,0.936043,2
文化和历史价值,历史,0.647,全面保护牛首山历史文化遗存,0.993378,0.00662193,0.985285,2
文化和历史价值,历史,0.647,牛首山的历史文化,0.98788,0.0121196,0.973067,2
文化和历史价值,历史,0.647,郑和文化园等大量历史古迹,0.990997,0.00900258,0.979994,2
文化和历史价值,历史,0.647,重现历史上牛首山“双塔”的恢弘格局,0.988076,0.0119241,0.973502,2
文化和历史价值,历史,0.647,展现了牛首山深厚的历史文化,0.993047,0.00695314,0.984549,2
环境和景观,环境,0.621,牛首山旅游景点的地理环境,0.915779,0.0842209,0.812842,2
环境和景观,环境,0.621,尽显牛首山“隐秀”的环境气质,0.908948,0.0910516,0.797663,2
性价比,成道,0.592,成道的禅境花园及中间的如莲剧场三个部分组成展示场所,0.965367,0.0346326,0.923039,2
性价比,选用,0.675,选用青质石料砌成墓园及墓盖石,0.953044,0.0469557,0.895654,2
性价比,砌成,0.615,选用青质石料砌成墓园及墓盖石,0.953044,0.0469557,0.895654,2
设施和服务,平台,0.625,台阶之间分为四个平台,0.959204,0.0407961,0.909342,2
设施和服务,平台,0.625,每个平台有7级,0.986863,0.0131369,0.970807,2
设施和服务,平台,0.625,台阶之间分为四个平台,0.959204,0.0407961,0.909342,2
设施和服务,平台,0.625,每个平台有7级,0.986863,0.0131369,0.970807,2
文化和历史价值,史料,0.551,史料馆,0.973453,0.0265468,0.941007,2
环境和景观,名胜,0.615,牛首山是金陵四大名胜之一,0.984251,0.0157488,0.965003,2
环境和景观,文化底蕴,0.619,文化底蕴深厚,0.99907,0.00093004,0.997933,2
性价比,玩,0.633,半天其实也可以玩,0.986407,0.0135931,0.969793,2
性价比,程度,0.73,根据时间充裕程度,0.96228,0.0377198,0.916178,2
设施和服务,维修,0.642,可能也是赶上部分地方都在维修的原因吧,0.100624,0.899376,0.776391,0
性价比,玩,0.633,能玩一天,0.977748,0.0222523,0.95055,2
性价比,玩,0.633,准备去南京玩的～在小红书看了一下,0.993385,0.00661514,0.9853,2
环境和景观,环境,0.621,环境也不错,0.999346,0.000654405,0.998546,2
性价比,评价,0.682,之前评价带过图了可以翻翻,0.953534,0.0464664,0.896741,2
性价比,便宜,0.689,便宜10元,0.642835,0.357165,0.206301,2
环境和景观,环境,0.621,总体环境干净,0.996798,0.00320207,0.992884,2
性价比,游玩,0.614,适合过来游玩,0.998976,0.00102356,0.997725,2
设施和服务,自助,0.635,走的太累吃的里面的自助,0.881193,0.118807,0.735984,2
设施和服务,服务,0.622,人多导致服务不到位,0.235543,0.764457,0.476571,0
环境和景观,环境优美,0.622,环境优美,0.999537,0.00046279,0.998972,2
环境和景观,环境,0.621,环境还是很好的,0.989699,0.0103011,0.977109,2
性价比,玩,0.633,推荐朋友们要去钟山风景区玩的一定要留出一整天的时间,0.982427,0.017573,0.960949,2
性价比,玩,0.633,因为它真的很大很大很大每个景区之间都很远除非坐小火车不然就只能走路或者自己租电瓶车我是端午节去的怕等小火车的人太多于是租了电瓶车到中山陵准备返程时发现了好多好多人在排队下山的火车大家来这里玩的话一定要多留出时间哈,0.994648,0.00535242,0.988106,2
性价比,玩,0.633,推荐朋友们要去钟山风景区玩的一定要留出一整天的时间,0.982427,0.017573,0.960949,2
性价比,玩,0.633,因为它真的很大很大很大每个景区之间都很远除非坐小火车不然就只能走路或者自己租电瓶车我是端午节去的怕等小火车的人太多于是租了电瓶车到中山陵准备返程时发现了好多好多人在排队下山的火车大家来这里玩的话一定要多留出时间哈,0.994648,0.00535242,0.988106,2
性价比,玩,0.633,带着家人来玩,0.999177,0.000823103,0.998171,2
环境和景观,环境,0.621,推荐理由：值得带家人和孩子去一趟环境还是可以毕竟“大榴莲”花了不少钱,0.97976,0.0202397,0.955023,2
性价比,价格,0.724,现在这个价格真的很划算,0.996842,0.00315786,0.992983,2
性价比,涨价,0.657,8月份要涨价了,0.501451,0.498549,0.97097,1
性价比,便宜,0.689,趁现在便宜可以赶紧去,0.990341,0.00965862,0.978536,2
性价比,游玩,0.614,牛首山是南京各个景点中非常值得去游玩的景点之一,0.99983,0.000170418,0.999621,2
性价比,相比,0.665,相比于中山陵,0.905896,0.0941045,0.790879,2
文化和历史价值,历史,0.647,玄武湖这些热门知名的历史文化古迹,0.998533,0.00146669,0.996741,2
环境和景观,古迹,0.61,玄武湖这些热门知名的历史文化古迹,0.998533,0.00146669,0.996741,2
性价比,角度,0.673,我也找了一下角度,0.930576,0.0694241,0.845724,2
性价比,成人,0.622,提前一天线上买票成人88元,0.982522,0.017478,0.96116,2
性价比,用学,0.6,学生票如果没带学生证用学信网也可以,0.964112,0.035888,0.920249,2
性价比,游玩,0.614,建议游玩4小时,0.945958,0.054042,0.879907,2
性价比,玩,0.633,建议游玩4小时,0.945958,0.054042,0.879907,2
性价比,玩,0.633,大家玩的开心,0.99925,0.00074979,0.998334,2
性价比,玩,0.633,夏天来牛首山玩真的好热一定要注意防晒,0.977889,0.0221111,0.950864,2
文化和历史价值,文创,0.557,文创店也很多,0.962852,0.0371483,0.917448,2
环境和景观,新景观,0.617,再现当代建筑艺术新景观”,0.957201,0.0427987,0.904892,2
性价比,便宜,0.689,提前一天买票可以便宜10块钱,0.982902,0.0170982,0.962004,2
性价比,便宜,0.689,可以便宜30块,0.836782,0.163218,0.637293,2
性价比,便宜,0.689,提前一天买票可以便宜10块钱,0.982902,0.0170981,0.962004,2
性价比,便宜,0.689,可以便宜30块,0.836782,0.163218,0.637293,2
性价比,价钱,0.733,不愧是花了大价钱的,0.991497,0.00850306,0.981104,2
环境和景观,景观,0.615,景观与自然协调,0.992722,0.00727816,0.983826,2
设施和服务,服务态度,0.621,服务态度良好,0.982624,0.0173758,0.961387,2
性价比,服务态度,0.573,服务态度良好,0.982624,0.0173758,0.961387,2
性价比,游玩,0.614,推荐前来游玩,0.997552,0.00244805,0.99456,2
文化和历史价值,历史,0.647,于历史遗留矿坑之上建佛顶宫,0.696694,0.303306,0.325986,2
性价比,票价,0.677,票价98元,0.805872,0.194128,0.568604,2
性价比,票价,0.677,票价很值得,0.999819,0.000180622,0.999599,2
设施和服务,共享,0.629,山顶还有共享电动车,0.963785,0.0362146,0.919523,2
性价比,票价,0.677,票价98元,0.805872,0.194128,0.568604,2
性价比,票价,0.677,票价很值得,0.999819,0.000180622,0.999599,2
文化和历史价值,休闲,0.558,建议穿运动休闲舒服的鞋子,0.960782,0.0392177,0.912849,2
性价比,优惠,0.682,可以优惠10元,0.973264,0.0267357,0.940587,2
性价比,玩,0.633,端午假期来南京玩,0.993593,0.00640679,0.985763,2
性价比,等位,0.853,打车也需要等位,0.954585,0.0454151,0.899078,2
性价比,免费,0.624,4以下免费,0.985028,0.0149722,0.966728,2
设施和服务,自助,0.635,自助机里矿泉水也9元,0.787091,0.212909,0.526869,2
性价比,流量,0.573,杭州朋友说他们那景点大流量的时候,0.93869,0.0613097,0.863756,2
性价比,接驳,0.622,景区里的接驳车爆满,0.933433,0.0665672,0.852073,2
性价比,机位,0.858,佛顶宫大榴莲必去周边都是出片机位,0.983999,0.0160012,0.964442,2
性价比,玩玩,0.634,玩玩还是可以的,0.987687,0.012313,0.972638,2
性价比,游玩,0.614,导致游玩结束后车子被挡道了无法出行,0.07411,0.92589,0.835311,0
性价比,游玩,0.614,游玩的同时也给孩子增加了写作的题材,0.996026,0.00397403,0.991169,2
环境和景观,环境,0.621,在环境的笼罩下,0.891797,0.108203,0.75955,2
性价比,采用,0.662,游乐体验：我们采用的步行上山,0.991271,0.00872947,0.980601,2
性价比,游玩,0.614,导致游玩结束后车子被挡道了无法出行,0.07411,0.92589,0.835311,0
性价比,游玩,0.614,游玩的同时也给孩子增加了写作的题材,0.996026,0.00397403,0.991169,2
环境和景观,景观,0.615,各种景观小品也是氛围感满满,0.999275,0.000724831,0.998389,2
文化和历史价值,小品,0.558,各种景观小品也是氛围感满满,0.999275,0.000724831,0.998389,2
性价比,通用,0.646,月票通用,0.965276,0.0347238,0.922836,2
设施和服务,服务,0.622,整个景区服务很不错,0.991252,0.00874771,0.980561,2
设施和服务,服务中心,0.632,从东门游客服务中心,0.848163,0.151837,0.662585,2
设施和服务,平台,0.625,走一段路就是电动扶梯转平台再上电动扶梯达到,0.941836,0.0581638,0.870747,2
性价比,感受,0.66,感受满满的佛教文化蕴涵,0.999687,0.000313174,0.999304,2
性价比,总比,0.637,眼睛看到的总比镜头记录的更震撼,0.999826,0.000173943,0.999613,2
性价比,玩过,0.613,一直在**刷到一直没来玩过,0.92568,0.0743201,0.834844,2
性价比,玩,0.633,一直在**刷到一直没来玩过,0.92568,0.0743201,0.834844,2
性价比,玩,0.633,放假有机会了赶紧过来团购门票过来玩了,0.999436,0.000563662,0.998747,2
设施和服务,汉服,0.638,这次特地穿汉服来的,0.999042,0.000957536,0.997872,2
性价比,成像,0.651,但是展厅中可以看到3d成像版本的,0.990849,0.00915144,0.979664,2
性价比,感受,0.66,真的很适合来感受氛围,0.99978,0.000219474,0.999512,2
性价比,玩,0.633,只玩了佛顶宫,0.73218,0.26782,0.404845,2
性价比,玩,0.633,下次去要从东门进玩另一半,0.987565,0.0124348,0.972367,2
性价比,进玩,0.592,下次去要从东门进玩另一半,0.987565,0.0124348,0.972367,2
文化和历史价值,历史,0.647,历史文化和休闲娱乐为一体的旅游胜地,0.999034,0.000966208,0.997853,2
文化和历史价值,休闲,0.558,历史文化和休闲娱乐为一体的旅游胜地,0.999034,0.000966208,0.997853,2
文化和历史价值,娱乐,0.567,历史文化和休闲娱乐为一体的旅游胜地,0.999034,0.000966208,0.997853,2
性价比,采用,0.662,外观采用青花瓷风格,0.99925,0.000750372,0.998333,2
性价比,机位,0.858,出片机位：佛顶宫,0.857644,0.142356,0.683654,2
性价比,玩,0.633,只玩半天的话,0.251985,0.748015,0.440034,0
环境和景观,景观,0.615,就建议坐景观车,0.868304,0.131696,0.707342,2
性价比,玩,0.633,还有因为拍照而吵架的如果顺道想去金陵小城玩的,0.273788,0.726212,0.391582,0
性价比,玩,0.633,两个地方放一起玩挺顺的,0.994429,0.00557105,0.98762,2
性价比,接驳,0.622,我们因为坐接驳车没看清直接到了东门,0.6366,0.3634,0.192445,2
环境和景观,环境,0.621,环境很好,0.998906,0.00109377,0.997569,2
性价比,游玩,0.614,以后有时间再慢慢步行游玩下山,0.995088,0.00491197,0.989085,2
性价比,价钱,0.733,果然是花大价钱打造的宫殿,0.976593,0.0234073,0.947984,2
文化和历史价值,历史,0.647,历史,0.998898,0.00110173,0.997552,2
文化和历史价值,历史,0.647,历史风韵,0.99987,0.000130056,0.999711,2
文化和历史价值,历史,0.647,历史,0.998898,0.00110173,0.997552,2
文化和历史价值,历史,0.647,历史风韵,0.99987,0.000130056,0.999711,2
性价比,感受,0.66,佛顶塔每一层都有不一样的感受,0.984781,0.0152185,0.966181,2
环境和景观,人文,0.611,让你更深入了解南京的山水之美和人文气息,0.999841,0.000159101,0.999646,2
性价比,原价,0.702,其次就是原价98元,0.669695,0.330305,0.265989,2
环境和景观,交通不便,0.617,从东门交通不便其次离的远,0.892805,0.107195,0.761789,2
性价比,感受,0.66,姐妹信佛所以她全程感受很好,0.999837,0.000163466,0.999637,2
性价比,便宜,0.689,门票提前一天买可以便宜10块钱到哪里之后可以在花点钱,0.969129,0.0308706,0.931399,2
性价比,玩,0.633,里面的玩的比南京其他的地方好玩多,0.998097,0.00190284,0.995772,2
性价比,玩,0.633,大概玩了2小时左右,0.903232,0.0967677,0.784961,2
性价比,接送,0.599,特色就是门口接送的电动车,0.9848,0.0151996,0.966223,2
性价比,玩,0.633,端午和好友带娃来南京玩,0.996993,0.0030073,0.993317,2
性价比,价格,0.724,路边小摊价格偏高,0.0223284,0.977672,0.950381,0
性价比,价格,0.724,到了牛首宫附近的小卖部价格合理,0.95699,0.0430105,0.904421,2
