字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
性价比,几分,0.633,又多了几分色彩,0.951642,0.0483583,0.892537,2
环境和景观,名胜古迹,0.614,分布各类名胜古迹多达200多处,0.948226,0.0517735,0.884948,2
设施和服务,平台,0.625,只见台阶不见平台,0.247916,0.752083,0.449074,0
设施和服务,平台,0.625,之间平台不见台阶,0.519913,0.480087,0.601745,1
设施和服务,平台,0.625,只见台阶不见平台,0.247916,0.752083,0.449074,0
设施和服务,平台,0.625,之间平台不见台阶,0.519913,0.480087,0.601743,1
环境和景观,人文,0.611,钟山风景区是一个自然与人文结合的地方,0.991313,0.00868677,0.980696,2
性价比,要玩,0.593,至少要玩一整天,0.358078,0.641922,0.20427,0
性价比,套票,0.634,买景点套票比较合算,0.957429,0.0425706,0.905399,2
性价比,套票,0.634,套票包含美龄宫,0.982248,0.0177515,0.960552,2
性价比,优惠,0.682,点评上最优惠,0.964195,0.0358052,0.920433,2
性价比,套票,0.634,买景点套票比较合算,0.957429,0.0425706,0.905399,2
性价比,套票,0.634,套票包含美龄宫,0.982248,0.0177515,0.960552,2
性价比,免费,0.624,中山陵免费,0.995106,0.00489358,0.989125,2
文化和历史价值,历史,0.647,是一座将历史写在山身上的灵山,0.974086,0.0259138,0.942414,2
设施和服务,服务,0.622,就导致类似黑车的态度和服务,0.00322142,0.996779,0.992841,0
性价比,用心,0.639,租了讲解器用心的逛,0.992877,0.00712275,0.984172,2
性价比,玩,0.633,慢慢逛可以玩一天,0.997668,0.00233204,0.994818,2
性价比,玩,0.633,一天玩不够的钟山风景区～,0.974845,0.0251547,0.944101,2
性价比,感受到,0.6,让人感受到那厚重深沉的历史气息,0.999732,0.000267801,0.999405,2
文化和历史价值,历史,0.647,让人感受到那厚重深沉的历史气息,0.999732,0.000267801,0.999405,2
设施和服务,义工,0.626,风景区内很多义工,0.985177,0.0148231,0.96706,2
性价比,物价,0.669,景区物价管控很好,0.989065,0.0109355,0.975699,2
性价比,玩,0.633,中山陵等等一天最多玩两个景区,0.995511,0.00448907,0.990024,2
性价比,套票,0.634,套票一天玩个够,0.993357,0.00664307,0.985238,2
性价比,玩个,0.647,套票一天玩个够,0.993357,0.00664307,0.985238,2
性价比,玩,0.633,套票一天玩个够,0.993357,0.00664307,0.985238,2
性价比,玩,0.633,怕玩的累,0.932293,0.067707,0.84954,2
性价比,玩,0.633,建议自驾游从灵谷寺或明孝陵依次玩起,0.990843,0.00915726,0.979651,2
性价比,玩起,0.618,建议自驾游从灵谷寺或明孝陵依次玩起,0.990843,0.00915725,0.979651,2
性价比,无比,0.621,90块的通票划算无比,0.993054,0.00694619,0.984564,2
文化和历史价值,历史,0.647,有助于了解南京的建都史及明初和民国的历史,0.999078,0.000922253,0.99795,2
性价比,套票,0.634,因为买了套票一天必须玩完所以从早上玩到天黑看完所有景点中间乘了两次小火车一次公交还走了三万多步,0.986046,0.0139538,0.968992,2
性价比,玩完,0.591,因为买了套票一天必须玩完所以从早上玩到天黑看完所有景点中间乘了两次小火车一次公交还走了三万多步,0.986046,0.0139538,0.968992,2
性价比,玩,0.633,因为买了套票一天必须玩完所以从早上玩到天黑看完所有景点中间乘了两次小火车一次公交还走了三万多步,0.986046,0.0139538,0.968992,2
性价比,玩,0.633,甚至可以在整个景区里面玩一天都不错,0.998627,0.00137293,0.996949,2
性价比,便宜,0.689,***上面稍微便宜点,0.0167154,0.983285,0.962855,0
性价比,套票,0.634,可以网络买套票,0.995205,0.00479521,0.989344,2
性价比,铁可达,0.599,有多条公交线路和地铁可达,0.986636,0.0133637,0.970303,2
文化和历史价值,历史,0.647,历史涵盖古今,0.999039,0.000960885,0.997865,2
性价比,玩,0.633,外地朋友来玩的话请多计划几天,0.962783,0.0372172,0.917295,2
性价比,价格,0.724,虽然价格不便宜,0.593159,0.406841,0.09591,2
性价比,便宜,0.689,虽然价格不便宜,0.593159,0.406841,0.09591,2
环境和景观,保护环境,0.632,美丽的景色一定要注意保护环境,0.991161,0.00883879,0.980358,2
设施和服务,平台,0.625,给我们一个交流的平台,0.934927,0.065073,0.855393,2
文化和历史价值,历史,0.647,铭记历史,0.999512,0.000487786,0.998916,2
性价比,便宜,0.689,观光大巴会便宜些,0.878284,0.121716,0.72952,2
性价比,半价,0.638,学生半价,0.955905,0.044095,0.902011,2
设施和服务,看不完,0.627,一天时间光是看主要的几个景区都看不完,0.9695,0.0305001,0.932222,2
文化和历史价值,公园,0.555,我们是从白马公园那个道口上去的,0.916058,0.0839418,0.813462,2
环境和景观,保护环境,0.632,保护环境的重要性,0.97606,0.0239401,0.9468,2
性价比,重要性,0.707,保护环境的重要性,0.97606,0.0239401,0.9468,2
环境和景观,自然景观,0.612,自然景观丰富优美,0.990762,0.00923792,0.979471,2
环境和景观,文化底蕴,0.619,文化底蕴博大深厚,0.999552,0.000448122,0.999004,2
环境和景观,名胜古迹,0.614,明孝陵三大核心景区分布着各类名胜古迹200多处,0.992505,0.00749538,0.983344,2
性价比,感受,0.66,感受,0.993847,0.00615294,0.986327,2
性价比,感受,0.66,绝对是外地游客来南京可以感受到最佳印象,0.998012,0.00198825,0.995582,2
设施和服务,公共服务,0.613,公共服务也非常完善,0.999545,0.000455333,0.998988,2
性价比,感受到,0.6,绝对是外地游客来南京可以感受到最佳印象,0.998012,0.00198825,0.995582,2
性价比,感受,0.66,但是紫金山这个天然氧吧真的不错抛开城市的灰尘到紫金山中感受禅意拍几张小虫照片到山巅俯视南京玄武湖真的是美不胜收,0.99917,0.000829915,0.998156,2
文化和历史价值,历史,0.647,这边既有历史也有内涵,0.995683,0.0043167,0.990407,2
环境和景观,名胜古迹,0.614,是南京名胜古迹荟萃之地,0.998417,0.00158262,0.996483,2
环境和景观,环境,0.621,环境特别好,0.999569,0.000431427,0.999041,2
环境和景观,古迹,0.61,分布各类明胜古迹多达上百处,0.947274,0.0527264,0.88283,2
环境和景观,人文景观,0.612,钟山人文景观众多,0.966537,0.0334627,0.925638,2
文化和历史价值,公园,0.555,从白马公园上山,0.979557,0.0204428,0.954571,2
性价比,玩,0.633,一下子就转玩了,0.975763,0.024237,0.94614,2
环境和景观,名胜古迹,0.614,分布各类名胜古迹多达200多处,0.948226,0.0517735,0.884948,2
性价比,游玩,0.614,整个钟山风景区可游玩的地方相当的多,0.99377,0.0062299,0.986156,2
性价比,半价,0.638,门票挺贵的学生票半价还好点但是坐观光车一次就要十块钱不合理最美的是美龄宫被蒋介石和宋美龄虐狗了中山陵范儿十足只是个名气,0.449524,0.550476,0.00105884,0
性价比,名气,0.604,门票挺贵的学生票半价还好点但是坐观光车一次就要十块钱不合理最美的是美龄宫被蒋介石和宋美龄虐狗了中山陵范儿十足只是个名气,0.449523,0.550477,0.00105898,0
性价比,价位,0.761,价位也最高,0.967426,0.0325736,0.927614,2
性价比,玩,0.633,但不能玩的尽兴,0.0405289,0.959471,0.909936,0
性价比,便宜,0.689,比现场买便宜,0.984609,0.015391,0.965798,2
设施和服务,平台,0.625,每一层如果有一个平台的话都会有卖黄瓜,0.859467,0.140533,0.687705,2
性价比,套票,0.634,套票100元,0.905799,0.0942014,0.790664,2
设施和服务,自助,0.635,有自助购票,0.983849,0.0161509,0.964109,2
性价比,价是,0.632,首先花钱的景点感觉真的完全不一样中山陵人非常多非常非常多各种声音人群熙熙攘攘导游爬上去心很累然后去的音乐台音乐台不错明孝陵一定要去人少一点风景也很好可以拍出好看的照片不要大热天去吧走着很晒学生价是五十套票挺实惠,0.999696,0.000304294,0.999324,2
性价比,套票,0.634,首先花钱的景点感觉真的完全不一样中山陵人非常多非常非常多各种声音人群熙熙攘攘导游爬上去心很累然后去的音乐台音乐台不错明孝陵一定要去人少一点风景也很好可以拍出好看的照片不要大热天去吧走着很晒学生价是五十套票挺实惠,0.999696,0.000304294,0.999324,2
性价比,实惠,0.954,首先花钱的景点感觉真的完全不一样中山陵人非常多非常非常多各种声音人群熙熙攘攘导游爬上去心很累然后去的音乐台音乐台不错明孝陵一定要去人少一点风景也很好可以拍出好看的照片不要大热天去吧走着很晒学生价是五十套票挺实惠,0.999696,0.000304294,0.999324,2
性价比,没玩,0.626,不过我和小伙伴没玩什么去的晚了点走的很累我小伙伴心也很累因为我拍照很难看,0.895224,0.104776,0.767164,2
性价比,玩完,0.591,然后要玩完的话大概一天半建议先去要门票的地方重复一遍哈哈哈中山陵真的人好多啊,0.989749,0.0102512,0.97722,2
文化和历史价值,历史,0.647,历史,0.998898,0.00110173,0.997552,2
文化和历史价值,历史,0.647,既能了解历史,0.995228,0.00477157,0.989396,2
文化和历史价值,历史,0.647,建议来每个景点之前先了解下这段历史,0.982133,0.0178667,0.960296,2
环境和景观,人文景观,0.612,这里的人文景观众多,0.977286,0.0227142,0.949524,2
环境和景观,人文,0.611,这里的人文景观众多,0.977286,0.0227142,0.949524,2
环境和景观,人文,0.611,是为“中华城中人文第一山”,0.954835,0.0451652,0.899633,2
环境和景观,人文,0.611,人文,0.988334,0.0116661,0.974075,2
性价比,套票,0.634,如果想都去看看的话可以买套票,0.961734,0.0382661,0.914964,2
性价比,套票,0.634,而且套票里有些景点实际是不收门票的,0.907739,0.0922605,0.794977,2
性价比,套票,0.634,如果想都去看看的话可以买套票,0.961734,0.0382661,0.914964,2
性价比,套票,0.634,而且套票里有些景点实际是不收门票的,0.907739,0.0922605,0.794977,2
性价比,免费,0.624,中山陵是免费的,0.998692,0.00130832,0.997093,2
性价比,票价,0.677,票价十块钱一个人,0.846822,0.153178,0.659604,2
环境和景观,人文,0.611,这里的人文景观众多,0.977286,0.0227142,0.949524,2
环境和景观,人文,0.611,是为“中华城中人文第一山”,0.954835,0.0451652,0.899633,2
环境和景观,人文,0.611,人文,0.988334,0.0116661,0.974075,2
环境和景观,自然景观,0.612,自然景观丰富优美,0.990762,0.00923792,0.979471,2
环境和景观,文化底蕴,0.619,文化底蕴博大深厚,0.999552,0.000448122,0.999004,2
文化和历史价值,历史,0.647,历史,0.998898,0.00110173,0.997552,2
文化和历史价值,历史,0.647,既能了解历史,0.995228,0.00477157,0.989396,2
文化和历史价值,历史,0.647,建议来每个景点之前先了解下这段历史,0.982133,0.0178667,0.960296,2
性价比,玩玩,0.634,出于好奇就买了一个玩玩,0.920936,0.0790637,0.824303,2
性价比,感受,0.66,感受,0.993847,0.00615294,0.986327,2
文化和历史价值,历史,0.647,历史,0.998898,0.00110173,0.997552,2
文化和历史价值,历史,0.647,既能了解历史,0.995228,0.00477157,0.989396,2
文化和历史价值,历史,0.647,建议来每个景点之前先了解下这段历史,0.982133,0.0178667,0.960296,2
性价比,有价值,0.652,会让你的行程变得更有价值,0.991321,0.00867947,0.980712,2
性价比,玩,0.633,在大马路上玩的都很开心,0.999533,0.000467509,0.998961,2
文化和历史价值,公园,0.555,从白马公园广场择缓坡上山,0.948293,0.0517068,0.885096,2
文化和历史价值,公园,0.555,再到公园西门附近的登山道又被告知前方封道,0.179296,0.820704,0.601564,0
文化和历史价值,公园,0.555,从白马公园广场择缓坡上山,0.948293,0.0517067,0.885096,2
文化和历史价值,公园,0.555,再到公园西门附近的登山道又被告知前方封道,0.179296,0.820704,0.601564,0
性价比,接触,0.615,倒是有时间多去接触了下大自然,0.920076,0.0799235,0.822392,2
文化和历史价值,公园,0.555,坐车到白马公园下,0.902391,0.0976092,0.783091,2
性价比,接近,0.63,终于爬到快接近山顶的地方,0.993035,0.0069645,0.984523,2
文化和历史价值,历史,0.647,但是历史的文化积淀还在,0.982827,0.0171733,0.961837,2
性价比,游玩,0.614,这几个可以一路游玩,0.956212,0.0437885,0.902692,2
性价比,套票,0.634,买的套票,0.987838,0.0121617,0.972974,2
性价比,玩,0.633,还玩了中山陵,0.975134,0.0248657,0.944743,2
性价比,套票,0.634,旅游套票100元,0.912946,0.0870539,0.806547,2
性价比,免费,0.624,中山陵是免费的,0.998692,0.00130832,0.997093,2
性价比,接驳,0.622,下车后可以坐接驳巴士,0.990114,0.00988618,0.978031,2
性价比,套票,0.634,套票100元,0.905799,0.0942013,0.790664,2
性价比,免费,0.624,中山陵免费,0.995106,0.00489358,0.989125,2
性价比,免费,0.624,作为一个免费的景区,0.892856,0.107144,0.761902,2
性价比,游玩,0.614,如果游玩整个景区,0.895409,0.104591,0.767575,2
性价比,免费,0.624,中山陵免费,0.995106,0.00489358,0.989125,2
性价比,免费,0.624,作为一个免费的景区,0.892856,0.107144,0.761902,2
性价比,游玩,0.614,到钟山风景区游玩,0.970813,0.0291871,0.93514,2
性价比,游玩,0.614,游玩明孝陵后,0.999304,0.000695533,0.998454,2
性价比,游玩,0.614,中山陵其实才是我们这次游玩的重头戏,0.997686,0.00231394,0.994858,2
性价比,游玩,0.614,到钟山风景区游玩,0.970813,0.0291871,0.93514,2
性价比,游玩,0.614,游玩明孝陵后,0.999304,0.000695532,0.998454,2
性价比,游玩,0.614,中山陵其实才是我们这次游玩的重头戏,0.997686,0.00231394,0.994858,2
文化和历史价值,历史,0.647,“灵谷寺这座寺庙已经有很悠久的历史了,0.993919,0.00608149,0.986486,2
性价比,游玩,0.614,到钟山风景区游玩,0.970813,0.0291871,0.93514,2
性价比,游玩,0.614,游玩明孝陵后,0.999304,0.000695533,0.998454,2
性价比,游玩,0.614,中山陵其实才是我们这次游玩的重头戏,0.997686,0.00231394,0.994858,2
性价比,玩,0.633,可以玩一整天,0.998728,0.00127222,0.997173,2
设施和服务,设施,0.621,整个景区无障碍设施非常好,0.998312,0.00168804,0.996249,2
性价比,套票,0.634,提前一天买了套票,0.99782,0.00218024,0.995155,2
环境和景观,环境,0.621,山上的环境非常好,0.995779,0.00422097,0.99062,2
设施和服务,服务,0.622,服务环境都不错,0.994814,0.0051861,0.988475,2
环境和景观,环境,0.621,服务环境都不错,0.994814,0.0051861,0.988475,2
设施和服务,提供,0.621,提供自行车,0.978981,0.0210186,0.953292,2
性价比,免费,0.624,还有中山陵是免费的,0.998762,0.00123764,0.99725,2
性价比,套票,0.634,其他买套票划算,0.983298,0.0167022,0.962884,2
性价比,半价,0.638,儿童半价,0.957184,0.042816,0.904853,2
环境和景观,名胜古迹,0.614,另外还有各类名胜古迹200多处,0.977474,0.0225256,0.949943,2
性价比,免费,0.624,中山陵是免费开放的,0.996299,0.00370094,0.991776,2
性价比,高纯度,0.662,吸着高纯度的氧气,0.794506,0.205494,0.543347,2
性价比,免费,0.624,除了中山陵免费,0.914306,0.0856943,0.809568,2
性价比,套票,0.634,其它这些套票可以100,0.915245,0.0847547,0.811656,2
文化和历史价值,城站,0.559,沿途依序是西方城站,0.957321,0.0426793,0.905157,2
环境和景观,人文,0.611,可谓“中华城中人文第一山”,0.94597,0.0540296,0.879934,2
性价比,套票,0.634,持景区门票或套票可免费乘坐,0.983922,0.0160782,0.964271,2
性价比,免费,0.624,持景区门票或套票可免费乘坐,0.983922,0.0160782,0.964271,2
性价比,租用,0.616,可租用8,0.982618,0.0173818,0.961374,2
环境和景观,夜景,0.619,"
紫金山的夜景也同样美的让人痴迷与向往",0.999836,0.000164049,0.999635,2
文化和历史价值,公园,0.555,从白马公园爬上去,0.987006,0.0129944,0.971124,2
文化和历史价值,公园,0.555,对面就是白马公园,0.930389,0.0696106,0.84531,2
性价比,角度,0.673,到紫金山天文台那里～从好几个角度逛过紫金山,0.969445,0.0305546,0.932101,2
文化和历史价值,公园,0.555,从白马公园爬上去,0.987006,0.0129944,0.971124,2
文化和历史价值,公园,0.555,对面就是白马公园,0.930389,0.0696106,0.84531,2
文化和历史价值,公园,0.555,因此在白马公园那晃到天文台走走缓坡就已经足够了,0.961348,0.0386524,0.914106,2
性价比,高度,0.71,高度一般,0.0386644,0.961336,0.914079,0
性价比,套票,0.634,建议买套票,0.967299,0.0327011,0.927331,2
性价比,优惠价,0.673,我们一起买了全票优惠价100元,0.971948,0.0280518,0.937663,2
文化和历史价值,历史,0.647,以及对于古人的优良历史,0.9987,0.00129956,0.997112,2
性价比,套票,0.634,我是带家人买了套票的,0.997583,0.00241729,0.994628,2
性价比,玩,0.633,一天玩不了,0.392483,0.607517,0.127816,0
性价比,玩,0.633,如果一家人有老有小的建议一个景点一个景点的慢慢玩,0.897392,0.102608,0.771982,2
性价比,玩,0.633,没细细玩,0.293132,0.706868,0.348594,0
性价比,玩,0.633,对于游玩质量来说不划算,0.0311109,0.968889,0.930865,0
性价比,玩,0.633,一天玩不了,0.392483,0.607517,0.127816,0
性价比,玩,0.633,如果一家人有老有小的建议一个景点一个景点的慢慢玩,0.897392,0.102608,0.771982,2
性价比,玩,0.633,没细细玩,0.293132,0.706868,0.348594,0
性价比,玩,0.633,对于游玩质量来说不划算,0.0311109,0.968889,0.930865,0
性价比,玩,0.633,一天玩不了,0.392483,0.607517,0.127816,0
性价比,玩,0.633,如果一家人有老有小的建议一个景点一个景点的慢慢玩,0.897392,0.102608,0.771982,2
性价比,玩,0.633,没细细玩,0.293132,0.706868,0.348594,0
性价比,玩,0.633,对于游玩质量来说不划算,0.0311109,0.968889,0.930865,0
性价比,游玩,0.614,对于游玩质量来说不划算,0.0311109,0.968889,0.930865,0
性价比,质量,0.623,对于游玩质量来说不划算,0.0311109,0.968889,0.930865,0
性价比,接驳,0.622,各个景点之间都需要做接驳车,0.596989,0.403011,0.104419,2
性价比,优惠,0.682,买联票优惠点,0.817923,0.182078,0.595383,2
文化和历史价值,商业,0.556,中山陵这边有商业一条街,0.963661,0.0363392,0.919246,2
性价比,玩,0.633,要把整个钟山风风景区玩下来还是蛮累的,0.960143,0.0398568,0.911429,2
性价比,套票,0.634,套票100元,0.905799,0.0942013,0.790664,2
性价比,玩,0.633,可以玩一天,0.997658,0.00234146,0.994797,2
设施和服务,平台,0.625,"再也不想爬第二次了～～～
上山路上每一个平台几乎都有卖水",0.00192912,0.998071,0.995713,0
环境和景观,环境优美,0.622,紫金山位为钟山风景区内环境优美绿化做到百分之九十九适合遛弯锻炼有很多条上山路骑自行车的挺多的下山他们骑的有点快山半腰还有场所公益书屋开放时间周二至周六10,0.998339,0.00166132,0.996308,2
文化和历史价值,书屋,0.559,紫金山位为钟山风景区内环境优美绿化做到百分之九十九适合遛弯锻炼有很多条上山路骑自行车的挺多的下山他们骑的有点快山半腰还有场所公益书屋开放时间周二至周六10,0.998339,0.00166132,0.996308,2
文化和历史价值,公园,0.555,18点很不错山顶顶峰不让上有大门侧面可以领略山下风景缆车还在修理中估计修好山上公园要收费了值得一游,0.988039,0.011961,0.97342,2
环境和景观,自然景观,0.612,自然景观丰富优美,0.990762,0.00923792,0.979471,2
环境和景观,文化底蕴,0.619,文化底蕴博大深厚,0.999552,0.000448122,0.999004,2
环境和景观,名胜古迹,0.614,钟山分布着各类名胜古迹200多处,0.956995,0.0430054,0.904432,2
环境和景观,古迹,0.61,全是古迹,0.993566,0.006434,0.985702,2
性价比,免费,0.624,最重要的是免费的,0.996542,0.00345799,0.992316,2
性价比,价格,0.724,价格有点贵,0.00702287,0.992977,0.984394,0
性价比,成,0.618,自的人多了自然就成了路,0.745415,0.254585,0.434255,2
性价比,成,0.618,一路綠樹成蔭,0.844684,0.155316,0.654853,2
性价比,生成,0.636,自然生成的山林野趣,0.988435,0.0115652,0.9743,2
环境和景观,名胜古迹,0.614,沿湖名胜古迹众多,0.987267,0.0127328,0.971705,2
性价比,成,0.618,现在这些景点被打包成了一处AAAAA级风景区：钟山风景名胜区,0.974798,0.0252017,0.943996,2
性价比,成,0.618,仇成等一票名人上坟,0.0243024,0.975698,0.945995,0
环境和景观,人文,0.611,可谓南京山水人文之钟萃,0.992226,0.00777387,0.982725,2
环境和景观,人文,0.611,是为“中华城中人文第一山”,0.954835,0.0451652,0.899633,2
环境和景观,人文,0.611,可谓南京山水人文之钟萃,0.992226,0.00777387,0.982725,2
环境和景观,人文,0.611,是为“中华城中人文第一山”,0.954835,0.0451652,0.899633,2
设施和服务,维修,0.642,赶在在维修之前坐了一次索道,0.952849,0.047151,0.89522,2
文化和历史价值,历史,0.647,真的很喜欢这个城市历史文化底蕴这个理由可能被用烂了都我最爱的其实是南京的树,0.991456,0.00854418,0.981013,2
环境和景观,文化底蕴,0.619,真的很喜欢这个城市历史文化底蕴这个理由可能被用烂了都我最爱的其实是南京的树,0.991456,0.00854418,0.981013,2
性价比,相比,0.665,参天的古树数不清的年轮无限绵延的枝桠走在盛夏的路上太阳都被古树的叶子牢牢隐蔽着只有凉意袭来表现最明显的便是通往中山陵的那段路如果想要达到运动目的的话走上去不失为一个好选择也可以做游览小车10块钱一个人直达中山陵无论何时中山陵都是热门景点也是中小学生爱国主义学习最好的地方现在中山陵不要门票了相比之前80块一张简直不要太划算而且门前还多了两个制币机器游客自己可以投币制作纪念币作为中山陵旅游纪念这个创意还是不错滴明孝陵还是要门票的学生票35块半价呢没有学生证的话真心挺贵的不过里面景色超级好各种动物石像很庄重很有厚重感走啊走拍啊拍明孝陵里都可以玩个大半天此外还有音乐台啦风景也不错,0.999926,7.41979e-05,0.999835,2
性价比,半价,0.638,参天的古树数不清的年轮无限绵延的枝桠走在盛夏的路上太阳都被古树的叶子牢牢隐蔽着只有凉意袭来表现最明显的便是通往中山陵的那段路如果想要达到运动目的的话走上去不失为一个好选择也可以做游览小车10块钱一个人直达中山陵无论何时中山陵都是热门景点也是中小学生爱国主义学习最好的地方现在中山陵不要门票了相比之前80块一张简直不要太划算而且门前还多了两个制币机器游客自己可以投币制作纪念币作为中山陵旅游纪念这个创意还是不错滴明孝陵还是要门票的学生票35块半价呢没有学生证的话真心挺贵的不过里面景色超级好各种动物石像很庄重很有厚重感走啊走拍啊拍明孝陵里都可以玩个大半天此外还有音乐台啦风景也不错,0.999926,7.41979e-05,0.999835,2
性价比,玩个,0.647,参天的古树数不清的年轮无限绵延的枝桠走在盛夏的路上太阳都被古树的叶子牢牢隐蔽着只有凉意袭来表现最明显的便是通往中山陵的那段路如果想要达到运动目的的话走上去不失为一个好选择也可以做游览小车10块钱一个人直达中山陵无论何时中山陵都是热门景点也是中小学生爱国主义学习最好的地方现在中山陵不要门票了相比之前80块一张简直不要太划算而且门前还多了两个制币机器游客自己可以投币制作纪念币作为中山陵旅游纪念这个创意还是不错滴明孝陵还是要门票的学生票35块半价呢没有学生证的话真心挺贵的不过里面景色超级好各种动物石像很庄重很有厚重感走啊走拍啊拍明孝陵里都可以玩个大半天此外还有音乐台啦风景也不错,0.999926,7.41979e-05,0.999835,2
性价比,感受到,0.6,可惜的是现在索道关门了没有感受到,0.975352,0.0246478,0.945227,2
文化和历史价值,公园,0.555,坐公交到白马公园,0.9279,0.0721001,0.839778,2
设施和服务,维修,0.642,去的时候正好锁到停运在维修,0.807165,0.192835,0.571477,2
性价比,套票,0.634,套票100,0.947058,0.0529425,0.88235,2
性价比,免费,0.624,因为明孝陵是免费的所以如果连贯起来应该是五个大景点,0.95782,0.0421797,0.906267,2
性价比,接触,0.615,这种360度接触大自然的索道很少见,0.965953,0.0340466,0.924341,2
性价比,感受,0.66,在上面感受微风徐徐,0.98313,0.0168703,0.962511,2
性价比,感受,0.66,10号之前和同学去感受了一下,0.978222,0.0217775,0.951606,2
性价比,改成,0.605,不过天气好的话看风景还是蛮美得以后改成封闭式的感觉会有点遗憾呢,0.986431,0.0135686,0.969848,2
文化和历史价值,休闲,0.558,南京市区唯一可以休闲爬山的一处风景,0.940613,0.0593874,0.868028,2
文化和历史价值,公园,0.555,白马公园入口就有个停车场挺方便价格也不算高,0.902632,0.0973676,0.783628,2
性价比,价格,0.724,白马公园入口就有个停车场挺方便价格也不算高,0.902632,0.0973676,0.783628,2
性价比,价格,0.724,索道价格成人35是敞开式的,0.960422,0.0395785,0.912048,2
性价比,价格,0.724,白马公园入口就有个停车场挺方便价格也不算高,0.902632,0.0973676,0.783628,2
性价比,价格,0.724,索道价格成人35是敞开式的,0.960422,0.0395785,0.912048,2
性价比,成人,0.622,索道价格成人35是敞开式的,0.960422,0.0395785,0.912048,2
性价比,价,0.707,白马公园入口就有个停车场挺方便价格也不算高,0.902632,0.0973676,0.783628,2
性价比,价,0.707,索道价格成人35是敞开式的,0.960422,0.0395785,0.912048,2
性价比,价,0.707,有停车场跟山下停车场一个价,0.837231,0.162769,0.638292,2
性价比,价,0.707,天文台票价15不贵,0.96646,0.0335401,0.925466,2
性价比,价,0.707,索道单程票价35,0.968823,0.0311774,0.930717,2
性价比,票价,0.677,天文台票价15不贵,0.96646,0.0335401,0.925466,2
性价比,票价,0.677,索道单程票价35,0.968823,0.0311774,0.930717,2
性价比,票价,0.677,天文台票价15不贵,0.96646,0.0335401,0.925466,2
性价比,票价,0.677,索道单程票价35,0.968823,0.0311774,0.930717,2
性价比,感受,0.66,感受下大自然的气息挺好,0.999004,0.000996051,0.997787,2
性价比,票价,0.677,而且票价也优惠,0.999382,0.000617965,0.998627,2
性价比,优惠,0.682,而且票价也优惠,0.999382,0.000617965,0.998627,2
性价比,玩儿,0.627,赶着这个93年就建的老派索道告别游的尾巴去玩儿了次,0.987803,0.0121974,0.972895,2
性价比,技术,0.874,"

虽说未来新建成的会是最新技术",0.934874,0.0651264,0.855275,2
性价比,改成,0.605,不过后面改成封闭式的,0.287342,0.712658,0.361463,0
性价比,风度,0.679,就算害怕这时候也要保持风度,0.844956,0.155044,0.655458,2
性价比,来哩度,0.601,来哩度大多数都係为佐去瞻仰吓中山陵,0.778403,0.221597,0.507562,2
性价比,票价,0.677,6个人大部分都是来爬山游览或是锻炼的赶上怀旧之旅本来60元来回的票价改为35元来回中间经停天文台,0.959642,0.0403578,0.910316,2
性价比,感受,0.66,如果空气质量再好些一定会感受更棒拍出来照片也会更好看～,0.988163,0.0118368,0.973696,2
性价比,价,0.707,怀旧价35,0.966025,0.0339751,0.9245,2
性价比,实惠,0.954,还是挺实惠的,0.992682,0.00731832,0.983737,2
性价比,形式,0.664,这种形式对于观赏风景来说虽然很好,0.997384,0.00261565,0.994187,2
性价比,安全性,0.76,安全性却值得考量,0.987774,0.0122259,0.972831,2
性价比,成,0.618,难怪要改造成封闭式车厢了,0.0163274,0.983673,0.963717,0
文化和历史价值,公园,0.555,终点是紫金山的山顶公园,0.967236,0.0327644,0.92719,2
性价比,票价,0.677,票价很便宜,0.987234,0.0127665,0.97163,2
性价比,票价,0.677,非双休节假日只需要票价的一半价钱就能做个来回了,0.855277,0.144723,0.678393,2
性价比,便宜,0.689,票价很便宜,0.987234,0.0127665,0.97163,2
性价比,票价,0.677,票价很便宜,0.987234,0.0127665,0.97163,2
性价比,票价,0.677,非双休节假日只需要票价的一半价钱就能做个来回了,0.855277,0.144723,0.678393,2
性价比,价钱,0.733,非双休节假日只需要票价的一半价钱就能做个来回了,0.855277,0.144723,0.678393,2
性价比,玩,0.633,玩的舒服来,0.999785,0.000215424,0.999521,2
性价比,速度,0.705,速度很慢,0.000690108,0.99931,0.998466,0
性价比,高度,0.71,高度应该没有很高,0.0655469,0.934453,0.85434,0
性价比,成,0.618,本来只是想弥补之前没去成中山陵和天文台的遗憾的,0.881341,0.118659,0.736313,2
性价比,半价,0.638,现在搞怀旧告别活动半价,0.708159,0.291841,0.351465,2
性价比,便宜,0.689,真是好便宜,0.913201,0.0867993,0.807113,2
性价比,个性,0.696,没想到这个缆车如此有个性,0.978637,0.0213634,0.952526,2
设施和服务,服务,0.622,很赞作为一名孕妇用担心不让乘坐服务很好开始有点紧张后来便是享受了值得体验,0.999927,7.29741e-05,0.999838,2
环境和景观,环境,0.621,觉得环境很好,0.998767,0.0012333,0.997259,2
文化和历史价值,公园,0.555,每次上紫金山都是从白马公园那面上,0.977487,0.0225134,0.94997,2
