字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
性价比,免费,0.624,景区是免费的,0.988056,0.0119437,0.973458,2
性价比,感受,0.66,可以感受摇橹下古色古香的历史文化,0.999688,0.000312092,0.999306,2
文化和历史价值,历史,0.647,可以感受摇橹下古色古香的历史文化,0.999688,0.000312092,0.999306,2
文化和历史价值,历史,0.647,灯红通明的秦淮河上承载了多少风风雨雨的历史,0.99914,0.000860042,0.998089,2
性价比,接受,0.908,能接受夜晚夜游秦淮河,0.991649,0.00835074,0.981443,2
文化和历史价值,历史,0.647,可以感受摇橹下古色古香的历史文化,0.999688,0.000312092,0.999306,2
文化和历史价值,历史,0.647,灯红通明的秦淮河上承载了多少风风雨雨的历史,0.99914,0.000860041,0.998089,2
性价比,程度,0.73,看看附近的繁华程度,0.937801,0.0621991,0.86178,2
环境和景观,名胜,0.615,南京夫子庙被誉为秦淮名胜而成为古都南京的特色景观区,0.972272,0.0277281,0.938382,2
环境和景观,景观,0.615,南京夫子庙被誉为秦淮名胜而成为古都南京的特色景观区,0.972272,0.027728,0.938382,2
性价比,玩,0.633,吃的喝的玩的逛的都在一起,0.997744,0.00225616,0.994986,2
环境和景观,夜景,0.619,看看秦淮河的夜景,0.996926,0.00307434,0.993168,2
文化和历史价值,历史,0.647,是南京历史文化荟萃之地,0.998423,0.00157735,0.996495,2
环境和景观,夜景,0.619,夜景是最迷人的部分,0.984152,0.0158478,0.964783,2
性价比,玩,0.633,旁边吃喝玩乐都有了,0.929212,0.0707883,0.842693,2
性价比,玩,0.633,夫子庙白天吃喝玩,0.984713,0.015287,0.966029,2
环境和景观,夜景,0.619,晚上的夜景还是蛮有感觉的,0.991016,0.00898354,0.980037,2
环境和景观,夜景,0.619,夜景很好看,0.999974,2.63732e-05,0.999941,2
性价比,价格,0.724,价格又很高,0.0665588,0.933441,0.852092,0
性价比,玩,0.633,之前来南京玩特意去了南京夫子庙秦淮河景区,0.997682,0.00231774,0.994849,2
性价比,免费,0.624,景区是免费的不用门票里面游船和一些景点是另外要收费的,0.981116,0.0188836,0.958037,2
环境和景观,夜景,0.619,秦淮河的夜景还是挺美的,0.999797,0.000203328,0.999548,2
环境和景观,夜景,0.619,夫子庙夜景很棒,0.999778,0.000222141,0.999506,2
文化和历史价值,历史,0.647,对过去一知半解的历史知识串联起来后,0.99631,0.00368997,0.9918,2
性价比,玩,0.633,来南京玩的朋友真的要来一次秦淮河,0.999694,0.000306166,0.99932,2
性价比,相比,0.665,相比白天,0.866156,0.133844,0.702569,2
性价比,成,0.618,已落寞成一块大型商业街区,0.0142153,0.985785,0.96841,0
性价比,游玩,0.614,千万不要在节假日的白天游玩,0.769053,0.230947,0.486785,2
文化和历史价值,历史,0.647,好多介绍中华教育历史,0.996927,0.00307247,0.993172,2
性价比,成人,0.622,成人30元一张门票,0.917107,0.0828929,0.815794,2
性价比,成绩,0.694,感觉如果上学的时候来多拜拜说不定成绩会更好,0.419182,0.580818,0.0684849,0
环境和景观,地标,0.618,这是南京的一个地标性建筑,0.991936,0.00806409,0.98208,2
性价比,性,0.692,这是南京的一个地标性建筑,0.991936,0.00806409,0.98208,2
性价比,性,0.692,一个标志性的景点,0.942158,0.0578423,0.871462,2
性价比,标志性,0.65,一个标志性的景点,0.942158,0.0578423,0.871462,2
文化和历史价值,历史,0.647,被称为“中国第一历史文化名河”,0.910994,0.0890059,0.802209,2
环境和景观,夜景,0.619,它的夜景似一副繁华的画卷,0.997761,0.00223936,0.995024,2
性价比,价格,0.724,然而价格却并没有我们那里实惠,0.233316,0.766684,0.481521,0
性价比,实惠,0.954,然而价格却并没有我们那里实惠,0.233316,0.766684,0.481521,0
性价比,游玩,0.614,安排的是白天来的这里游玩参观,0.989987,0.0100132,0.977749,2
环境和景观,夜景,0.619,夜景才是最美的,0.999795,0.00020531,0.999544,2
环境和景观,夜景,0.619,欣赏这里的夜景,0.998742,0.00125848,0.997203,2
环境和景观,夜景,0.619,夜景才是最美的,0.999795,0.00020531,0.999544,2
环境和景观,夜景,0.619,欣赏这里的夜景,0.998742,0.00125848,0.997203,2
性价比,玩,0.633,这是逛玩,0.962411,0.0375887,0.91647,2
环境和景观,夜景,0.619,但逛逛夜景还是很漂亮的,0.997733,0.00226655,0.994963,2
文化和历史价值,公园,0.555,游船路线是穿过一个白鹭洲公园的,0.986811,0.0131894,0.97069,2
性价比,接近,0.63,虽然已经接近九点,0.804992,0.195008,0.566649,2
文化和历史价值,历史,0.647,和关于夫子庙秦淮的历史,0.996912,0.00308772,0.993138,2
性价比,游玩,0.614,是一种很好的游玩参观方式,0.999735,0.00026527,0.99941,2
性价比,价钱,0.733,门票价钱偏贵,0.834677,0.165323,0.632615,2
性价比,价钱,0.733,不值这个价钱,0.000180239,0.99982,0.9996,0
性价比,价钱,0.733,门票价钱偏贵,0.834677,0.165323,0.632615,2
性价比,价钱,0.733,不值这个价钱,0.000180239,0.99982,0.9996,0
文化和历史价值,历史,0.647,想了解南京历史文化应该去南京博物院,0.965738,0.0342616,0.923863,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
性价比,玩玩,0.634,自己规划路线把附近的好玩的都可以顺便玩玩,0.987724,0.0122763,0.972719,2
文化和历史价值,历史,0.647,夫子庙里的历史都很古老,0.9883,0.0117,0.974,2
性价比,玩,0.633,以前还没有去过南京的时候就经常听人家说夫子庙多好玩多好玩,0.989495,0.0105055,0.976654,2
性价比,玩,0.633,以前上大学的时候还蛮喜欢去夫子庙玩的,0.989838,0.0101624,0.977417,2
性价比,玩,0.633,周围配套的吃喝玩乐行都已经狠完善了,0.983592,0.0164084,0.963537,2
文化和历史价值,商业,0.556,都已经被商业覆盖了,0.0151454,0.984855,0.966344,0
环境和景观,夜景,0.619,夜景也很好看,0.999986,1.36699e-05,0.99997,2
性价比,价格,0.724,价格也偏贵的晚餐,0.153547,0.846453,0.658784,0
设施和服务,便民,0.629,这个我觉得很便民,0.994428,0.00557243,0.987617,2
性价比,免费,0.624,不如去琵琶蛮暗恋桃花源吃个饭免费看,0.00953647,0.990464,0.978808,0
环境和景观,夜景,0.619,秦淮河的夜景真美哦,0.999967,3.3054e-05,0.999927,2
环境和景观,夜景,0.619,夜景看看,0.995594,0.00440606,0.990209,2
环境和景观,夜景,0.619,秦淮河的夜景真美哦,0.999967,3.3054e-05,0.999927,2
环境和景观,夜景,0.619,夜景看看,0.995594,0.00440606,0.990209,2
性价比,相比,0.665,跟第一次糟糕的旅行相比,0.00658831,0.993412,0.985359,0
性价比,游玩,0.614,影响了整体的游玩效果和周围的交通秩序,0.742422,0.257578,0.427605,2
环境和景观,交通秩序,0.621,影响了整体的游玩效果和周围的交通秩序,0.742422,0.257578,0.427605,2
性价比,感受,0.66,感受下秦淮遗风,0.983134,0.0168662,0.96252,2
性价比,成,0.618,现在的夫子庙已经成了小吃街的代名词了,0.723955,0.276045,0.386567,2
性价比,价格,0.724,XX烧饼价格贵还不好吃,0.00749948,0.992501,0.983335,0
性价比,价格,0.724,价格简直贵了两三倍,0.00215459,0.997845,0.995212,0
性价比,价格,0.724,特产价格超市平价,0.966096,0.0339042,0.924657,2
性价比,价格,0.724,XX烧饼价格贵还不好吃,0.00749948,0.992501,0.983335,0
性价比,价格,0.724,价格简直贵了两三倍,0.00215459,0.997845,0.995212,0
性价比,价格,0.724,特产价格超市平价,0.966096,0.0339042,0.924657,2
性价比,价格,0.724,XX烧饼价格贵还不好吃,0.00749948,0.992501,0.983335,0
性价比,价格,0.724,价格简直贵了两三倍,0.00215459,0.997845,0.995212,0
性价比,价格,0.724,特产价格超市平价,0.966096,0.0339042,0.924657,2
性价比,平价,0.67,特产价格超市平价,0.966096,0.0339042,0.924657,2
环境和景观,夜景,0.619,当天要往返上海遗憾没看到夜景,0.979834,0.0201661,0.955186,2
性价比,晋成帝,0.613,始建于东晋成帝司马衍咸康三年,0.897096,0.102904,0.771325,2
性价比,而成,0.617,就东晋学宫扩建而成的,0.567305,0.432695,0.038456,2
性价比,接受,0.908,接受封建教化,0.936174,0.0638262,0.858164,2
文化和历史价值,公园,0.555,还会再拐去白鹭洲公园转一圈,0.99993,7.00447e-05,0.999844,2
文化和历史价值,公园,0.555,拐去白鹭洲公园,0.946049,0.0539507,0.88011,2
文化和历史价值,公园,0.555,公园里还有很多花灯,0.978363,0.0216369,0.951918,2
文化和历史价值,公园,0.555,还会再拐去白鹭洲公园转一圈,0.99993,7.00447e-05,0.999844,2
文化和历史价值,公园,0.555,拐去白鹭洲公园,0.946049,0.0539507,0.88011,2
文化和历史价值,公园,0.555,公园里还有很多花灯,0.978363,0.0216369,0.951918,2
文化和历史价值,公园,0.555,还会再拐去白鹭洲公园转一圈,0.99993,7.00447e-05,0.999844,2
文化和历史价值,公园,0.555,拐去白鹭洲公园,0.946049,0.0539507,0.88011,2
文化和历史价值,公园,0.555,公园里还有很多花灯,0.978363,0.0216369,0.951918,2
性价比,感受,0.66,感受不能想象古秦淮了,0.00816934,0.991831,0.981846,0
性价比,改成,0.605,大家就由拍戏改成自拍了哈哈哈,0.961001,0.0389995,0.913335,2
性价比,玩,0.633,小玩意店,0.645068,0.354931,0.211263,2
性价比,玩,0.633,还是很值得来玩的,0.999564,0.000435738,0.999032,2
文化和历史价值,商业,0.556,去南京就是冲着夫子庙去的毕竟是5A级风景区听起来逼格就很高听说晚上的风景很不错所以就选择晚上去了风景真的很不错但是商业气息太浓本来想去附近吃饭的但是周末全部排队人太多所以放弃了以后不是节假日还会选择来逛逛吧,0.994686,0.00531391,0.988191,2
文化和历史价值,商业,0.556,但是风景都被商业交易遮住了大半了,0.575746,0.424254,0.0572125,2
文化和历史价值,商业,0.556,像是商业街一样,0.0718285,0.928172,0.840381,0
性价比,像是,0.611,像是商业街一样,0.0718285,0.928172,0.840381,0
环境和景观,环境,0.621,环境很美,0.99949,0.000510013,0.998867,2
环境和景观,景观,0.615,被誉为古都南京的特色景观,0.986753,0.0132466,0.970563,2
文化和历史价值,历史,0.647,被称为“中国第一历史文化名河”,0.910994,0.0890059,0.802209,2
文化和历史价值,历史,0.647,金陵历史人文荟萃之地,0.994509,0.00549075,0.987798,2
环境和景观,夜景,0.619,晚上的秦淮河夜景极佳,0.999457,0.000543518,0.998792,2
文化和历史价值,历史,0.647,被称为“中国第一历史文化名河”,0.910994,0.0890059,0.802209,2
文化和历史价值,历史,0.647,金陵历史人文荟萃之地,0.994509,0.00549075,0.987798,2
环境和景观,景观,0.615,夫子庙秦淮风光带绝对是城南一处不可错过的景观,0.999049,0.000951138,0.997886,2
文化和历史价值,公园,0.555,也就是茶余饭后散步的公园,0.629917,0.370083,0.177593,2
环境和景观,夜景,0.619,更喜欢秦淮河的夜景,0.999763,0.000236511,0.999474,2
文化和历史价值,历史,0.647,仿佛历史就在眼前,0.995102,0.0048981,0.989115,2
环境和景观,古迹,0.61,剩下的古迹里多是小商小贩的各种旅游纪念品,0.592369,0.407631,0.0941532,2
环境和景观,夜景,0.619,这里的夜景,0.992829,0.00717087,0.984065,2
性价比,高价,0.872,来南京的主要目的是为了去酵素买面包的哈哈不过来了就和男票再逛逛但是这里真的是晚上比较美白天人不是很多景区里的美食也比较高价关键口味一般般不过在这里趁人少闲情逸致的逛逛散散心也是不错的南方的小桥流水的感觉对于我这个整天看大海的人真是经常会想念所以这也是每年都会来南方走走的原因吧,0.894488,0.105512,0.76553,2
设施和服务,住宿,0.623,我们的住宿就在夫子庙地铁,0.948793,0.0512066,0.886208,2
文化和历史价值,商业,0.556,其实就是商业一条街,0.126741,0.873259,0.718354,0
设施和服务,自助,0.635,直接去机器上自助取票就可以了,0.705307,0.294693,0.345128,2
性价比,票价,0.677,夜游票价77元,0.909512,0.0904883,0.798915,2
性价比,感受,0.66,就是去不同的地方感受不同的氛围,0.992258,0.00774157,0.982796,2
环境和景观,夜景,0.619,夜景确实很美,0.999564,0.000435689,0.999032,2
环境和景观,夜景,0.619,因为夜景很美,0.99987,0.000130247,0.999711,2
环境和景观,夜景,0.619,夜景确实很美,0.999564,0.00043569,0.999032,2
环境和景观,夜景,0.619,因为夜景很美,0.99987,0.000130247,0.999711,2
环境和景观,夜景,0.619,晚上的夜景还是很美滴,0.999368,0.000631517,0.998597,2
性价比,价格,0.724,但是味道和价格并不成正比,0.0409473,0.959053,0.909006,0
性价比,成正比,0.63,但是味道和价格并不成正比,0.0409473,0.959053,0.909006,0
性价比,价格,0.724,价格还算实惠,0.943341,0.0566586,0.874092,2
性价比,实惠,0.954,价格还算实惠,0.943341,0.0566586,0.874092,2
环境和景观,古迹,0.61,两边有一些古迹,0.87359,0.12641,0.719089,2
性价比,速度,0.705,但游船速度太快,0.971193,0.0288071,0.935984,2
性价比,速度,0.705,速度也更快,0.999408,0.000592003,0.998684,2
性价比,速度,0.705,摇撸的速度也不慢多少,0.875633,0.124367,0.723629,2
性价比,速度,0.705,但游船速度太快,0.971193,0.0288072,0.935984,2
性价比,速度,0.705,速度也更快,0.999408,0.000592004,0.998684,2
性价比,速度,0.705,摇撸的速度也不慢多少,0.875633,0.124367,0.723629,2
性价比,速度,0.705,但游船速度太快,0.971193,0.0288071,0.935984,2
性价比,速度,0.705,速度也更快,0.999408,0.000592003,0.998684,2
性价比,速度,0.705,摇撸的速度也不慢多少,0.875633,0.124367,0.723629,2
环境和景观,夜景,0.619,夜景很美,0.999893,0.000106615,0.999763,2
环境和景观,夜景,0.619,感受一下秦淮河的夜景,0.998861,0.00113883,0.997469,2
文化和历史价值,商业,0.556,商业氛围浓厚,0.985138,0.0148618,0.966974,2
性价比,价格,0.724,小吃价格比较贵,0.596801,0.403199,0.104001,2
环境和景观,夜景,0.619,夜景很美,0.999893,0.000106615,0.999763,2
环境和景观,夜景,0.619,感受一下秦淮河的夜景,0.998861,0.00113883,0.997469,2
环境和景观,地标,0.618,南京地标之一,0.998704,0.00129581,0.99712,2
性价比,评价,0.682,看大众上评价还是很高的,0.9712,0.0288003,0.935999,2
性价比,游玩,0.614,步行5到10分钟就可以来到夫子庙附近游玩,0.985598,0.0144017,0.967996,2
性价比,游玩,0.614,但是仅限于游玩,0.624684,0.375316,0.165965,2
性价比,游玩,0.614,步行5到10分钟就可以来到夫子庙附近游玩,0.985598,0.0144017,0.967996,2
性价比,游玩,0.614,但是仅限于游玩,0.624684,0.375316,0.165965,2
性价比,价格,0.724,价格偏贵,0.0145397,0.98546,0.96769,0
性价比,品质,0.633,食物的口味及品质,0.922198,0.0778023,0.827106,2
性价比,游玩,0.614,许久没有来南京这么游玩,0.893732,0.106268,0.763848,2
性价比,类比,0.65,不过作为深圳东门的类比物,0.46128,0.53872,0.225602,1
性价比,用心,0.639,江南贡院虽然很用心,0.998068,0.00193155,0.995708,2
文化和历史价值,商业,0.556,周围都是商业购物,0.851669,0.148331,0.670375,2
环境和景观,夜景,0.619,晚上人很多夜景很美,0.999617,0.000382621,0.99915,2
性价比,速度,0.705,后来发现行进速度还可以,0.837976,0.162024,0.639946,2
性价比,玩,0.633,唯一玩的就是敲钟和击鼓,0.302753,0.697247,0.327215,0
性价比,优惠,0.682,钟和鼓一起敲有优惠十元,0.926459,0.073541,0.836576,2
性价比,代表性,0.577,具有代表性,0.989326,0.0106739,0.97628,2
文化和历史价值,商业,0.556,商业气氛过于浓重,0.00316181,0.996838,0.992974,0
环境和景观,夜景,0.619,夜景不错,0.996551,0.00344917,0.992335,2
性价比,游玩,0.614,乘周末去了南京游玩,0.995971,0.00402881,0.991047,2
性价比,随性,0.656,你是随心随性的车,0.873415,0.126585,0.718699,2
性价比,没用,0.609,我没用,0.0124341,0.987566,0.972369,0
文化和历史价值,历史,0.647,被称为“中国第一历史文化名河”,0.910994,0.0890059,0.802209,2
性价比,玩,0.633,星期六来玩的很多,0.989449,0.0105506,0.976554,2
性价比,静可,0.599,静可微醺荡舟,0.998547,0.00145256,0.996772,2
性价比,成,0.618,仿佛苍穹也被这一汪水氤氲着成了幻影般年华,0.837992,0.162008,0.639982,2
环境和景观,古迹,0.61,附近的古迹和风景点,0.914584,0.0854158,0.810187,2
环境和景观,古迹,0.61,集古迹,0.991917,0.00808277,0.982038,2
文化和历史价值,公园,0.555,白鹭洲公园,0.928625,0.0713747,0.84139,2
环境和景观,景观,0.615,以及从桃叶渡至镇淮桥一带的秦淮水上游船和沿河楼阁景观,0.987685,0.0123151,0.972633,2
环境和景观,古迹,0.61,附近的古迹和风景点,0.914584,0.0854158,0.810187,2
环境和景观,古迹,0.61,集古迹,0.991917,0.00808277,0.982038,2
环境和景观,名胜,0.615,民俗名胜,0.986306,0.0136944,0.969568,2
性价比,游玩,0.614,建议选一个传统节日前几天的晚上去夫子庙游玩,0.951218,0.0487816,0.891596,2
性价比,玩,0.633,我却因为心疼钱没有去那里好好玩一玩,0.451139,0.548861,0.0227821,1
性价比,玩,0.633,就自己去那里玩了,0.89977,0.10023,0.777266,2
设施和服务,住宿,0.623,就是景点的住宿有点贵,0.999703,0.000296668,0.999341,2
性价比,像是,0.611,像是中式甜筒,0.522705,0.477295,0.545895,1
环境和景观,名胜,0.615,讲解两岸名胜,0.988478,0.0115216,0.974396,2
文化和历史价值,历史,0.647,配有历史文化故事,0.998911,0.00108895,0.99758,2
性价比,感受到,0.6,处处能感受到六朝古都的风韵和繁荣,0.999875,0.000125193,0.999722,2
环境和景观,文化底蕴,0.619,非常的有文化底蕴,0.999838,0.000162491,0.999639,2
性价比,游玩,0.614,游玩的人非常的多尽管如此空气也非常的好,0.999762,0.000238403,0.99947,2
文化和历史价值,商业,0.556,但是也感觉商业气息太浓,0.0589433,0.941057,0.869015,0
文化和历史价值,商业,0.556,或者说这就是一样商业街,0.578595,0.421405,0.0635435,2
性价比,玩耍,0.603,九月跟姐妹儿去南京玩耍～,0.995751,0.00424881,0.990558,2
环境和景观,地标,0.618,夫子庙秦淮河风景区是南京的地标性景区了,0.995143,0.00485739,0.989206,2
性价比,性,0.692,夫子庙秦淮河风景区是南京的地标性景区了,0.995143,0.00485739,0.989206,2
性价比,标志性,0.65,南京的标志性景点,0.996065,0.00393457,0.991257,2
环境和景观,夜景,0.619,从出发到回来大概20分钟？黑天看夜景就是赏灯了,0.67987,0.32013,0.288599,2
环境和景观,地标,0.618,也算是南京的地标啦,0.99528,0.00472019,0.989511,2
环境和景观,夜景,0.619,夜景很美,0.999893,0.000106615,0.999763,2
环境和景观,夜景,0.619,夜景很美,0.999893,0.000106615,0.999763,2
环境和景观,地标,0.618,地标建筑,0.988781,0.0112189,0.975069,2
文化和历史价值,商业,0.556,挺商业的,0.457845,0.542155,0.156909,1
性价比,纪念性,0.638,毕竟夫子庙是最大的纪念性的有历史沉淀的古街,0.998937,0.00106314,0.997638,2
文化和历史价值,历史,0.647,毕竟夫子庙是最大的纪念性的有历史沉淀的古街,0.998937,0.00106314,0.997638,2
环境和景观,夜景,0.619,这里的夜景真的是很美,0.99955,0.000449951,0.999,2
环境和景观,夜景,0.619,庙会加夜景,0.968177,0.0318234,0.929281,2
环境和景观,夜景,0.619,这里的夜景真的是很美,0.99955,0.00044995,0.999,2
环境和景观,夜景,0.619,庙会加夜景,0.968177,0.0318234,0.929281,2
环境和景观,环境,0.621,环境好,0.995576,0.00442414,0.990169,2
设施和服务,商品,0.89,回忆里的都是熙熙攘攘的人潮和同质化的商品,0.903457,0.0965428,0.78546,2
性价比,认路,0.61,靠记店铺来认路的话,0.374644,0.625356,0.167458,0
性价比,价格,0.724,里面的食品价格也不低,0.0834704,0.91653,0.81451,0
性价比,有价值,0.652,但愿不要把有意义有价值的景点,0.0666192,0.933381,0.851957,0
环境和景观,夜景,0.619,因为只有靠着玻璃的才能看到晚上夜景,0.841145,0.158855,0.64699,2
性价比,感受,0.66,更多感受的是一种文化气息,0.998548,0.0014517,0.996774,2
文化和历史价值,历史,0.647,感觉自己就在历史的文化中行走,0.967681,0.0323195,0.928179,2
性价比,价,0.707,行程还是很值这个价的1个小时左右,0.996837,0.0031634,0.99297,2
文化和历史价值,历史,0.647,金陵十二钗等历史和传说,0.994744,0.00525569,0.988321,2
文化和历史价值,商业,0.556,商业气息浓重,0.0916229,0.908377,0.796393,0
文化和历史价值,历史,0.647,历史上极富盛名,0.991874,0.00812647,0.981941,2
文化和历史价值,历史,0.647,被称为“中国第一历史文化名河”,0.910994,0.0890058,0.802209,2
文化和历史价值,历史,0.647,金陵历史人文荟萃之地,0.994509,0.00549075,0.987798,2
文化和历史价值,历史,0.647,历史上极富盛名,0.991874,0.00812647,0.981941,2
文化和历史价值,历史,0.647,被称为“中国第一历史文化名河”,0.910994,0.0890059,0.802209,2
文化和历史价值,历史,0.647,金陵历史人文荟萃之地,0.994509,0.00549075,0.987798,2
文化和历史价值,历史,0.647,历史上极富盛名,0.991874,0.00812647,0.981941,2
文化和历史价值,历史,0.647,被称为“中国第一历史文化名河”,0.910994,0.0890058,0.802209,2
文化和历史价值,历史,0.647,金陵历史人文荟萃之地,0.994509,0.00549075,0.987798,2
性价比,价钱,0.733,价钱稍贵,0.00667415,0.993326,0.985169,0
性价比,玩,0.633,夫子庙就是一个有吃有玩,0.974135,0.0258647,0.942523,2
环境和景观,人文,0.611,还有人文的地方,0.983141,0.0168585,0.962537,2
文化和历史价值,历史,0.647,参观了以前的历史文化,0.994118,0.00588158,0.98693,2
环境和景观,夜景,0.619,没有看到秦淮河的夜景,0.172836,0.827164,0.615921,0
环境和景观,夜景,0.619,原计划傍晚时间去看夜景的,0.984173,0.0158274,0.964828,2
环境和景观,夜景,0.619,也算是看到了夜景,0.973274,0.0267261,0.940609,2
环境和景观,夜景,0.619,原计划傍晚时间去看夜景的,0.984173,0.0158274,0.964828,2
环境和景观,夜景,0.619,也算是看到了夜景,0.973274,0.0267261,0.940609,2
性价比,感受,0.66,夜色下还可以坐船在秦淮河里感受一番,0.990243,0.00975691,0.978318,2
文化和历史价值,商业,0.556,其实全国各地的商业步行街都差不多,0.783787,0.216213,0.519527,2
文化和历史价值,商业,0.556,自然是由商业,0.962728,0.0372722,0.917173,2
环境和景观,景观,0.615,不是某种景观,0.00320042,0.9968,0.992888,0
文化和历史价值,公园,0.555,拜孔圣的夫子庙和江南公园,0.939595,0.0604048,0.865767,2
文化和历史价值,公园,0.555,毗邻白鹭洲公园,0.919311,0.0806886,0.820692,2
文化和历史价值,公园,0.555,拜孔圣的夫子庙和江南公园,0.939595,0.0604048,0.865767,2
文化和历史价值,公园,0.555,毗邻白鹭洲公园,0.919311,0.0806886,0.820692,2
性价比,感受,0.66,感受六朝古都以前的雍容华贵还是很不错的,0.999713,0.000286839,0.999363,2
设施和服务,商品,0.89,现在的商业街多数都是卖纪念商品和小吃了,0.764658,0.235342,0.477018,2
性价比,免费,0.624,夫子庙都有开通免费wifi的,0.992656,0.0073439,0.98368,2
性价比,游玩,0.614,适合春节期间前往游玩,0.99799,0.00200975,0.995534,2
性价比,游玩,0.614,非常适合游玩的地方,0.999916,8.40124e-05,0.999813,2
性价比,价格,0.724,关键是价格上也还比较亲民哦,0.993781,0.00621931,0.986179,2
性价比,游玩,0.614,适合春节期间前往游玩,0.99799,0.00200975,0.995534,2
性价比,游玩,0.614,非常适合游玩的地方,0.999916,8.40124e-05,0.999813,2
性价比,游玩,0.614,到南京游玩,0.983901,0.0160988,0.964225,2
环境和景观,夜景,0.619,本身夜景就已经很美了,0.999897,0.000102733,0.999772,2
性价比,代表性,0.577,是比较有代表性的南京必去景点了,0.999311,0.000688742,0.998469,2
性价比,感受,0.66,乘坐画舫感受桨声灯影秦淮河的美妙,0.999751,0.000249362,0.999446,2
文化和历史价值,历史,0.647,“中国第一历史文化名河”果然名不虚传,0.992402,0.00759837,0.983115,2
文化和历史价值,历史,0.647,南京实在是一个很有历史感的城市,0.999322,0.000678323,0.998493,2
文化和历史价值,历史,0.647,是现代与历史的交汇点,0.974443,0.0255572,0.943206,2
环境和景观,夜景,0.619,观夜景,0.998188,0.00181178,0.995974,2
性价比,玩玩,0.634,只是想带宝宝来转转玩玩,0.988873,0.0111271,0.975273,2
性价比,玩玩,0.634,随便吃吃玩玩凑合热闹,0.180011,0.819989,0.599975,0
性价比,玩玩,0.634,带孩子玩玩转转嘛,0.991165,0.00883501,0.980367,2
性价比,便宜,0.689,当然也都不太便宜,0.664321,0.335679,0.254047,2
性价比,玩玩,0.634,只是想带宝宝来转转玩玩,0.988873,0.0111271,0.975273,2
性价比,玩玩,0.634,随便吃吃玩玩凑合热闹,0.180011,0.819989,0.599975,0
性价比,玩玩,0.634,带孩子玩玩转转嘛,0.991165,0.00883501,0.980367,2
性价比,玩玩,0.634,只是想带宝宝来转转玩玩,0.988873,0.0111271,0.975273,2
性价比,玩玩,0.634,随便吃吃玩玩凑合热闹,0.180011,0.819989,0.599975,0
性价比,玩玩,0.634,带孩子玩玩转转嘛,0.991165,0.00883501,0.980367,2
环境和景观,夜景,0.619,夫子庙的夜景也很是好看,0.999919,8.05249e-05,0.999821,2
环境和景观,夜景,0.619,秦淮夜景很美,0.999824,0.000175569,0.99961,2
环境和景观,夜景,0.619,秦淮河夜景倒是值得一看,0.95315,0.0468502,0.895888,2
文化和历史价值,商业,0.556,觉得充满了商业气息,0.835213,0.164787,0.633806,2
性价比,感受,0.66,已经快要感受不到历史沉淀下来的气息了,0.739712,0.260288,0.421582,2
文化和历史价值,历史,0.647,已经快要感受不到历史沉淀下来的气息了,0.739712,0.260288,0.421582,2
文化和历史价值,公园,0.555,穿行白鹭洲公园,0.978673,0.0213273,0.952606,2
性价比,玩,0.633,跟老公俩人来南京玩,0.993299,0.00670093,0.985109,2
性价比,代表性,0.577,这是南京最具代表性的景点之一,0.999602,0.000397808,0.999116,2
性价比,感受,0.66,感受自然与文化交融的魅力,0.999839,0.000161083,0.999642,2
性价比,标志性,0.65,南京的标志性建筑啊,0.999168,0.000832198,0.998151,2
文化和历史价值,商业,0.556,果真那个城市都有他自己历史悠久的商业步行街哈哈,0.998584,0.00141588,0.996854,2
文化和历史价值,商业,0.556,商业,0.535027,0.464973,0.299456,1
设施和服务,服务,0.622,服务等多功旅游胜地,0.89135,0.10865,0.758556,2
环境和景观,夜景,0.619,夜景还是很美的就是是留个小遗憾吧下次来一定要做船漫游秦淮河,0.999807,0.000193386,0.99957,2
文化和历史价值,商业,0.556,商业气氛太浓完全不能接受演员扮演孔子主动和游客合影我觉得作为一位伟大的人民教师孔子肯定还是有脾气的,0.0139207,0.986079,0.969065,0
文化和历史价值,商业,0.556,夫子庙商业气息太浓厚了,0.148793,0.851207,0.669349,0
环境和景观,宜居,0.619,适合宜居的城市,0.999128,0.000871857,0.998063,2
环境和景观,夜景,0.619,真的很喜欢夫子庙秦淮河的夜景超级美,0.999984,1.64638e-05,0.999963,2
性价比,优惠,0.682,夫子庙和秦淮河夜游船都可以从网上购票优惠,0.996907,0.0030926,0.993128,2
性价比,半价,0.638,夫子庙有老人票半价,0.960596,0.039404,0.912435,2
性价比,感受,0.66,全程40分钟蛮好的景色很美讲解的也不错感受当年秦淮两的故事,0.999947,5.31635e-05,0.999882,2
环境和景观,卫生,0.62,夫子庙很多条小街小吃真的很多而且干净卫生价格不贵,0.97565,0.0243501,0.945889,2
性价比,价格,0.724,夫子庙很多条小街小吃真的很多而且干净卫生价格不贵,0.97565,0.0243501,0.945889,2
性价比,玩,0.633,总之玩了两天的夫子庙附近没玩够下次还想来,0.996711,0.00328909,0.992691,2
性价比,没玩,0.626,总之玩了两天的夫子庙附近没玩够下次还想来,0.996711,0.00328909,0.992691,2
性价比,成普,0.598,使餐饮过程同时成普文化欣赏的过程,0.93276,0.0672403,0.850577,2
性价比,玩玩,0.634,刚刚来到南京的时候很多人都会让我到这边玩玩,0.998412,0.00158821,0.996471,2
