字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
性价比,玩,0.633,在那边玩了不到一天,0.603156,0.396844,0.118125,2
性价比,玩,0.633,我们原定在玩一天,0.97748,0.0225195,0.949957,2
性价比,阴性,0.626,是阴性,0.305226,0.694774,0.32172,0
文化和历史价值,历史,0.647,挺适合带孩子来学习历史的,0.999775,0.000225199,0.9995,2
性价比,玩,0.633,有的吃有的玩有的乐,0.963813,0.0361867,0.919585,2
性价比,玩,0.633,有机会一定要来玩玩啊,0.999936,6.38439e-05,0.999858,2
性价比,玩玩,0.634,有机会一定要来玩玩啊,0.999936,6.38439e-05,0.999858,2
文化和历史价值,历史,0.647,毕竟历史听一听更好一些,0.934948,0.0650525,0.855439,2
环境和景观,文化底蕴,0.619,南京是一个我很喜欢的城市六朝古都很有文化底蕴,0.999966,3.42196e-05,0.999924,2
性价比,玩,0.633,你玩不了了,0.0700286,0.929971,0.844381,0
文化和历史价值,历史,0.647,历史上没有一次能够盗掘成功,0.578432,0.421568,0.0631817,2
文化和历史价值,历史,0.647,看历史的同时可以看到一个植被丰富,0.99352,0.00647976,0.9856,2
性价比,成功,0.623,历史上没有一次能够盗掘成功,0.578432,0.421568,0.0631817,2
文化和历史价值,历史,0.647,历史上没有一次能够盗掘成功,0.578432,0.421568,0.0631821,2
文化和历史价值,历史,0.647,看历史的同时可以看到一个植被丰富,0.99352,0.00647975,0.9856,2
文化和历史价值,公园,0.555,鸟语花香的大公园,0.999411,0.000589315,0.998691,2
性价比,成人,0.622,成人票30元,0.797833,0.202167,0.550739,2
文化和历史价值,历史,0.647,和明孝陵的历史,0.999529,0.000471281,0.998953,2
文化和历史价值,历史,0.647,可以蹭旅行团的解说～喜好历史的友友可以来的,0.992169,0.00783074,0.982598,2
性价比,玩,0.633,来南京玩明孝陵必须来打卡位于钟山脚下门票是140吧忘了包含美龄宫和中山陵,0.999229,0.000770724,0.998287,2
性价比,免费,0.624,免费但是要预约,0.996331,0.0036689,0.991847,2
性价比,成,0.618,朱皇帝的神道不是真线的而是成北斗七星状山门有康熙御笔治隆唐宋大碑明楼十分壮观地宫至今没有被打开过待后人为我们揭开神秘面纱吧,0.979346,0.0206538,0.954103,2
性价比,索性,0.596,在苜蓿园下地铁后看见排游览车的队伍太长了所以索性自己走了,0.732317,0.267683,0.405149,2
设施和服务,服务中心,0.632,有个游客服务中心,0.713963,0.286037,0.364363,2
性价比,灵性,0.647,这些守护神都是上千年有灵性的呀,0.988509,0.0114908,0.974465,2
设施和服务,维修,0.642,后来给慈禧拿钱维修但是经费批不下来,0.0145591,0.985441,0.967646,0
设施和服务,维修,0.642,后来维修因费用问题把大碑进行一墙嵌入式,0.1025,0.8975,0.772223,0
性价比,采用,0.662,明孝陵一样采用的是前朝后寝前方后园,0.993929,0.00607056,0.98651,2
设施和服务,维修,0.642,后来给慈禧拿钱维修但是经费批不下来,0.0145591,0.985441,0.967646,0
设施和服务,维修,0.642,后来维修因费用问题把大碑进行一墙嵌入式,0.1025,0.8975,0.772223,0
性价比,费用,0.671,后来维修因费用问题把大碑进行一墙嵌入式,0.1025,0.8975,0.772223,0
性价比,价格,0.724,个人价格都没问就走了,0.0225053,0.977495,0.949988,0
性价比,价格,0.724,价格58元,0.363088,0.636912,0.193137,0
性价比,价格,0.724,价格就是30元,0.488088,0.511912,0.761758,1
性价比,价格,0.724,个人价格都没问就走了,0.0225053,0.977495,0.949988,0
性价比,价格,0.724,价格58元,0.363088,0.636912,0.193137,0
性价比,价格,0.724,价格就是30元,0.488088,0.511912,0.761758,1
性价比,价格,0.724,个人价格都没问就走了,0.0225053,0.977495,0.949988,0
性价比,价格,0.724,价格58元,0.363088,0.636912,0.193137,0
性价比,价格,0.724,价格就是30元,0.488088,0.511912,0.761758,1
设施和服务,消费,0.62,但是完全没有要你强制消费什么的,0.15635,0.84365,0.652556,0
性价比,价值,0.748,这么好的历史文物当然有很高的游览和学习的价值,0.999882,0.000117714,0.999738,2
性价比,玩,0.633,可以花一天时间一起玩了,0.99899,0.00100999,0.997756,2
环境和景观,环境优美,0.622,环境优美,0.999537,0.00046279,0.998972,2
环境和景观,环境,0.621,环境真的很不错,0.997239,0.00276071,0.993865,2
性价比,速度,0.705,但是速度太多,0.314845,0.685155,0.300344,0
文化和历史价值,历史,0.647,还是选择了更有历史沉淀的文化遗产明孝陵参观,0.997959,0.0020407,0.995465,2
文化和历史价值,历史,0.647,听听历史典故,0.98203,0.0179702,0.960066,2
文化和历史价值,历史,0.647,还是选择了更有历史沉淀的文化遗产明孝陵参观,0.997959,0.0020407,0.995465,2
文化和历史价值,历史,0.647,听听历史典故,0.98203,0.0179702,0.960066,2
性价比,便宜,0.689,南京的景点儿门票都很便宜,0.996583,0.00341742,0.992406,2
性价比,性价比,1.0,性价比可以的,0.999611,0.000388793,0.999136,2
性价比,价格,0.724,景区内的自动售卖机也价格高于外面,0.630994,0.369006,0.179986,2
性价比,价格,0.724,钟山风景区里车费和水的价格实在很无语,0.0104683,0.989532,0.976737,0
性价比,价格,0.724,景区内的自动售卖机也价格高于外面,0.630994,0.369006,0.179986,2
性价比,价格,0.724,钟山风景区里车费和水的价格实在很无语,0.0104683,0.989532,0.976737,0
性价比,玩,0.633,每年都会带着孩子来南京玩几天,0.999715,0.000284598,0.999368,2
性价比,套票,0.634,买的套票还挺划算的,0.998574,0.00142556,0.996832,2
文化和历史价值,历史,0.647,所以这也是改变了历史的,0.97894,0.0210605,0.953199,2
设施和服务,共享,0.629,不明白为啥南京一辆共享电瓶车都没有,0.00205098,0.997949,0.995442,0
性价比,感受到,0.6,经过阴阳门真的感受到一点不一样,0.898361,0.101639,0.774136,2
文化和历史价值,历史,0.647,了解不了他的历史,0.428944,0.571056,0.0467904,0
性价比,感受到,0.6,会更能感受到他的文化,0.996937,0.00306316,0.993193,2
性价比,有可能,0.618,有可能你看不过来,0.0322396,0.96776,0.928356,0
性价比,免费,0.624,毕竟中山陵免费,0.969807,0.0301927,0.932905,2
性价比,评价,0.682,其实让我来这里旅游是之前看了一篇评价,0.928826,0.0711737,0.841836,2
文化和历史价值,历史,0.647,不了解历史,0.958617,0.0413832,0.908037,2
性价比,成,0.618,美龄宫和灵谷景区没逛成,0.656199,0.343801,0.235997,2
性价比,玩,0.633,VR地宫不敢玩,0.83631,0.16369,0.636245,2
性价比,成团,0.614,8人成团,0.880666,0.119334,0.734813,2
环境和景观,人文景观,0.612,但是人文景观还是要请人的,0.614836,0.385164,0.14408,2
性价比,砍价,0.654,150看自己砍价,0.0926775,0.907323,0.79405,0
性价比,接近,0.63,慢慢接近明太祖的墓地宝山,0.929712,0.0702875,0.843805,2
性价比,感受,0.66,感受：个人觉得比较坑如果不买观光车票是要走死人因为看到观光车排队简直了跟上海看外滩一样人山人海不知道要几时才可以坐上之后放弃但是很后悔没有等一等,0.0127322,0.987268,0.971706,0
性价比,免费,0.624,门票：70南京旅游卡是免费的,0.989847,0.0101526,0.977439,2
文化和历史价值,历史,0.647,明孝陵让我很失望网上说可以看到地宫弄了半天还需要付80vr眼镜体验进去也就体验溜一圈儿完事了而且累死累活的人是真的多如果要知道历史最好找个导游,0.000723485,0.999277,0.998392,0
文化和历史价值,历史,0.647,听说石像已经有600多年的历史了,0.982244,0.0177563,0.960542,2
文化和历史价值,历史,0.647,南京真的是很有历史气息的城市,0.999643,0.00035663,0.999207,2
性价比,玩,0.633,总之我去南京玩的很开心,0.99959,0.000409656,0.99909,2
文化和历史价值,历史,0.647,明朝皇帝朱元璋的历史,0.999106,0.000894097,0.998013,2
性价比,套票,0.634,买的钟山风景区套票,0.97803,0.0219697,0.951178,2
性价比,玩玩,0.634,所以真的适合天气凉快点再去玩玩拍照,0.996006,0.00399437,0.991124,2
性价比,热成,0.617,季节不对热成狗,0.00392852,0.996072,0.99127,0
环境和景观,名胜,0.615,钟山景区名胜众多,0.967179,0.0328214,0.927063,2
环境和景观,名胜,0.615,景区管理配不上这名胜古迹,0.010939,0.989061,0.975691,0
环境和景观,名胜古迹,0.614,景区管理配不上这名胜古迹,0.010939,0.989061,0.975691,0
文化和历史价值,历史,0.647,是个很有历史古韵和年代感的地方,0.998065,0.00193458,0.995701,2
性价比,成长,0.647,他是唯一一位从社会最底层成长到最高层的伟大历史人物,0.998161,0.0018393,0.995913,2
文化和历史价值,历史,0.647,他是唯一一位从社会最底层成长到最高层的伟大历史人物,0.998161,0.0018393,0.995913,2
文化和历史价值,历史,0.647,建议来之前对明初的历史发展有个简单的了解,0.922498,0.077502,0.827773,2
环境和景观,环境优美,0.622,环境优美,0.999537,0.00046279,0.998972,2
环境和景观,文物古迹,0.611,但有些文物古迹仍似人为破坏后没有修复的痕迹,0.167698,0.832302,0.627338,0
文化和历史价值,历史,0.647,他是唯一一位从社会最底层成长到最高层的伟大历史人物,0.998161,0.0018393,0.995913,2
文化和历史价值,历史,0.647,建议来之前对明初的历史发展有个简单的了解,0.922498,0.077502,0.827773,2
性价比,玩,0.633,一天根本玩不过来,0.120625,0.879375,0.731944,0
性价比,玩,0.633,玩了一天停车费比门票还贵,0.571173,0.428827,0.0470504,2
性价比,免费,0.624,晚上6点半以后免费进,0.976455,0.0235449,0.947678,2
性价比,游玩,0.614,带着老人和小朋友去明孝陵游玩,0.999268,0.000732243,0.998373,2
文化和历史价值,公园,0.555,就好像是一个很大的公园,0.570807,0.429193,0.0462374,2
性价比,接触,0.615,可以和鹿超亲密接触,0.999695,0.000304999,0.999322,2
性价比,玩,0.633,大学舍友从西藏来找我玩,0.997863,0.00213699,0.995251,2
文化和历史价值,历史,0.647,明孝陵就是历史遗址,0.999135,0.000864835,0.998078,2
设施和服务,平台,0.625,你知道很多平台都有优惠券么？,0.246737,0.753263,0.451695,0
性价比,套票,0.634,也可以买套票,0.999139,0.000860716,0.998087,2
性价比,媲美,0.668,多搞几只可以媲美日本奈良了,0.823244,0.176756,0.60721,2
性价比,明成祖,0.6,游览了明神宗万历的定陵和明成祖朱棣的长陵,0.986001,0.013999,0.968891,2
性价比,成功,0.623,逛的过程中偶遇了神兽白嫖成功,0.997531,0.00246878,0.994514,2
性价比,接触,0.615,因为想近距离接触鹿的话得买饲料进去,0.963983,0.0360168,0.919963,2
环境和景观,环境,0.621,不过里面环境真的不可,0.788642,0.211358,0.530316,2
性价比,免费,0.624,长者免费,0.977519,0.022481,0.950042,2
性价比,价格,0.724,价格：94元,0.671504,0.328496,0.270009,2
性价比,免费,0.624,70周岁以上的老人是免费的,0.973764,0.0262357,0.941698,2
性价比,免费,0.624,中山陵是免费的,0.998692,0.00130832,0.997093,2
性价比,免费,0.624,70周岁以上的老人是免费的,0.973764,0.0262357,0.941698,2
性价比,免费,0.624,中山陵是免费的,0.998692,0.00130832,0.997093,2
性价比,玩,0.633,位于紫金山南麓独龙阜玩珠峰下,0.959918,0.0400817,0.91093,2
文化和历史价值,历史,0.647,在600多年历史动乱的苍松中,0.88016,0.11984,0.73369,2
环境和景观,景观,0.615,也没能看到院内其他特色景观,0.0584964,0.941504,0.870008,0
性价比,玩,0.633,城墙顶上有一个好玩的VR,0.999757,0.000242798,0.99946,2
性价比,玩,0.633,80一个人去玩了一下下,0.967586,0.032414,0.927969,2
文化和历史价值,历史,0.647,听了一下历史,0.987253,0.0127467,0.971674,2
文化和历史价值,历史,0.647,感悟历史与人生,0.999884,0.000115956,0.999742,2
设施和服务,平台,0.625,这次专门带娃参加了亲子平台组织的夜观活动,0.998724,0.00127605,0.997164,2
性价比,物价,0.669,然后里面物价是真心贵,0.0988004,0.9012,0.780444,0
性价比,像是,0.611,而且有几只看起来像是得了病一样怏怏的,0.00213081,0.997869,0.995265,0
性价比,玩,0.633,国庆期间出来玩肯定是不明智的,0.365843,0.634157,0.187015,0
性价比,玩,0.633,五一假期去南京明孝陵玩了,0.999331,0.000669144,0.998513,2
文化和历史价值,公园,0.555,拿着公园年卡,0.9447,0.0553001,0.877111,2
文化和历史价值,历史,0.647,里面有六百多年前的历史,0.991989,0.00801058,0.982199,2
文化和历史价值,历史,0.647,对得起历史,0.996567,0.0034329,0.992371,2
性价比,玩,0.633,一次根本就不够玩,0.0174682,0.982532,0.961182,0
文化和历史价值,历史,0.647,里面有六百多年前的历史,0.991989,0.00801058,0.982199,2
文化和历史价值,历史,0.647,对得起历史,0.996567,0.0034329,0.992371,2
性价比,游玩,0.614,游玩tips：,0.971956,0.028044,0.93768,2
性价比,玩,0.633,游玩tips：,0.971956,0.028044,0.93768,2
性价比,玩,0.633,如果是先去玩享殿再去美陵宫,0.669014,0.330986,0.264474,2
性价比,玩,0.633,那玩完享殿后是需要原路折回到共殿入口处的,0.968948,0.031052,0.930995,2
性价比,玩,0.633,个人感受不玩遗憾来了无感,0.0874678,0.912532,0.805627,0
性价比,玩完,0.591,那玩完享殿后是需要原路折回到共殿入口处的,0.968948,0.031052,0.930995,2
性价比,感受,0.66,个人感受不玩遗憾来了无感,0.0874678,0.912532,0.805627,0
文化和历史价值,历史,0.647,适合热爱历史的朋友,0.999532,0.000467671,0.998961,2
文化和历史价值,历史,0.647,对历史不感兴趣的人来了可能会有点失望,0.134026,0.865974,0.702164,0
环境和景观,环境,0.621,但是环境幽静,0.915811,0.0841886,0.812914,2
文化和历史价值,休闲,0.558,如果天气舒服当散步休闲也不错,0.984384,0.015616,0.965298,2
文化和历史价值,历史,0.647,适合热爱历史的朋友,0.999532,0.000467671,0.998961,2
文化和历史价值,历史,0.647,对历史不感兴趣的人来了可能会有点失望,0.134026,0.865974,0.702164,0
性价比,接触,0.615,但是这种经过驯化可以接触人类的小鹿还是很温顺的,0.993763,0.00623665,0.986141,2
环境和景观,环境,0.621,环境体验感是越来越好了,0.998405,0.00159454,0.996457,2
环境和景观,环境,0.621,但是环境维护靠大家,0.443887,0.556113,0.0135835,0
环境和景观,环境,0.621,环境体验感是越来越好了,0.998405,0.00159454,0.996457,2
环境和景观,环境,0.621,但是环境维护靠大家,0.443887,0.556113,0.0135835,0
性价比,玩,0.633,明孝陵位于南京市玄武区紫金山南麓独龙阜玩珠峰下,0.99652,0.00348022,0.992266,2
性价比,索性,0.596,索性就离地铁最近的3号后了,0.717024,0.282976,0.371165,2
文化和历史价值,公园,0.555,是南京公园年卡包括的景点,0.949277,0.0507226,0.887283,2
文化和历史价值,历史,0.647,种梅赏梅已经有很长的历史了,0.990131,0.00986851,0.97807,2
环境和景观,水质,0.626,水质真的很好,0.998531,0.00146899,0.996736,2
设施和服务,设施,0.621,因为有些设施在维护,0.346545,0.653455,0.229901,0
性价比,人比,0.664,4人比我们到市区又快又划算,0.996605,0.00339544,0.992454,2
性价比,游玩,0.614,游玩完明孝陵之后,0.998833,0.00116707,0.997407,2
性价比,要价,0.686,出租车要价40,0.66748,0.33252,0.261067,2
性价比,接驳,0.622,外边的接驳车只去就近的点,0.506865,0.493135,0.862695,1
性价比,半价,0.638,可以用学生证半价,0.987706,0.0122945,0.972679,2
文化和历史价值,历史,0.647,羡慕六朝古都金陵有这么多历史遗存,0.998913,0.00108666,0.997585,2
文化和历史价值,公园,0.555,整个孝陵和周边的小景组成了一个大公园,0.947524,0.052476,0.883387,2
设施和服务,设施,0.621,规划和设施都不错,0.998922,0.00107818,0.997604,2
性价比,套票,0.634,售票处工作人员不好好卖票一直在忽悠外地游客买景区套票,0.00347918,0.996521,0.992269,0
性价比,便宜,0.689,发现买门票还能便宜10块钱,0.587869,0.412131,0.0841522,2
性价比,过度,0.636,感觉有些过度商业化了,0.0128205,0.98718,0.97151,0
环境和景观,环境,0.621,自然环境也保护的很好,0.999456,0.000544521,0.99879,2
环境和景观,环境,0.621,建筑和环境给满分,0.999332,0.000668007,0.998515,2
环境和景观,环境,0.621,明孝陵的环境还是一如既往的好,0.999897,0.000102656,0.999772,2
性价比,玩,0.633,明孝陵位于南京市玄武区紫金山南麓独龙阜玩珠峰下,0.99652,0.00348022,0.992266,2
性价比,玩,0.633,大家玩的都有些累了,0.969225,0.0307748,0.931612,2
性价比,套票,0.634,当天我们买的是套票成年人100一位,0.961149,0.0388512,0.913664,2
性价比,套票,0.634,套票景区包括音乐台,0.979346,0.0206539,0.954102,2
性价比,优惠,0.682,优惠票50一位,0.944311,0.0556893,0.876246,2
性价比,套票,0.634,当天我们买的是套票成年人100一位,0.961149,0.0388512,0.913664,2
性价比,套票,0.634,套票景区包括音乐台,0.979346,0.0206539,0.954102,2
性价比,玩,0.633,明孝陵位于南京市玄武区紫金山南麓独龙阜玩珠峰下,0.99652,0.00348022,0.992266,2
性价比,玩,0.633,大家玩的都有些累了,0.969225,0.0307748,0.931612,2
性价比,量,0.588,步行量不小,0.885969,0.114031,0.746597,2
性价比,没玩,0.626,没玩明白,0.0117929,0.988207,0.973794,0
文化和历史价值,历史,0.647,南京著名的历史景点了,0.997416,0.00258399,0.994258,2
性价比,玩,0.633,玩的很开心,0.999967,3.26439e-05,0.999928,2
性价比,玩,0.633,带小孩去玩再好不过了,0.996676,0.00332413,0.992613,2
环境和景观,环境,0.621,水边的环境十分的好,0.99901,0.000990288,0.997799,2
性价比,玩,0.633,玩的很开心,0.999967,3.26439e-05,0.999928,2
性价比,玩,0.633,带小孩去玩再好不过了,0.996676,0.00332413,0.992613,2
环境和景观,世界遗产,0.622,明孝陵——南京唯一的世界遗产,0.989028,0.0109723,0.975617,2
性价比,用时,0.64,用时4个多小时,0.528223,0.471777,0.435548,1
文化和历史价值,历史,0.647,是个历史和现代交叉的存在,0.291727,0.708273,0.351717,0
文化和历史价值,历史,0.647,感觉到了历史的沧桑,0.999332,0.000668007,0.998516,2
文化和历史价值,历史,0.647,破坏了厚重与历史沧桑感,0.0575215,0.942478,0.872174,0
文化和历史价值,历史,0.647,是个历史和现代交叉的存在,0.291727,0.708273,0.351717,0
文化和历史价值,历史,0.647,感觉到了历史的沧桑,0.999332,0.000668007,0.998516,2
文化和历史价值,历史,0.647,破坏了厚重与历史沧桑感,0.0575215,0.942478,0.872174,0
性价比,用布,0.614,可惜大殿里生生用布板隔离出来了一个模拟地宫收费体验区,0.803303,0.196697,0.562895,2
文化和历史价值,历史,0.647,是个历史和现代交叉的存在,0.291727,0.708273,0.351717,0
文化和历史价值,历史,0.647,感觉到了历史的沧桑,0.999332,0.000668007,0.998516,2
文化和历史价值,历史,0.647,破坏了厚重与历史沧桑感,0.0575215,0.942478,0.872174,0
性价比,接触,0.615,去之前翻看了一下评论区然后地铁过去的还是蛮方便应该是一号门进去的全程靠腿没有坐游览车什么的先去的鹿苑得买点东西喂小鹿才可以近距离接触一路逛走拍照石像路景色和想象中一样美孝陵还是很气派拍照的人很多装汉服的小姐姐有不少秋天去的属于补发评论,0.99968,0.000320389,0.999288,2
设施和服务,汉服,0.638,去之前翻看了一下评论区然后地铁过去的还是蛮方便应该是一号门进去的全程靠腿没有坐游览车什么的先去的鹿苑得买点东西喂小鹿才可以近距离接触一路逛走拍照石像路景色和想象中一样美孝陵还是很气派拍照的人很多装汉服的小姐姐有不少秋天去的属于补发评论,0.99968,0.000320389,0.999288,2
文化和历史价值,公园,0.555,因为有公园年卡,0.950292,0.0497082,0.889537,2
性价比,免费,0.624,我去的是中山陵孙中山先生的陵寝是免费的预约就可以进去明孝陵梅花山音乐台都是要付费的,0.99858,0.0014201,0.996844,2
性价比,免费,0.624,站在最高处往下俯瞰真的很壮观能够望见远方的南京城区地理位置优越我去的那几天好像有文创活动免费送中山陵纪念品,0.998767,0.0012325,0.997261,2
性价比,免费,0.624,"有两个地方排队拍照免费送mini的小照片真的很有心了工作人员都很热情管理有序
",0.998852,0.00114833,0.997448,2
文化和历史价值,文创,0.557,站在最高处往下俯瞰真的很壮观能够望见远方的南京城区地理位置优越我去的那几天好像有文创活动免费送中山陵纪念品,0.998767,0.0012325,0.997261,2
性价比,技术,0.874,人驾驶员技术很好的吹一路风就到了很不错,0.999208,0.000792361,0.998239,2
环境和景观,环境,0.621,里边很大环境很不错,0.995807,0.00419331,0.990682,2
性价比,成功,0.623,就会祈愿成功,0.998397,0.00160296,0.996438,2
性价比,质量,0.623,地方为保证城砖烧制质量而实行责任制,0.881258,0.118742,0.73613,2
性价比,玩,0.633,可以一起玩,0.999516,0.000484332,0.998924,2
性价比,玩,0.633,但是美好的事物尝试一下也挺好玩的,0.999853,0.000147024,0.999673,2
性价比,难受,0.603,看着挺难受的,0.0413549,0.958645,0.9081,0
性价比,游玩,0.614,游玩的内容很少,0.122058,0.877941,0.728759,0
性价比,票价,0.677,不值票价,0.000711634,0.999288,0.998419,0
性价比,免费,0.624,可以帮忙免费拍照做纪念品,0.999308,0.000692269,0.998462,2
性价比,相比,0.665,只能说和几年前去的时候相比差了很多,0.0003938,0.999606,0.999125,0
性价比,票价,0.677,单人票价为30元,0.882472,0.117528,0.738826,2
性价比,百度,0.631,有兴趣的可以百度了解,0.988821,0.0111787,0.975159,2
环境和景观,环境,0.621,环境不错,0.989503,0.0104973,0.976673,2
性价比,价格,0.724,价格还好吧,0.795499,0.204501,0.545554,2
设施和服务,汉服,0.638,红楼艺苑那边很适合小姐姐们穿汉服去拍片,0.998434,0.00156562,0.996521,2
性价比,灵性,0.647,比较随缘的溜达～走走停停拍拍照入口左边就是可以喂小鹿的地方～但是需要额外收费的就路过看了下木有进去里面拍照的人还是很多的石象路两边的石像还是很壮观的值得一遛后面就溜达到了明孝陵进去之后还遇到了野生小鹿一路哼唧一路在溜达可可爱爱有点点怕人眼神很有灵性的样子非常有历史感的建筑非常好拍照好多好多人在红墙那儿拍照,0.999842,0.0001576,0.99965,2
性价比,半价,0.638,半价35元,0.683751,0.316249,0.297224,2
性价比,接客,0.593,猫咪也都很会接客,0.99382,0.0061803,0.986266,2
性价比,用心,0.639,孙权纪念馆也非常用心,0.998011,0.00198892,0.99558,2
性价比,便宜,0.689,但是很便宜,0.770801,0.229198,0.49067,2
性价比,玩,0.633,觉得特别好玩～一整天玩下来会很累,0.999931,6.87253e-05,0.999847,2
性价比,玩,0.633,虽然他们年轻时候都来玩过,0.992082,0.00791788,0.982405,2
性价比,玩,0.633,游玩路线：,0.942924,0.0570759,0.873165,2
性价比,套票,0.634,买了套票,0.986703,0.0132973,0.97045,2
性价比,游玩,0.614,游玩路线：,0.942924,0.0570759,0.873165,2
环境和景观,温度,0.635,毕竟比起外面温度还是会低那么点,0.684935,0.315065,0.299856,2
性价比,温度,0.69,毕竟比起外面温度还是会低那么点,0.684935,0.315065,0.299856,2
性价比,玩,0.633,小鹿很可爱跟鹿玩了半天,0.999965,3.50146e-05,0.999922,2
性价比,游玩,0.614,往上看了很多钟祥的游玩,0.990765,0.00923518,0.979477,2
性价比,玩,0.633,往上看了很多钟祥的游玩,0.990765,0.00923518,0.979477,2
性价比,玩,0.633,玩的话差不多3个小时左右逛一圈就得了,0.936698,0.063302,0.859329,2
性价比,成人,0.622,成人翻倍,0.667387,0.332613,0.260859,2
性价比,售价,0.74,售价30元,0.474378,0.525622,0.487559,1
性价比,免费,0.624,惊喜：有免费拍照,0.999561,0.00043946,0.999023,2
性价比,便宜,0.689,都不便宜,0.0272871,0.972713,0.939362,0
性价比,压价,0.659,后来得知景点内贩售已经压价了,0.189386,0.810614,0.579142,0
性价比,接触,0.615,只能说愿意去接触,0.105798,0.894202,0.764894,0
性价比,摊位,0.858,有一个摊位售卖食品饮料建议大家不要购买,0.0361873,0.963813,0.919584,0
性价比,摊位,0.858,如果是固定摊位价格都是翻倍,0.0554573,0.944543,0.876762,0
性价比,价格,0.724,他们的价格和外面无二,0.592781,0.407219,0.0950681,2
性价比,价格,0.724,如果是固定摊位价格都是翻倍,0.0554574,0.944543,0.876761,0
性价比,摊位,0.858,有一个摊位售卖食品饮料建议大家不要购买,0.0361874,0.963813,0.919584,0
性价比,摊位,0.858,如果是固定摊位价格都是翻倍,0.0554573,0.944543,0.876762,0
性价比,价格,0.724,他们的价格和外面无二,0.592781,0.407219,0.095068,2
性价比,价格,0.724,如果是固定摊位价格都是翻倍,0.0554574,0.944543,0.876761,0
性价比,成功,0.623,在走向成功的路上,0.928522,0.0714777,0.841161,2
性价比,纪念性,0.638,全国各地包括海外华侨相继捐赠在它附近也修建了许多纪念性建筑,0.994082,0.00591838,0.986848,2
文化和历史价值,历史,0.647,了解陵园的历史,0.998653,0.00134672,0.997007,2
性价比,玩想,0.569,发小过来玩想去明孝陵他是学艺术的很喜欢这种风景区我就带上娃过去了打车到了一号门买了门票进去拍了很多照片还是很漂亮的理科生不太喜欢这种风格文科生会很喜欢风景也很好娃也很开心就是路不太好宝宝车不好推建议不要推车,0.999826,0.000173888,0.999614,2
环境和景观,人文,0.611,不太懂人文历史,0.0331817,0.966818,0.926263,0
文化和历史价值,历史,0.647,不太懂人文历史,0.0331817,0.966818,0.926263,0
性价比,感受,0.66,感受梅花山,0.988919,0.0110813,0.975375,2
性价比,感受,0.66,带男朋友感受我大南京的魅力～也是我长大之后第一次去明孝陵之前都是很小的时候去的,0.999975,2.50493e-05,0.999944,2
环境和景观,环境,0.621,陵园里环境超级好,0.99978,0.00022039,0.99951,2
性价比,草可香,0.624,草可香了,0.960767,0.0392329,0.912816,2
性价比,接触,0.615,可以跟小鹿近距离接触,0.999277,0.000722761,0.998394,2
环境和景观,环境,0.621,总体：环境很不错,0.99617,0.00383036,0.991488,2
性价比,评价,0.682,其实我去的是中山陵啦但是不知道为什么显示商户不收录评价想想都是属于钟山风景区我就来明孝陵这边评价下喽首先景区绿化很好上山的景交车上去一路树荫夏天也有凉爽的风,0.993674,0.00632607,0.985942,2
性价比,评价,0.682,其实我去的是中山陵啦但是不知道为什么显示商户不收录评价想想都是属于钟山风景区我就来明孝陵这边评价下喽首先景区绿化很好上山的景交车上去一路树荫夏天也有凉爽的风,0.993674,0.00632607,0.985942,2
性价比,性,0.692,其次中山陵392节台阶没有想象的累但是说实话爬到顶上其实没啥好看的只能说来过爬过吧总体来说除了对孙先生的敬仰与感谢之外并不认为此处年轻人是可玩性较好的地儿还是适合瞻仰伟人,0.996587,0.00341301,0.992415,2
性价比,性,0.692,总体而言可能明孝陵可游览性更强下次来南京期待孝陵之旅,0.998298,0.00170243,0.996217,2
性价比,感受,0.66,明孝陵是个百逛不腻的好去处周末骑着电动车带着娃就来了钟山风景区里夏天的早上也太凉快了原本准备去植物园没想到植物园没开门看看时间还早直接来明孝陵了在石像路上走着感受着凉爽小风和历史气息很适合带娃遛弯了,0.999957,4.3417e-05,0.999903,2
文化和历史价值,历史,0.647,明孝陵是个百逛不腻的好去处周末骑着电动车带着娃就来了钟山风景区里夏天的早上也太凉快了原本准备去植物园没想到植物园没开门看看时间还早直接来明孝陵了在石像路上走着感受着凉爽小风和历史气息很适合带娃遛弯了,0.999957,4.3417e-05,0.999903,2
文化和历史价值,历史,0.647,有历史底蕴和文化气息,0.999324,0.00067607,0.998498,2
性价比,感受,0.66,岁月沉淀下来的质朴感受扑面而来,0.99986,0.000139657,0.99969,2
文化和历史价值,历史,0.647,也能了解历史,0.99741,0.00259044,0.994243,2
性价比,免费,0.624,可以免费和鹿玩,0.998625,0.00137549,0.996943,2
性价比,玩,0.633,可以免费和鹿玩,0.998625,0.00137549,0.996943,2
性价比,接近,0.63,站起来接近胸口,0.809675,0.190325,0.577056,2
环境和景观,山清水秀,0.628,附近山清水秀,0.962576,0.0374241,0.916835,2
性价比,游玩,0.614,建议还是坐车游玩,0.851358,0.148642,0.669684,2
文化和历史价值,历史,0.647,介绍说有六百多年历史,0.955498,0.0445023,0.901106,2
性价比,玩,0.633,因为是下午才开始玩,0.963712,0.0362876,0.919361,2
性价比,价格,0.724,且价格最低,0.997698,0.0023019,0.994885,2
性价比,像是,0.611,不过看起来不像是会继续开发了,0.496039,0.503961,0.920781,1
