字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,8枚竹林七贤人物章：验身份证入馆后进入历史馆,0.97095,0.0290499,0.935445,2
文化和历史价值,历史,0.647,下楼梯或者坐电梯到历史馆456展区,0.946514,0.0534863,0.881141,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,8枚竹林七贤人物章：验身份证入馆后进入历史馆,0.97095,0.0290499,0.935445,2
文化和历史价值,历史,0.647,下楼梯或者坐电梯到历史馆456展区,0.946514,0.0534863,0.881141,2
文化和历史价值,文创,0.557,文创店旁边,0.884703,0.115297,0.743783,2
文化和历史价值,文创,0.557,特展馆一楼文创店,0.941477,0.0585226,0.86995,2
设施和服务,消费,0.62,无需消费,0.960575,0.0394254,0.912388,2
设施和服务,消费,0.62,无需消费,0.960575,0.0394254,0.912388,2
设施和服务,消费,0.62,需要消费后找工作人员才能盖,0.0981986,0.901801,0.781781,0
设施和服务,消费,0.62,无需消费,0.960575,0.0394254,0.912388,2
设施和服务,消费,0.62,无需消费,0.960575,0.0394254,0.912388,2
性价比,用力,0.595,需要用力向下按,0.348733,0.651268,0.225039,0
性价比,移位,0.854,同时注意不要滑动移位,0.168917,0.831083,0.62463,0
文化和历史价值,文创,0.557,文创店旁边,0.884703,0.115297,0.743783,2
文化和历史价值,文创,0.557,特展馆一楼文创店,0.941477,0.0585226,0.86995,2
设施和服务,消费,0.62,无需消费,0.960575,0.0394254,0.912388,2
设施和服务,消费,0.62,无需消费,0.960575,0.0394254,0.912388,2
设施和服务,消费,0.62,需要消费后找工作人员才能盖,0.0981986,0.901801,0.781781,0
设施和服务,消费,0.62,无需消费,0.960575,0.0394254,0.912388,2
设施和服务,消费,0.62,无需消费,0.960575,0.0394254,0.912388,2
设施和服务,消费,0.62,无需消费,0.960575,0.0394254,0.912388,2
设施和服务,消费,0.62,无需消费,0.960575,0.0394254,0.912388,2
设施和服务,消费,0.62,需要消费后找工作人员才能盖,0.0981986,0.901801,0.781781,0
设施和服务,消费,0.62,无需消费,0.960575,0.0394254,0.912388,2
设施和服务,消费,0.62,无需消费,0.960575,0.0394254,0.912388,2
设施和服务,消费,0.62,无需消费,0.960575,0.0394254,0.912388,2
设施和服务,消费,0.62,无需消费,0.960575,0.0394254,0.912388,2
设施和服务,消费,0.62,需要消费后找工作人员才能盖,0.0981986,0.901801,0.781781,0
设施和服务,消费,0.62,无需消费,0.960575,0.0394254,0.912388,2
设施和服务,消费,0.62,无需消费,0.960575,0.0394254,0.912388,2
性价比,趣味性,0.726,让文物更有趣味性,0.993545,0.00645452,0.985657,2
设施和服务,消费,0.62,无需消费,0.960575,0.0394254,0.912388,2
设施和服务,消费,0.62,无需消费,0.960575,0.0394254,0.912388,2
设施和服务,消费,0.62,需要消费后找工作人员才能盖,0.0981986,0.901801,0.781781,0
设施和服务,消费,0.62,无需消费,0.960575,0.0394254,0.912388,2
设施和服务,消费,0.62,无需消费,0.960575,0.0394254,0.912388,2
环境和景观,环境,0.621,首先这里环境整洁,0.984006,0.0159938,0.964458,2
性价比,质量,0.623,质量高且不额外收费,0.99706,0.00294007,0.993466,2
设施和服务,服务,0.622,每个馆都有若干员工为游客服务,0.683881,0.316119,0.297513,2
性价比,物美价廉,0.589,店里面的东西物美价廉,0.998649,0.00135126,0.996997,2
性价比,数量,0.586,珍贵文物数量位居全国第二,0.704648,0.295352,0.343662,2
设施和服务,服务中心,0.632,去服务中心领取指南,0.89324,0.10676,0.762756,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
文化和历史价值,历史,0.647,每每看到那么多历史轴线和藏品都会想起念书时背书的痛苦,0.981236,0.0187641,0.958302,2
性价比,想成,0.609,当时冒着大暑天去博物院实在是把苏州博物馆的建筑想成了在南京博物院,0.844266,0.155734,0.653925,2
设施和服务,旗袍,0.63,卖的旗袍也都是淘宝上的款,0.591057,0.408943,0.0912388,2
性价比,价格,0.724,但是价格实在是不低,0.391208,0.608792,0.130648,0
文化和历史价值,历史,0.647,因历史原因,0.957695,0.0423045,0.90599,2
文化和历史价值,文创,0.557,世遗馆是文创创新的尝试,0.896394,0.103606,0.769765,2
文化和历史价值,历史,0.647,光历史馆就逛了3小时～之前预留大半天比较好～有行李寄存,0.990644,0.00935619,0.979208,2
文化和历史价值,历史,0.647,让我们了解到了南京的历史和文物,0.997711,0.00228946,0.994912,2
性价比,性,0.692,实用性与美观性并存,0.99968,0.000319987,0.999289,2
文化和历史价值,历史,0.647,再继续往前参观到“历史馆”,0.971192,0.0288076,0.935983,2
文化和历史价值,历史,0.647,路线是直接往前到“历史馆”,0.754151,0.245849,0.45367,2
文化和历史价值,历史,0.647,再继续往前参观到“历史馆”,0.971192,0.0288076,0.935983,2
文化和历史价值,历史,0.647,路线是直接往前到“历史馆”,0.754151,0.245849,0.45367,2
文化和历史价值,历史,0.647,跟着序号走才能体验完整的历史过程,0.997855,0.00214533,0.995233,2
文化和历史价值,历史,0.647,那就建议租用一个讲解机慢慢感受历史的变化,0.961186,0.0388143,0.913746,2
性价比,租用,0.616,那就建议租用一个讲解机慢慢感受历史的变化,0.961186,0.0388143,0.913746,2
性价比,感受,0.66,那就建议租用一个讲解机慢慢感受历史的变化,0.961186,0.0388143,0.913746,2
性价比,感受,0.66,非常直观的360℃给人们感受展品,0.998575,0.00142519,0.996833,2
性价比,感受,0.66,非常推荐要来感受一次,0.999928,7.23021e-05,0.999839,2
文化和历史价值,历史,0.647,跟着序号走才能体验完整的历史过程,0.997855,0.00214533,0.995233,2
文化和历史价值,历史,0.647,那就建议租用一个讲解机慢慢感受历史的变化,0.961186,0.0388143,0.913746,2
性价比,感受,0.66,那就建议租用一个讲解机慢慢感受历史的变化,0.961186,0.0388143,0.913746,2
性价比,感受,0.66,非常直观的360℃给人们感受展品,0.998575,0.00142519,0.996833,2
性价比,感受,0.66,非常推荐要来感受一次,0.999928,7.23021e-05,0.999839,2
性价比,感受,0.66,那就建议租用一个讲解机慢慢感受历史的变化,0.961186,0.0388143,0.913746,2
性价比,感受,0.66,非常直观的360℃给人们感受展品,0.998575,0.00142519,0.996833,2
性价比,感受,0.66,非常推荐要来感受一次,0.999928,7.23021e-05,0.999839,2
文化和历史价值,历史,0.647,我主要逛了历史馆,0.988806,0.0111942,0.975124,2
文化和历史价值,历史,0.647,历史馆气氛比较好人多但大家都很安静也是进去后的第一个展馆,0.997407,0.0025929,0.994238,2
文化和历史价值,历史,0.647,我主要逛了历史馆,0.988806,0.0111942,0.975124,2
文化和历史价值,历史,0.647,历史馆气氛比较好人多但大家都很安静也是进去后的第一个展馆,0.997407,0.0025929,0.994238,2
设施和服务,旗袍,0.63,里面有很多美食和纪念馆店铺建议大家可以穿旗袍来超级出片,0.977871,0.0221286,0.950825,2
文化和历史价值,历史,0.647,历史馆数字馆等等,0.986682,0.0133183,0.970404,2
文化和历史价值,历史,0.647,每个城市的博物馆都有自己的特点和历史感,0.994131,0.00586908,0.986958,2
性价比,用心,0.639,值得用心逛一逛,0.998911,0.00108914,0.99758,2
性价比,免费,0.624,博物院非常大而且门票又免费,0.998297,0.00170292,0.996216,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
文化和历史价值,历史,0.647,中国的历史源远流长,0.998666,0.00133437,0.997035,2
文化和历史价值,历史,0.647,特别适合带孩子去感受一下历史文化的魅力,0.999963,3.73816e-05,0.999917,2
性价比,科技馆,0.853,孩子最喜欢的还是数字科技馆,0.994004,0.0059956,0.986677,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
性价比,阴性,0.626,查验72小时核酸阴性证明,0.147581,0.852419,0.672042,0
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史文化很强,0.999673,0.000327354,0.999273,2
性价比,免费,0.624,门票免费,0.984417,0.0155832,0.965371,2
设施和服务,汉服,0.638,有的小女孩穿着汉服在尽情的自拍,0.997479,0.0025209,0.994398,2
文化和历史价值,历史,0.647,分别是历史馆,0.96558,0.0344203,0.92351,2
文化和历史价值,娱乐,0.567,适合娱乐拍照,0.999216,0.000784152,0.998258,2
性价比,免费,0.624,里面有免费的向导讲解不过只在规定时间,0.921047,0.0789532,0.824548,2
文化和历史价值,历史,0.647,很有历史韵味的一个博物院,0.999939,6.11704e-05,0.999864,2
文化和历史价值,发展史,0.647,从恐龙时代到近现代的江苏地区文化文明发展史,0.96534,0.0346603,0.922977,2
设施和服务,提供,0.621,很感谢博物院给广大票友提供一个这么好的环境和场所,0.99985,0.000149564,0.999668,2
环境和景观,环境,0.621,很感谢博物院给广大票友提供一个这么好的环境和场所,0.99985,0.000149564,0.999668,2
性价比,过度,0.636,也不会造成过度的工作量,0.843602,0.156398,0.65245,2
设施和服务,服务,0.622,服务以人为本,0.898376,0.101624,0.774169,2
性价比,接受,0.908,人还是很多的不过还能接受,0.965833,0.0341665,0.924074,2
性价比,装饰性,0.689,大量的抽象图形与古朴的装饰性纹样叠加于一起,0.994735,0.00526524,0.988299,2
性价比,概念性,0.673,放大了每一件物休的概念性认知,0.98374,0.0162597,0.963867,2
性价比,认知,0.658,放大了每一件物休的概念性认知,0.98374,0.0162597,0.963867,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,江苏文明的历史缩影,0.992222,0.0077776,0.982717,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,江苏文明的历史缩影,0.992222,0.00777759,0.982717,2
性价比,免费,0.624,免费不免票,0.917877,0.0821229,0.817505,2
文化和历史价值,历史,0.647,历史馆上上下下逛了一圈,0.991908,0.00809192,0.982018,2
文化和历史价值,历史,0.647,是历史书上见过的文物,0.997015,0.00298549,0.993366,2
性价比,免费,0.624,又逛了几个免费的展区：砚台展厅,0.992299,0.00770126,0.982886,2
文化和历史价值,历史,0.647,历史馆上上下下逛了一圈,0.991908,0.00809192,0.982018,2
文化和历史价值,历史,0.647,是历史书上见过的文物,0.997015,0.00298549,0.993366,2
性价比,用汉,0.628,谁能想到古人还用汉瓦当做砚台呢？时间差不多,0.651104,0.348896,0.224676,2
性价比,有用,0.653,原本很有用的伞,0.876429,0.123571,0.725398,2
文化和历史价值,历史,0.647,结构上是历史馆,0.971633,0.0283671,0.936962,2
文化和历史价值,历史,0.647,历史馆适合人少的时候租个讲解器慢慢逛,0.995125,0.00487463,0.989167,2
文化和历史价值,历史,0.647,结构上是历史馆,0.971633,0.0283671,0.936962,2
文化和历史价值,历史,0.647,历史馆适合人少的时候租个讲解器慢慢逛,0.995125,0.00487463,0.989167,2
设施和服务,汉服,0.638,好多穿汉服的小姐姐来拍照打卡,0.996401,0.00359869,0.992003,2
文化和历史价值,文创,0.557,买了文创冰淇淋,0.983998,0.0160019,0.96444,2
文化和历史价值,历史,0.647,喜欢博物馆里面宁静的历史沉淀的人文,0.990893,0.00910665,0.979763,2
文化和历史价值,历史,0.647,历史没有嘴巴,0.899743,0.100257,0.777207,2
环境和景观,人文,0.611,喜欢博物馆里面宁静的历史沉淀的人文,0.990893,0.00910665,0.979763,2
文化和历史价值,历史,0.647,喜欢博物馆里面宁静的历史沉淀的人文,0.990893,0.00910665,0.979763,2
文化和历史价值,历史,0.647,历史没有嘴巴,0.899743,0.100257,0.777207,2
性价比,感受,0.66,静静的感受时光的飞逝,0.999874,0.000125858,0.99972,2
性价比,接近,0.63,恍惚间有一种更接近文明,0.99256,0.00744051,0.983466,2
文化和历史价值,商业,0.556,商业气息浓厚,0.945965,0.0540347,0.879923,2
文化和历史价值,历史,0.647,可能是去过北京故宫博物馆和陕西历史博物馆,0.948499,0.0515008,0.885554,2
文化和历史价值,历史,0.647,整个逛了一遍只有历史馆还算能看,0.648454,0.351546,0.218786,2
文化和历史价值,历史,0.647,分为历史馆,0.988728,0.0112724,0.97495,2
文化和历史价值,历史,0.647,就是历史馆,0.990998,0.00900172,0.979996,2
文化和历史价值,历史,0.647,历史馆是一定要去的,0.999714,0.000286508,0.999363,2
文化和历史价值,历史,0.647,从历史馆出来,0.987281,0.012719,0.971736,2
文化和历史价值,历史,0.647,分为历史馆,0.988728,0.0112724,0.97495,2
文化和历史价值,历史,0.647,就是历史馆,0.990998,0.00900172,0.979996,2
文化和历史价值,历史,0.647,历史馆是一定要去的,0.999714,0.000286508,0.999363,2
文化和历史价值,历史,0.647,从历史馆出来,0.987281,0.012719,0.971736,2
设施和服务,看不完,0.627,估计一天也看不完,0.0423902,0.95761,0.9058,0
文化和历史价值,历史,0.647,分为历史馆,0.988728,0.0112724,0.97495,2
文化和历史价值,历史,0.647,就是历史馆,0.990998,0.00900172,0.979996,2
文化和历史价值,历史,0.647,历史馆是一定要去的,0.999714,0.000286508,0.999363,2
文化和历史价值,历史,0.647,从历史馆出来,0.987281,0.012719,0.971736,2
文化和历史价值,历史,0.647,分为历史馆,0.988728,0.0112724,0.97495,2
文化和历史价值,历史,0.647,就是历史馆,0.990998,0.00900172,0.979996,2
文化和历史价值,历史,0.647,历史馆是一定要去的,0.999714,0.000286508,0.999363,2
文化和历史价值,历史,0.647,从历史馆出来,0.987281,0.012719,0.971736,2
性价比,科技,0.863,数字馆主要是利用一些现代的科技手段和现场互动的方式,0.860156,0.139844,0.689235,2
性价比,感受,0.66,感受历史,0.999521,0.000478997,0.998936,2
性价比,感受,0.66,感受到古人的智慧,0.999901,9.91705e-05,0.99978,2
文化和历史价值,历史,0.647,感受历史,0.999521,0.000478997,0.998936,2
文化和历史价值,历史,0.647,里面科技感和历史感融合,0.99881,0.00119043,0.997355,2
性价比,感受到,0.6,感受到古人的智慧,0.999901,9.91703e-05,0.99978,2
环境和景观,景观,0.615,而且有很好的景观,0.999712,0.000288361,0.999359,2
性价比,科技感,0.857,里面科技感和历史感融合,0.99881,0.00119043,0.997355,2
性价比,免费,0.624,免费入馆,0.987603,0.0123966,0.972452,2
文化和历史价值,历史,0.647,有历史馆艺术馆特展馆数字馆等等,0.980266,0.0197336,0.956148,2
性价比,水成,0.627,民国馆有点水成拍照地了,0.449527,0.550473,0.00105156,0
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
性价比,免费,0.624,免费提前预约,0.999372,0.00062845,0.998604,2
性价比,有价值,0.652,有价值的应该都上缴故宫了民国馆比较有情调,0.968479,0.0315213,0.929953,2
性价比,免费,0.624,还有免费的昆曲表演,0.997866,0.0021343,0.995257,2
设施和服务,旗袍,0.63,南京博物院原来这么大呀有从古至今的历史文物有很多件文物都让人感叹人类的伟大最先去的是民国馆像穿越了一样好棒啊听语音讲解说里面的物件都是真是的民国时期中上层社会物品力求真实还原真恨自己没有穿旗袍过来如果穿旗袍过来拍几张照就太配了民国馆里有照相馆邮局银行等等各种场景真的值得打卡,0.99987,0.00013001,0.999711,2
设施和服务,旗袍,0.63,南京博物院原来这么大呀有从古至今的历史文物有很多件文物都让人感叹人类的伟大最先去的是民国馆像穿越了一样好棒啊听语音讲解说里面的物件都是真是的民国时期中上层社会物品力求真实还原真恨自己没有穿旗袍过来如果穿旗袍过来拍几张照就太配了民国馆里有照相馆邮局银行等等各种场景真的值得打卡,0.99987,0.00013001,0.999711,2
文化和历史价值,整体素质,0.551,江苏的整体素质好差～游览舒适感不好,0.00207501,0.997925,0.995389,0
性价比,玩,0.633,只能室内的场馆玩,0.203776,0.796224,0.547165,0
文化和历史价值,历史,0.647,不然还是可以了解到很多的历史文化,0.992128,0.00787203,0.982507,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
性价比,玩,0.633,推荐大家去玩,0.999366,0.000634496,0.99859,2
文化和历史价值,历史,0.647,感觉还得有历史文化底蕴的人适合来这里,0.962436,0.0375638,0.916525,2
环境和景观,文化底蕴,0.619,感觉还得有历史文化底蕴的人适合来这里,0.962436,0.0375638,0.916525,2
性价比,感受,0.66,感受真不一样～,0.878775,0.121225,0.730611,2
性价比,玩,0.633,感谢某人带我来玩,0.998845,0.00115538,0.997432,2
设施和服务,旗袍,0.63,适合带着旗袍来拍照,0.999869,0.000130672,0.99971,2
文化和历史价值,历史,0.647,相对别的地方历史文化产物还是偏多,0.631567,0.368433,0.181259,2
文化和历史价值,公园,0.555,小孩子一兴奋乱跑乱叫的当成公园了,0.216136,0.783864,0.519697,0
性价比,免费,0.624,一个半小时的免费讲解,0.961692,0.0383076,0.914872,2
文化和历史价值,历史,0.647,历史馆太大了没逛完,0.660384,0.339616,0.245298,2
环境和景观,古迹,0.61,和南京城一众古迹连成一条直线,0.969749,0.0302513,0.932775,2
性价比,连成,0.61,和南京城一众古迹连成一条直线,0.969749,0.0302513,0.932775,2
文化和历史价值,历史,0.647,由历史馆,0.988975,0.0110247,0.975501,2
性价比,形式,0.664,博物馆实行的免票形式,0.943857,0.0561431,0.875238,2
文化和历史价值,历史,0.647,各个历史时期的文物都非常精美且具有代表性,0.9996,0.000399588,0.999112,2
性价比,代表性,0.577,各个历史时期的文物都非常精美且具有代表性,0.9996,0.000399588,0.999112,2
性价比,占,0.644,王戎4人占一幅,0.763685,0.236316,0.474854,2
性价比,占,0.644,阮咸与荣启期4人占一幅,0.773674,0.226326,0.497052,2
性价比,占,0.644,王戎4人占一幅,0.763685,0.236315,0.474855,2
性价比,占,0.644,阮咸与荣启期4人占一幅,0.773674,0.226326,0.497052,2
性价比,个性,0.696,但各呈现出一种最能体现个性的姿态,0.99323,0.00677046,0.984954,2
文化和历史价值,发展史,0.647,讲述了国内文明的发展史,0.993778,0.0062216,0.986174,2
设施和服务,服务,0.622,这边的配套服务还是不错的,0.983934,0.0160661,0.964298,2
设施和服务,服务,0.622,有很多服务台可以疏导客流,0.88356,0.11644,0.741244,2
文化和历史价值,历史,0.647,盖章的地方可以先从一进门直奔历史馆,0.969663,0.0303371,0.932584,2
文化和历史价值,历史,0.647,在历史馆的负一层服务台旁边有盖章地图,0.383714,0.616286,0.147302,0
文化和历史价值,历史,0.647,盖章的地方可以先从一进门直奔历史馆,0.969663,0.0303371,0.932584,2
文化和历史价值,历史,0.647,在历史馆的负一层服务台旁边有盖章地图,0.383714,0.616286,0.147302,0
文化和历史价值,文创,0.557,特展晋国有特色Q版文创图案的印章,0.967259,0.0327413,0.927242,2
环境和景观,环境,0.621,参观的环境还是很不错的,0.992132,0.00786758,0.982517,2
文化和历史价值,历史,0.647,历史馆我觉得是最棒的,0.999815,0.000184834,0.999589,2
设施和服务,看不完,0.627,这里一天当时走不出来也看不完,0.9133,0.0867002,0.807333,2
性价比,免费,0.624,还有免费的非遗演出,0.998539,0.00146061,0.996754,2
文化和历史价值,历史,0.647,一共分历史馆和艺术馆两栋楼,0.942024,0.0579765,0.871163,2
文化和历史价值,历史,0.647,历史馆一共五层,0.987519,0.0124814,0.972263,2
文化和历史价值,历史,0.647,一共分历史馆和艺术馆两栋楼,0.942024,0.0579765,0.871163,2
文化和历史价值,历史,0.647,历史馆一共五层,0.987518,0.0124814,0.972263,2
设施和服务,旗袍,0.63,很适合旗袍打卡,0.999815,0.000184998,0.999589,2
性价比,免费,0.624,门票免费,0.984417,0.0155832,0.965371,2
性价比,价格,0.724,里面餐饮价格也正常,0.810159,0.189841,0.578131,2
性价比,免费,0.624,而且免费,0.986373,0.0136274,0.969717,2
性价比,性价比,1.0,性价比低,0.000934612,0.999065,0.997923,0
文化和历史价值,休闲,0.558,是学习休闲的好地方,0.999838,0.000161884,0.99964,2
性价比,感受,0.66,每次来都有不同的感受,0.999172,0.000827978,0.99816,2
性价比,最受,0.622,民国馆最受游客青睐,0.981748,0.0182519,0.95944,2
性价比,游玩,0.614,可以说是南京游玩中最出彩的地方了,0.999527,0.000472655,0.99895,2
文化和历史价值,历史,0.647,历史的见证,0.999466,0.00053374,0.998814,2
文化和历史价值,历史,0.647,到哪儿都是历史的印记,0.990791,0.00920853,0.979537,2
文化和历史价值,历史,0.647,历史的见证,0.999466,0.00053374,0.998814,2
文化和历史价值,历史,0.647,到哪儿都是历史的印记,0.990791,0.00920853,0.979537,2
性价比,成立,0.585,成立于1933年,0.978705,0.0212953,0.952677,2
文化和历史价值,历史,0.647,但实际上常设的历史馆展出的文物来自整个江苏,0.977508,0.0224925,0.950017,2
文化和历史价值,历史,0.647,即历史馆,0.990883,0.00911738,0.979739,2
文化和历史价值,历史,0.647,但实际上常设的历史馆展出的文物来自整个江苏,0.977508,0.0224925,0.950017,2
文化和历史价值,历史,0.647,即历史馆,0.990883,0.00911738,0.979739,2
性价比,免费,0.624,免费景点里的绝绝子,0.999098,0.000902072,0.997995,2
文化和历史价值,历史,0.647,不一定非要从历史馆进去,0.0570284,0.942972,0.87327,0
文化和历史价值,历史,0.647,早上历史馆太多人了,0.909694,0.0903058,0.799321,2
文化和历史价值,历史,0.647,历史馆需要整个走一遍,0.997715,0.00228465,0.994923,2
文化和历史价值,历史,0.647,讲明朝历史和展览一些曾经存在的明故宫废墟城墙照片,0.936107,0.0638935,0.858014,2
文化和历史价值,历史,0.647,不一定非要从历史馆进去,0.0570284,0.942972,0.87327,0
文化和历史价值,历史,0.647,早上历史馆太多人了,0.909694,0.0903057,0.799321,2
文化和历史价值,历史,0.647,历史馆需要整个走一遍,0.997715,0.00228465,0.994923,2
文化和历史价值,历史,0.647,讲明朝历史和展览一些曾经存在的明故宫废墟城墙照片,0.936107,0.0638935,0.858014,2
文化和历史价值,历史,0.647,不一定非要从历史馆进去,0.0570284,0.942972,0.87327,0
文化和历史价值,历史,0.647,早上历史馆太多人了,0.909694,0.0903057,0.799321,2
文化和历史价值,历史,0.647,历史馆需要整个走一遍,0.997715,0.00228465,0.994923,2
文化和历史价值,历史,0.647,讲明朝历史和展览一些曾经存在的明故宫废墟城墙照片,0.936107,0.0638935,0.858014,2
性价比,价格,0.724,价格有一点小贵,0.943441,0.0565595,0.874312,2
性价比,清晰度,0.747,放映的短片清晰度感人,0.999823,0.000176816,0.999607,2
性价比,接近,0.63,这幅世界地图很接近现代地图,0.992421,0.00757853,0.983159,2
性价比,接近,0.63,参观完到接近1点的时候出来,0.981306,0.0186943,0.958457,2
性价比,接近,0.63,这幅世界地图很接近现代地图,0.992421,0.00757853,0.983159,2
性价比,接近,0.63,参观完到接近1点的时候出来,0.981306,0.0186943,0.958457,2
性价比,质量,0.623,食物质量还是杠杠的,0.994987,0.00501322,0.988859,2
文化和历史价值,公园,0.555,吃完饭往明故宫地铁站方向一直走可以去看看明故宫遗址公园和午朝门公园,0.989188,0.0108123,0.975973,2
文化和历史价值,公园,0.555,这两个公园对称构成明故宫遗址,0.898516,0.101484,0.774479,2
文化和历史价值,公园,0.555,明故宫遗址公园里有一个很小的两层展厅,0.929635,0.0703653,0.843633,2
文化和历史价值,公园,0.555,午朝门公园里有石刻园和午门城门,0.99127,0.00873024,0.980599,2
文化和历史价值,公园,0.555,吃完饭往明故宫地铁站方向一直走可以去看看明故宫遗址公园和午朝门公园,0.989188,0.0108123,0.975973,2
文化和历史价值,公园,0.555,这两个公园对称构成明故宫遗址,0.898516,0.101484,0.774479,2
文化和历史价值,公园,0.555,明故宫遗址公园里有一个很小的两层展厅,0.929635,0.0703653,0.843633,2
文化和历史价值,公园,0.555,午朝门公园里有石刻园和午门城门,0.99127,0.00873024,0.980599,2
文化和历史价值,公园,0.555,吃完饭往明故宫地铁站方向一直走可以去看看明故宫遗址公园和午朝门公园,0.989188,0.0108123,0.975973,2
文化和历史价值,公园,0.555,这两个公园对称构成明故宫遗址,0.898516,0.101484,0.774479,2
文化和历史价值,公园,0.555,明故宫遗址公园里有一个很小的两层展厅,0.929635,0.0703653,0.843633,2
文化和历史价值,公园,0.555,午朝门公园里有石刻园和午门城门,0.99127,0.00873024,0.980599,2
文化和历史价值,公园,0.555,吃完饭往明故宫地铁站方向一直走可以去看看明故宫遗址公园和午朝门公园,0.989188,0.0108123,0.975973,2
文化和历史价值,公园,0.555,这两个公园对称构成明故宫遗址,0.898516,0.101484,0.774479,2
文化和历史价值,公园,0.555,明故宫遗址公园里有一个很小的两层展厅,0.929635,0.0703653,0.843633,2
文化和历史价值,公园,0.555,午朝门公园里有石刻园和午门城门,0.99127,0.00873024,0.980599,2
文化和历史价值,历史,0.647,不一定非要从历史馆进去,0.0570284,0.942972,0.87327,0
文化和历史价值,历史,0.647,早上历史馆太多人了,0.909694,0.0903057,0.799321,2
文化和历史价值,历史,0.647,历史馆需要整个走一遍,0.997715,0.00228465,0.994923,2
文化和历史价值,历史,0.647,讲明朝历史和展览一些曾经存在的明故宫废墟城墙照片,0.936107,0.0638935,0.858014,2
文化和历史价值,公园,0.555,吃完饭往明故宫地铁站方向一直走可以去看看明故宫遗址公园和午朝门公园,0.989188,0.0108123,0.975973,2
文化和历史价值,公园,0.555,这两个公园对称构成明故宫遗址,0.898516,0.101484,0.774479,2
文化和历史价值,公园,0.555,明故宫遗址公园里有一个很小的两层展厅,0.929635,0.0703653,0.843633,2
文化和历史价值,公园,0.555,午朝门公园里有石刻园和午门城门,0.99127,0.00873024,0.980599,2
设施和服务,在线,0.627,需要在线预约,0.988135,0.0118648,0.973634,2
性价比,综合性,0.645,现为大型综合性的国家级博物馆,0.956857,0.0431432,0.904126,2
文化和历史价值,历史,0.647,了解历史最好的地方当然是博物馆,0.993217,0.00678343,0.984926,2
文化和历史价值,历史,0.647,正确浏览顺序：历史馆,0.981049,0.0189512,0.957886,2
性价比,数量,0.586,珍贵文物数量居中国第二,0.568786,0.431214,0.0417463,2
性价比,免费,0.624,门票：免费需微信公众号预约,0.975746,0.0242539,0.946102,2
文化和历史价值,历史,0.647,了解历史最好的地方当然是博物馆,0.993217,0.00678343,0.984926,2
文化和历史价值,历史,0.647,正确浏览顺序：历史馆,0.981049,0.0189512,0.957886,2
文化和历史价值,历史,0.647,南京作为历史名城,0.965789,0.0342113,0.923975,2
环境和景观,环境,0.621,说说环境,0.655144,0.344856,0.233654,2
环境和景观,环境,0.621,周边环境也很好,0.999186,0.000814335,0.99819,2
设施和服务,服务设施,0.621,各种服务设施完备,0.992268,0.00773226,0.982817,2
环境和景观,周边环境,0.615,周边环境也很好,0.999186,0.000814335,0.99819,2
性价比,玩,0.633,不管是自己去玩还是带小孩,0.953437,0.0465631,0.896527,2
性价比,免费,0.624,免费的景点,0.996998,0.00300172,0.99333,2
环境和景观,人文,0.611,金陵城真是人文气息十足,0.997343,0.00265729,0.994095,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
性价比,免费,0.624,关键还是免费的,0.993641,0.0063593,0.985868,2
设施和服务,提供,0.621,入场需提供72小时核酸报告,0.732453,0.267547,0.405452,2
文化和历史价值,历史,0.647,对于刚上初中初学历史的小孩来说近距离接触历史还是很有意义的,0.99963,0.000370095,0.999178,2
性价比,接触,0.615,对于刚上初中初学历史的小孩来说近距离接触历史还是很有意义的,0.99963,0.000370095,0.999178,2
文化和历史价值,历史,0.647,对于刚上初中初学历史的小孩来说近距离接触历史还是很有意义的,0.99963,0.000370095,0.999178,2
设施和服务,旗袍,0.63,要是再穿上旗袍就更有感觉了,0.95807,0.0419299,0.906822,2
性价比,玩,0.633,来大蓝鲸找我玩,0.995838,0.00416246,0.99075,2
性价比,玩,0.633,里面的民国馆比较好玩,0.942483,0.0575175,0.872183,2
性价比,接待,0.619,我当然作为“地主”要接待下了,0.417771,0.582229,0.0716202,0
文化和历史价值,历史,0.647,所有的宝物都在诉说一段无言的历史,0.974104,0.0258956,0.942454,2
文化和历史价值,历史,0.647,其实如果想要了解历史和文化,0.708314,0.291686,0.351808,2
