用户名,时间,内容,星级,是否有图片
76****788,2019-11-20 发布点评,值得一去呀 进入中山陵之前有很长的登山路，两边是高大的分四杈的梧桐 非常庄严。开始到陵寝下的“天下位公”的牌坊，向上望是一道斜坡式的密密麻麻的台阶，而登顶之后向下望是一片坦途，建议去看看。中山墓堂也十分肃穆。,5,是
忽然的疯癫,2019-11-05 发布点评,每个景点都还好，但整个钟山风景区特别美，开车一路上山都心旷神怡，联票里的音乐台看上去就是个举办音乐活动的广场，这也要单独收费么？不过总体来说还是很推荐，检票价格也可以，去两个地方基本就值回了，其他的可以看体力决定，不想去也不浪费票价。,5,是
M37****1985,2023-10-23 发布点评,最好坐车，不然里面太大走会非常累,5,是
M51****3091,2023-08-17 发布点评,好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩,5,是
M27****2710,2023-08-08 发布点评,很不错的地方，很能体验南京的文化氛围，也适合亲子出游，让孩子开阔一下眼界,5,是
_YX1****145,2023-09-22 发布点评,太大了，景区车不合理，脚走废了,5,是
匿名用户,2023-09-10 发布点评,"钟山景区的真是不错，我们玩了一天，中途还碰到大雨
就是停车费有点贵，哈哈",5,是
一抹暖光,2023-10-03 发布点评,景色很不错，就是假期人很多！,5,是
匿名用户,2023-08-09 发布点评,带孩子去游玩明孝陵和中山陵建议请导游解说，才能让孩子完整的了解景点。,5,是
M33****6527,2023-10-01 发布点评,去了之后才知道音乐台不能进,5,是
ccc..c,2023-09-14 发布点评,学生票很合算～景区很好玩,5,是
匿名用户,2023-09-16 发布点评,值得一游，风景优美，梧桐路太美了!套票很实惠，音乐台不建议看。,5,是
118****936,2019-10-29 发布点评,来南京游玩必来的景点。作为一个只有一天行程的游客，参考大家的评价，建议的路线是坐202路公交到终点站灵谷寺公园，参观灵谷寺，出门后坐游览车到中山陵，再游览车到明孝陵，最后坐游览车到美龄楼，出来后向南走，逛逛明孝陵博物馆，十朝博物馆，基本就到地铁口了，在地铁口南京大排档吃个晚饭，完美。基本上不用50的游览车套票，因为根本没有那么多时间游玩其他的景点。,5,是
M22****9314,2019-10-27 发布点评,"非常好玩，风景漂亮。景色怡人。很适合一家人游玩，是个不错的地方。钟山，人文景观众多，历代风物荟萃，琳琅满目，错落有致，掩映在苍松翠柏之中。
钟山，是古都南京的骄傲，是古都南京的圣地。
钟山风物，当以孙中山先生的陵墓及其附属纪念建筑群为最。中山陵，位于紫金山中茅山的南坡，前临平畴万里，后拥苍崖千丈，由中国著名建筑师吕彦直设计，融汇中国古代与西方建筑的精华，庄严简朴，别创新格。墓地全局呈“警钟形” 图案，寓“使天下皆达道”之义。",5,是
M28****678,2019-10-20 发布点评,非常方便！扫二维码就可以进，但是要提前买更优惠些。明孝陵和灵谷寺都很值得去看一看，灵谷寺的玄奘馆4点半就会关门，想去的可以先去。另外音乐台和中山陵挨着，中山陵是需要提前预约的，可以安排在一起，所以建议的路线就是中山陵——音乐台——灵谷寺——美龄宫——明孝陵。,5,是
300****455,2019-10-09 发布点评,中山陵因为预约晚了没进去看，门票包含的四个景点除了音乐台有点坑，其他景点都还不错，四个景点之间有的景点离的比较远，可以坐换成车，可以单次可以通票，明孝陵景区内有观光车如果想节约时间也可以考虑。整体这几个景点都还可以,5,是
M27****779,2019-10-06 发布点评,上山的时候可以做观光车，不然就要爬山步行3公里，真的是累坏了。山顶是中山陵，免费的，但是要提前预约。然后就可以参观其他景点了，还是比较顺路的，就是景区太大的，整体下来需要一天的时间，早上9点多到，下午5点多结束,5,是
M35****139,2019-09-30 发布点评,可能季节不对，并没有看到图片上那么美的风景。孩子四岁多，觉得还是太小。感受不到。对历史偏爱的人比较适合。其实真的没什么，看了就知道。不看又觉得来一次南京，不看可惜。唯一比较好看的就是明孝陵的神道，挺美的！额外花钱坐了往返的索道，可是阴天，也没看出来什么。,5,是
|Warren|,2019-09-28 发布点评,****************************************************************** 南京总统府：可即买即用。提前一天预定便宜一些！对面是江宁织造博物馆，旁边是六朝博物馆，方便连在一起游览。（含语音讲解，打开短信中的链接，输入验证码即可使用，戴耳机效果更好）********************************************************************江宁织造博物馆：可即买即用。提前一天预定便宜一些！附近景点：南京总统府、六朝博物馆。******************************************************************* 六朝博物馆：成人可即买即用（团队票、学生、老人需提前2小时预定）附近景点：南京总统府、江宁织造博物馆。******************************************************************* 牛首山文化旅游区：佛教文化，曾藏有许多珍贵文物，后被日军掠夺一空，山因挖矿被削平******************************************************************** 明孝陵：需提前1天预定。朱元璋陵墓，非常大的一片陵园，内有各种百年石雕，还有梅花山，钟山风景区一部分。********************************************************************钟山风景区套票：当日早7点前预定便宜。包含明孝陵、灵谷寺、音乐台、美龄宫、中山陵（免票周一休息）。推荐先玩明孝陵，因为后面走累了可能就没有玩的兴致了！可玩一整天。,5,是
|Warren|,2019-09-28 发布点评,****************************************************************** 南京总统府：可即买即用。提前一天预定便宜一些！对面是江宁织造博物馆，旁边是六朝博物馆，方便连在一起游览。（含语音讲解，打开短信中的链接，输入验证码即可使用，戴耳机效果更好）********************************************************************江宁织造博物馆：可即买即用。提前一天预定便宜一些！附近景点：南京总统府、六朝博物馆。******************************************************************* 六朝博物馆：成人可即买即用（团队票、学生、老人需提前2小时预定）附近景点：南京总统府、江宁织造博物馆。 ****************************************************************** 牛首山文化旅游区：佛教文化，曾藏有许多珍贵文物，后被日军掠夺一空，山因挖矿被削平。********************************************************************明孝陵：需提前1天预定。朱元璋陵墓，非常大的一片陵园，内有各种百年石雕，还有梅花山，钟山风景区一部分。 *******************************************************************钟山风景区套票：当日早7点前预定便宜。包含明孝陵、灵谷寺、音乐台、美龄宫、中山陵（免票周一休息）。推荐先玩明孝陵，因为后面走累了可能就没有玩的兴致了！可玩一整天。,5,是
|Warren|,2019-09-28 发布点评,****************************************************************** 南京总统府：可即买即用。提前一天预定便宜一些！对面是江宁织造博物馆，旁边是六朝博物馆，方便连在一起游览。（含语音讲解，打开短信中的链接，输入验证码即可使用，戴耳机效果更好）********************************************************************江宁织造博物馆：可即买即用。提前一天预定便宜一些！附近景点：南京总统府、六朝博物馆。******************************************************************* 六朝博物馆：成人可即买即用（团队票、学生、老人需提前2小时预定）附近景点：南京总统府、江宁织造博物馆。********************************************************************牛首山文化旅游区：佛教文化，曾藏有许多珍贵文物，后被日军掠夺一空，山因挖矿被削平******************************************************************** 明孝陵：需提前1天预定。朱元璋陵墓，非常大的一片陵园，内有各种百年石雕，还有梅花山，钟山风景区一部分。********************************************************************钟山风景区套票：当日早7点前预定便宜。包含明孝陵、灵谷寺、音乐台、美龄宫、中山陵（免票周一休息）。推荐先玩明孝陵，因为后面走累了可能就没有玩的兴致了！可玩一整天。,5,是
|Warren|,2019-09-28 发布点评,*******************************************************************南京总统府：可即买即用。提前一天预定便宜一些！对面是江宁织造博物馆，旁边是六朝博物馆，方便连在一起游览。（含语音讲解，打开短信中的链接，输入验证码即可使用，戴耳机效果更好）********************************************************************江宁织造博物馆：可即买即用。提前一天预定便宜一些！附近景点：南京总统府、六朝博物馆。******************************************************************* 六朝博物馆：成人可即买即用（团队票、学生、老人需提前2小时预定）附近景点：南京总统府、江宁织造博物馆。******************************************************************* 牛首山文化旅游区：佛教文化，曾藏有许多珍贵文物，后被日军掠夺一空，山因挖矿被削平。********************************************************************明孝陵：需提前1天预定。朱元璋陵墓，非常大的一片陵园，内有各种百年石雕，还有梅花山，钟山风景区一部分。 ****************************************************************** 钟山风景区套票：当日早7点前预定便宜。包含明孝陵、灵谷寺、音乐台、美龄宫、中山陵（免票周一休息）。推荐先玩明孝陵，因为后面走累了可能就没有玩的兴致了！可玩一整天。,5,是
|Warren|,2019-09-28 发布点评,****************************************************************** 南京总统府：可即买即用。提前一天预定便宜一些！对面是江宁织造博物馆，旁边是六朝博物馆，方便连在一起游览。（含语音讲解，打开短信中的链接，输入验证码即可使用，戴耳机效果更好）********************************************************************江宁织造博物馆：可即买即用。提前一天预定便宜一些！附近景点：南京总统府、六朝博物馆。******************************************************************* 六朝博物馆：成人可即买即用（团队票、学生、老人需提前2小时预定）附近景点：南京总统府、江宁织造博物馆。********************************************************************牛首山文化旅游区：佛教文化，曾藏有许多珍贵文物，后被日军掠夺一空，山因挖矿被削平。******************************************************************* 明孝陵：需提前1天预定。朱元璋陵墓，非常大的一片陵园，内有各种百年石雕，还有梅花山，钟山风景区一部分。******************************************************************* 钟山风景区套票：当日早7点前预定便宜。包含明孝陵、灵谷寺、音乐台、美龄宫、中山陵（免票周一休息）。推荐先玩明孝陵，因为后面走累了可能就没有玩的兴致了！可玩一整天。,5,是
|Warren|,2019-09-28 发布点评,*******************************************************************南京总统府：可即买即用。提前一天预定便宜一些！对面是江宁织造博物馆，旁边是六朝博物馆，方便连在一起游览。（含语音讲解，打开短信中的链接，输入验证码即可使用，戴耳机效果更好）********************************************************************江宁织造博物馆：可即买即用。提前一天预定便宜一些！附近景点：南京总统府、六朝博物馆。******************************************************************* 六朝博物馆：成人可即买即用（团队票、学生、老人需提前2小时预定）附近景点：南京总统府、江宁织造博物馆。******************************************************************* 牛首山文化旅游区：佛教文化，曾藏有许多珍贵文物，后被日军掠夺一空，山因挖矿被削平。********************************************************************明孝陵：需提前1天预定。朱元璋陵墓，非常大的一片陵园，内有各种百年石雕，还有梅花山，钟山风景区一部分。********************************************************************钟山风景区套票：当日早7点前预定便宜。包含明孝陵、灵谷寺、音乐台、美龄宫、中山陵（免票周一休息）。推荐先玩明孝陵，因为后面走累了可能就没有玩的兴致了！可玩一整天。,5,是
|Warren|,2019-09-28 发布点评,*******************************************************************大名王府瞻园：有即买即用票，提前2小时预定票便宜，夜间票贵一些。金陵第一园；红楼梦、新白白府娘子传奇的取景地。因假山和太湖石闻名，是夫子庙秦淮河风景带的核心区，往南走 是中华门，往东走是夫子庙和贡院。********************************************************************江南贡院中国科举博物馆：需提前1小时预定，位于夫子庙东侧。北面有回味鸭血粉丝汤，南面有齐芳斋包子。 *******************************************************************中华门城堡瓮城：需提前2小时预定，是古代军事设施的典范；位于夫子庙秦淮河风景带南段，可步行或者观光车致集庆门或者武定门。附近景点外秦淮河游船、大报恩寺。********************************************************************大报恩寺：一座比较现代化的展示馆，有大报恩寺遗址、琉璃塔等。到了夜晚还有报恩盛典表演——大型实景演出（需要单独购买、团队优惠）夜晚的琉璃塔特别漂亮。***********************************************夜游秦淮河画舫+南北贡院：（适合夜晚逛夫子庙时游玩）凭短信在码头旁边的魁光阁取票，非常方便。,5,是
|Warren|,2019-09-28 发布点评,****************************************************************** 大名王府瞻园：有即买即用票，提前2小时预定票便宜，夜间票贵一些。金陵第一园；红楼梦、新白白府娘子传奇的取景地。因假山和太湖石闻名，是夫子庙秦淮河风景带的核心区，往南走 是中华门，往东走是夫子庙和贡院。********************************************************************江南贡院中国科举博物馆：需提前1小时预定，位于夫子庙东侧。北面有回味鸭血粉丝汤，南面有齐芳斋包子。********************************************************************中华门城堡瓮城：需提前2小时预定，是古代军事设施的典范；位于夫子庙秦淮河风景带南段，可步行或者观光车致集庆门或者武定门。附近景点外秦淮河游船、大报恩寺。******************************************************************* 大报恩寺：一座比较现代化的展示馆，有大报恩寺遗址、琉璃塔等。到了夜晚还有报恩盛典表演——大型实景演出（需要单独购买、团队优惠）夜晚的琉璃塔特别漂亮。***********************************************夜游秦淮河画舫+南北贡院：（适合夜晚逛夫子庙时游玩）凭短信在码头旁边的魁光阁取票，非常方便。,5,是
|Warren|,2019-09-28 发布点评,*******************************************************************南京总统府：可即买即用。提前一天预定便宜一些！对面是江宁织造博物馆，旁边是六朝博物馆，方便连在一起游览。（含语音讲解，打开短信中的链接，输入验证码即可使用，戴耳机效果更好**********************************************************************宁织造博物馆：可即买即用。提前一天预定便宜一些！附近景点：南京总统府、六朝博物馆。 ****************************************************************** 六朝博物馆：成人可即买即用（团队票、学生、老人需提前2小时预定）附近景点：南京总统府、江宁织造博物馆。 *******************************************************************牛首山文化旅游区：佛教文化，曾藏有许多珍贵文物，后被日军掠夺一空，山因挖矿被削平。********************************************************************明孝陵：需提前1天预定。朱元璋陵墓，非常大的一片陵园，内有各种百年石雕，还有梅花山，钟山风景区一部分。 *******************************************************************钟山风景区套票：当日早7点前预定便宜。包含明孝陵、灵谷寺、音乐台、美龄宫、中山陵（免票周一休息）。推荐先玩明孝陵，因为后面走累了可能就没有玩的兴致了！可玩一整天。,5,是
|Warren|,2019-09-28 发布点评,****************************************************************** 南京总统府：可即买即用。提前一天预定便宜一些！对面是江宁织造博物馆，旁边是六朝博物馆，方便连在一起游览。（含语音讲解，打开短信中的链接，输入验证码即可使用，戴耳机效果更好******************************************************************** 江宁织造博物馆：可即买即用。提前一天预定便宜一些！附近景点：南京总统府、六朝博物馆。 *******************************************************************六朝博物馆：成人可即买即用（团队票、学生、老人需提前2小时预定）附近景点：南京总统府、江宁织造博物馆。******************************************************************* 牛首山文化旅游区：佛教文化，曾藏有许多珍贵文物，后被日军掠夺一空，山因挖矿被削平。******************************************************************* 明孝陵：需提前1天预定。朱元璋陵墓，非常大的一片陵园，内有各种百年石雕，还有梅花山，钟山风景区一部分。********************************************************************钟山风景区套票：当日早7点前预定便宜。包含明孝陵、灵谷寺、音乐台、美龄宫、中山陵（免票周一休息）。推荐先玩明孝陵，因为后面走累了可能就没有玩的兴致了！可玩一整天。,5,是
|Warren|,2019-09-28 发布点评,希望大家能够非节假日在这里游玩，最好买套票，套票里包括灵谷寺、音乐台、明孝陵、美林宫4个景点，92元比较优惠，而且还可以在两天内使用。建议大家同时再去紫金山天文台、廖仲恺墓看一看，中山陵是免费的，但是需要预约。,5,是
M50****575,2019-09-23 发布点评,攻略，4人出行，建议滴滴，网上先购买多景点套票和单次环保车（明孝陵7号门进，5号门出，再走几分钟就到美龄宫，不用乘环保车，四个景点，只需要乘2至3次），中山陵（提前网上预订，注意入场时间），明孝陵，美龄宫，灵谷寺一线就要全天。,0,是
_WeCh****659109,2019-09-15 发布点评,值得一去，感受大自然，有机会的亲们可以来,5,是
M29****8101,2019-08-31 发布点评,钟山又名紫金山，因山上常年有紫云环绕，特别具有王者之气的一座山，走进钟山风景区，看一看形状如项链的美龄宫，看看从无数作品中脱颖而出的中山陵建筑，听一听孙中山先生的事迹，再走一走明孝陵，看一下南京最美的600米石象路，聊聊关于明朝的那些事儿。,5,是
M18****016,2019-08-23 发布点评,很方便刷身份证直接进。去的景点也很有意思。分享一下带两个9岁和11岁娃的经验，9点到美龄宫，9：45离开走路到明孝陵5号门经过神道，10：15到孙权纪念馆，然后继续参观12：00从7号门出来打的士19块12：15到灵谷寺，吃斋菜继续参观，2：30打的士20块到中山陵停车场。4点参观玩结束回家。交通方面如果人多打的士更划算而且不用等，一般提前5分钟叫就好。重点是中山陵停车场到景点检票处要走20分钟平路，如果有老人可以这里考虑付10块电瓶车费用。中山陵要提前预约，也是刷身份证进去。,5,是
_WeCh****050928,2019-08-18 发布点评,太划算了！我刚开始觉得四个地方基本在一起肯定一天可以玩完，没想到游览完明孝陵、灵谷寺和中山陵后步数已经达到了两万步，实在是累的不行，在音乐台逗鸽子歇息了大半个小时；最后的美龄宫是第二天去的。这也是这套票超级棒的地方，可以用两天！灵谷寺的素面是真心不错,5,是
June,2019-08-18 发布点评,总体来说不错的，买的是四景点联票，只要92，现场买是100，单买145，很划算，景点也比较经典，路程自己规划的，挺好，就是每个景点之间走走有点远，观光车单次10，包日50有点贵，能够含在门票里便宜点方便点更好更满意！人多车少，不过服务都比较好，满意,5,是
Evil Girl??,2019-08-18 发布点评,一般般如果不怕人多可以来，而且他们的买票速度很慢。明明后面的队伍都排的很长了，却只开一个窗口，关了两个。不懂为什么。而且路上的指示标准不准确，会走冤枉路。还有去不同的地方要做小车子，但是不能网上买票，只可以现场买。车子还来的很慢。风景还可以，可以拍照片。,5,是
M22****977,2019-08-06 发布点评,既能感受山林的宜人风景，又能体会深厚的历史文化，一天的时间玩不完整个景区，明孝陵和灵谷景区最好看！地铁站边上的电瓶车50元钱无限次坐的不建议买，10元坐一次，电瓶车只是景点门口到景点门口，里面还是要靠自己去走的,5,是
超级路迷糊,2019-07-10 发布点评,地方太大，玩一天挺累的。景点与景点间换乘旅游车时不能刷支付宝必须现金(车上刷手机的地方被纸糊上了)，这种情况不知是个例还是常态，反正我赶上了。作为一个出门习惯不带现金又没有本地乘车卡的外地观光客来说非常不方便，对这样的服务非常不满。,5,是
m33****5816,2019-07-08 发布点评,钟山风景区面积很大，包括中山陵、美龄宫、灵谷寺、音乐台等，足够一行人游玩上一天，步行有些累，但步行的体验也很棒，觉得累的话可以坐观光车。登上灵谷塔或者钟山顶可以一览南京风景，非常不错的景区，值得花上一天，并且买通票也并不贵。好评。,5,是
|Warren|,2019-07-07 发布点评,买钟山风景区一定要到这里买，便宜还送讲解！ ***********************************************************************************************,5,是
|Warren|,2019-07-07 发布点评,买钟山风景区一定要到这里买，便宜还送讲解！ ***********************************************************************************************,5,是
|Warren|,2019-07-07 发布点评,买钟山风景区一定要到这里买，便宜还送讲解！************************************************************************************************,5,是
|Warren|,2019-07-07 发布点评,买钟山风景区一定要到这里买，便宜还送讲解！ ***********************************************************************************************,5,是
|Warren|,2019-07-07 发布点评,买钟山风景区一定要到这里买，便宜还送讲解！************************************************************************************************,5,是
|Warren|,2019-07-07 发布点评,买钟山风景区一定要到这里买，便宜还送讲解！************************************************************************************************,5,是
|Warren|,2019-07-07 发布点评,买钟山风景区一定要到这里买，便宜还送讲解！ ***********************************************************************************************,5,是
|Warren|,2019-07-07 发布点评,"老人、学生票单独下单，取票人就是本人，用他们自己的身份证号码拍，不要同成人一起拍。中山陵需要到“钟山风景区”公众号预约具体进入时间，亲***公众号自行预约！或者 http://www.zslychina.org.cn:62801/index.aspx 也可以预约时间段。 
中山陵免票，需要预约！明孝陵、美龄宫、音乐台、灵谷寺不需要预约，可直接入园。",5,是
|Warren|,2019-07-07 发布点评,"老人、学生票单独下单，取票人就是本人，用他们自己的身份证号码拍，不要同成人一起拍。中山陵需要到“钟山风景区”公众号预约具体进入时间，亲***公众号自行预约！或者 http://www.zslychina.org.cn:62801/index.aspx 也可以预约时间段。 
中山陵免票，需要预约！明孝陵、美龄宫、音乐台、灵谷寺不需要预约，可直接入园。",5,是
|Warren|,2019-07-07 发布点评,"老人、学生票单独下单，取票人就是本人，用他们自己的身份证号码拍，不要同成人一起拍。中山陵需要到“钟山风景区”公众号预约具体进入时间，亲***公众号自行预约！或者 http://www.zslychina.org.cn:62801/index.aspx 也可以预约时间段。 

中山陵免票，需要预约！明孝陵、美龄宫、音乐台、灵谷寺不需要预约，可直接入园。",5,是
mandala102,2019-05-13 发布点评,五月份去南京，天气宜人，钟山景区非常非常大，一路逛下来整整一天三万多步，随处是遮荫法国梧桐，树下漫步也是极惬意的呢！明孝陵，美龄宫，音乐台都有好景致，美龄宫的书法绘画让人更了解宋美龄的一生。联票很方便，价格合理，刷身份证即可入园～,5,是
mochavv,2019-05-02 发布点评,出地铁最好骑自行车去景区门口，有好几个出口，可以事先规划下游玩线路。整个钟山风景区都是树，满眼绿色看着很舒服，这个天气慢慢走也不错。明孝陵的神道很长，风景很好，陵寝那边上楼人很多，美龄宫也是人很多，还是外面的自然风光比较好。,5,是
M53****678,2019-04-27 发布点评,喜欢历史的推荐，明孝陵风景很好，地方很大，最好看一下地图计划好从哪里进，省的多走路，中山陵人超级多，感觉一般吧比较有意义，美龄宫也是还好还原当时场景，各景点之间可坐车，最好自己带食物，里面物价太贵了不推荐！手抓饼加矿泉水一瓶20一份！,5,是
trysi,2019-01-22 发布点评,联票还是划算的，我们是分2天去玩的，第一天美龄宫+明孝陵，第二天中山陵+音悦台，灵谷就没去，后来去了南京博物院，明孝陵带小朋友的话走走还是满吃力的，最好可以坐观光车，10块一次；中山陵的话之前看评论爬阶梯很吃力 ，但估计早上刚开始逛，精力还可以，全场抱着娃上去还行，推车是没办法上的。旁边的音乐台可以喂喂鸽子，小朋友很喜欢，鸽食5块钱一包。,5,是
M30****6716,2019-01-10 发布点评,这个一定要来点评，真的是非常累又觉得非常棒的一天。下午去的，没什么人，感觉虽然树杈光秃秃的，空气还冷，但是，还是觉得很棒，春天去肯定特别漂亮了?，所以，不多说啦，这么著名的地标，去就对啦?(?^o^?)?。,5,是
110****292,2019-01-01 发布点评,整个钟山风景区很大 我们一行从中山陵玩儿起 先去了音乐台 音乐台到灵谷寺可以坐景区电瓶车 结果被工作人员瞎指路走到了灵谷寺 后又被推荐先去明孝陵 结果从明孝陵出来没有景区电瓶车到美龄宫 让我们做公交车 虽然也是免费的 但是不知道买那个50元的票有什么用 非常坑,5,是
E03****96,2018-11-05 发布点评,风景区主要有明孝陵景区、中山陵景区、灵谷景区等，覆盖率非常高，沿途的树径很粗，一看就有历史感。三个景区之间距离很近，可以步行，你可以乘坐景区之间连接的小火车。最好能够有一天的时间来浏览，静静的，慢慢的，观赏。,5,是
_wf****82,2018-08-26 发布点评,除了音乐台有点坑以外（可能我们去的时间段不对，喷泉毫无激情，属于可去可不去的景点），美龄宫、明孝陵和灵谷寺都很不错。这一圈走下来，路线得好好规划，貌似我们走了回头路，一天刷了三万多步，最后下山时班车也没有了，幸好蹭了东郊宾馆的整点班车才下了山，真太累了。个人最喜欢明孝陵，走走看看还是蛮惬意的，里面的内容充满了故事，如果能有个导游讲解，应该更有乐趣。,5,是
憨小豆,2018-08-25 发布点评,我是用了一天的时间来走的钟山风景区，在我看来，这个景区最少也应该是两天的时间用来浏览个大概，一天时间太紧张了，完全不够看。有司机说，最好在景区里住一晚，体验一下这里的傍晚和清晨，那是你在市区享受不到的……,0,是
neoz****976,2018-08-09 发布点评,中山陵景区还是南京第一旅游选择，几个景点都满满小时候回忆，音乐台竟然有了一排排木凳，没有小时候全部是草坪好看，停车场收费好高，12元一小时，一天停下来100多停车费，每个景点都有卖纪念品小店，商业气息太浓，没有儿时那么纯真的氛围了！,5,是
M27****8652,2018-06-01 发布点评,公园里面很大，各个国家标志性建筑都有，没有带家人去世界各地，先在这里领略一下各国风骚，让家人对世界有个粗略认识很好。里面有大象表演和舞蹈表演，阴雨天去的，幸运的是玩的时候没下雨，玩完了才开始下，很幸运哟！来的人不多，体验感更强，地处拍照无人遮挡，这是来北京唯一一个能让人静下来的景点！,5,是
118****452,2018-05-04 发布点评,值得一去的景区。美龄宫精致，内设有宋美龄的书画展以及蒋公与宋美龄的历史介绍及宋氏家族的历史；很有趣。美龄宫就挨着明孝陵大金门入口处的停车场，从美龄宫走过去200米就到了。明孝陵大气恢弘，大金门入口处还有明孝陵博物馆，免费的。最好请个讲解然后再参观明孝陵，则效果更佳。中山陵布局独特，虽然有有多台阶，太并不难爬。只是游人实在太多。灵谷寺和音乐台没有去。留了少许遗憾。,5,是
118****452,2018-05-01 发布点评,美龄宫精致，设计独特，可以看出主人的与众不同的品味，并能欣赏主人的书画展。明孝陵气势恢宏，可以窥探开国皇帝的博大的情怀。中山陵整体设计大气，与近代先行者孙中山先生的一生非常贴合。确实是到南京必须游览的景点。,5,是
_CFT0****7130,2018-04-09 发布点评,"景区真滴很大！有很多玩的地方。强推1中山陵2美龄宫3明孝陵4灵谷寺，里面真滴很大，风景和古迹都不错，逛完这几个地方大概要6个小时左右。还有很多小的景点不过迫于行程都没有去，不过基本已览其精华，比如明孝陵就看了神道和升仙桥上去。只不过是中山陵对面音悦台顺路看了下喂了鸽子大概半小时。各个景点之间相隔比较远，不过有观光浏览车10一位，具体可以参见其官方微信有详细的功略。去的时候是清明，先去美龄宫-明孝陵-灵谷-中山陵-音乐台，九点到下午三点多，下很大的雨，5度的南京真的很冷。去的网友一定要看好天气，晴天的话会很晒。
钟山脚下有一家大排档算是南京很好吃的店了，如果想去品尝一定提前叫号，打算下午6点左右就餐的盆友，十二点叫号差不多这样。强推强推！！",5,是
brendalisa,2018-02-25 发布点评,买了套票，先去了明孝陵，明孝陵可观光的景点就很多可逛一天，梅花山的梅花遍山开放美极了，由于时间紧没有全逛完，下次有机会还来。再去了美龄宫，中山陵，灵谷寺，一天下来腿都废了！建议钟山风景区要逛逛的话至少安排两天！,5,是
M54****324,2018-02-14 发布点评,网友推荐的美龄宫，明孝陵，中山陵，灵谷寺行程非常到位，少走很多路，一路步行，非常考验体力。太累了，时间也紧张，中山陵到灵谷寺坐了小火车，十元，很方便。公交现在是5元。景区风景很美，空气非常好，由于是淡季，游客也少，有世外桃源的感觉。,5,是
M11****603,2018-02-04 发布点评,南京比较有名的景点，主要是中山陵 明孝陵 美龄宫三大景点，中山陵要爬过一百多级台阶才能看到孙中山雕塑，可惜的是里面陵墓被永久关闭。明孝陵太大了占地两万多平方米，有好几个门，记得一定要从正门下马坊进否则要绕很远，主要就是神道拍照 和等城墙，景色还好但很费脚力建议穿舒适鞋子。美龄宫适合女生拍照 参观。买套票还比较合算的，但景区电瓶车特别不建议买通票车，因为其实坐不上几次，乘车点也不多，下车后还要走很远。建议参观顺序，中山陵 灵谷寺 音乐台 美龄宫 明孝陵。,5,是
e22****78,2018-01-30 发布点评,虽然是淡季出游，但携程买的套票还是很方便的，也比现场买便宜．路线就是地铁苜蓿园站下-小火车至美龄宫-明故宫博物馆-明孝陵（５号门进，７号门出）-中山陵-灵谷寺-２０２路公交至孝陵卫地铁站．去得时候，明孝陵的腊梅花都已开放，挺美的．,5,是
enid1014,2018-01-13 发布点评,去的时候赶上化雪又下雨，天气特别差，但还是有美景的。先说一下当日路线：从苜蓿园地铁站出来步行至美龄宫，再从美龄宫到明孝陵【应该是从大金门入口进去再从紫霞湖门口出来，我从紫霞湖入口进的，走了好多路，还漏了孙权雕像】，可以走紫金山环山绿道也可以坐车到中山陵，然后再坐车到灵谷寺景区，灵谷寺景区门口就是202终点站。我最喜欢美龄宫，其次是音乐台，孝陵特别古朴大气，中山陵人最多，无梁殿里有一只小猫咪。,5,是
白首不分离,2017-12-20 发布点评,来南京的第三天，即将离开！这天天气很好，很是欣喜！虽然天气很严寒，但是还是阻挡不了我要去钟山风景区回眸历史，缅怀革命先烈的热切心情！钟山风景区是一个历史文化浓厚、民族文化特色鲜明的旅游景点，值得推荐！,5,是
M10****889,2017-12-11 发布点评,初冬时节，梧桐红枫落叶，良辰美景心旷神怡,5,是
sdz****1981,2017-12-10 发布点评,风景区很美，既有古代帝王的陵寝，又有近代中山陵，气势恢宏，就是景区服务人员太呆板,5,是
e00****59,2017-11-30 发布点评,"服务很好 因为一人带娃 乘小火车让娃自己排队我去买小火车票 人实在太多 买完票一下找不到孩子 工作人员很耐心帮我找还安慰我 找到孩子后还让我们先上了车 风景也很美 很有历史感和教育意义的地方 就是国庆人实在太多了 小火车票网上也不能买
",5,是
sungy7012,2017-11-23 发布点评,网络订票非常方便，直接刷身份证就可以了。4个景点都去到了，累的不行，孝陵象路上的红叶非常漂亮，秋天照相的非常的多，美龄宫值得去，一是看建筑，二是对蒋宋有更深的了解。中山陵庄严，巍峨，由于免票人非常多，音乐台鸽子多，不怕人，给点吃的会飞的你满身都是。灵谷寺人不多，有时间和体力了，也可以去看看。,5,是
151****2162,2017-11-09 发布点评,在携程上订票很合适！直接刷身份证就能进园，推荐路线:地铁苜蓿园下车后到路对面坐203路公交到美龄宫站下车，比小火车便宜，才2元，然后从明孝陵5号大金门口进，7号口出步行或者坐车到中山陵，之后游玩音乐台，从音乐台步行到灵谷寺景区之后坐203路到孝陵卫地铁站下车，乘坐地铁回市区一天时间足够。,5,是
秋水伊人,2017-11-07 发布点评,总体很不错，就是太大了，大小景点很多，我们整整一天才算是浏览了一下，好多地方都还没去到。景区管理美中不足的地方是内部交通，两站之间收费10块，全程要50，有点小贵。其实各景点之间都是免费的景区，完全可以计算好浏览路线打出租车，比坐小交通划算很多。,5,是
