用户名,时间,内容,星级,是否有图片
M23****4388,2018-01-25 发布点评,比较有意思的历史，特展，民国和养心殿。真真切切感受到了江南人民的富庶生活,0,是
E74****49,2017-08-15 发布点评,带孩子肯定要去看看，可以逛很久。不过我只对历史馆有兴趣，其他馆兴趣一般。,0,是
Daisy吉,2016-09-11 发布点评,芙蓉石透如玉，蟠螭耳盖炉，好美！,0,是
135****8855,2015-11-22 发布点评,里面有很多馆，历史馆、数字馆、民国馆等，有很多值得参观的历史文物，又是免费开放的，值得一去！,1,是
小黑皮狗,2018-01-28 发布点评,南京博物院很大，有历史馆、数字馆、民国馆、非遗馆等，历史馆从旧石器时代~清朝的馆藏十分丰富,0,是
酉余,2017-05-05 发布点评,这里还是值得去参观的，里面收藏了很多有历史的物品。,0,是
_ZFB20****5849424,2017-02-01 发布点评,展品丰富，值得再来！非遗匠师。,0,是
M93****23,2016-10-04 发布点评,这里有免费的导游，真心特别赞！,0,是
a****ic,2016-01-28 发布点评,藏品非常多而且精美，地方足够大一天肯定看不完，提供饮用水，无线全覆盖，而且是免费的，非常好,0,是
202****362,2019-08-12 发布点评,是一个还会再去的地方！真的很棒啊！喜欢！南京也是一个值得回味的城市！,5,是
gwenf,2019-05-02 发布点评,预约免费，民国街有特色，打卡的人众多，建筑有特色,0,是
M45****759,2016-10-22 发布点评,建议到南京要去博物院，博大精深，气派，服务也好，老少皆宜，强烈推荐！,0,是
E13****694,2023-01-14 发布点评,免费的景点，到携程就收费了,5,是
雙魚濤,2019-06-10 发布点评,"很大，端午去的，人也很多，带俩孩子大概逛了三个小时。
感觉租那个智慧导游没啥用。内容很少",0,是
甫米,2016-08-08 发布点评,很值得游览，最好早上就开始，微信就能讲解很方便,0,是
先生你好啊2008,2019-10-25 发布点评,厚重，大气，东西太多了，展厅太多，来不来看，镇馆之宝的东西常换，特展馆进去要门票40,0,是
哈喽每一天啊,2019-08-30 发布点评,去每个城市我都喜欢先去博物馆逛逛，南京博物馆很大。里面有很多的藏品，凭身份证取票就行,0,是
蓝天白云 V,2019-04-15 发布点评,南京博物院是大型综合类国家级博物馆，中国三大博物馆之一，国家AAAA级旅游景区。南京博物院为“一院六馆”格局，非常值得一看。,0,是
M23****8488,2018-05-06 发布点评,太棒了，是我如果最好的博物院，不虚此行，还有民代的建筑，那里面的咖啡很浓郁又正宗哟~,0,是
ytsunny,2018-02-20 发布点评,春节期间人太多了，没有讲解员，自助讲解器也没有租到，只能自己看了，觉得不过瘾。看完所有展厅会很累，慢慢看得一天吧。觉得民国馆很好，游人熙熙攘攘，真好像身临其境一样。,0,是
超绿生态,2017-07-19 发布点评,很多人去看带着目的去寻找，我去走走看看或许没有任何预期，但她就在那里 你来了才能邂逅!,0,是
csgp,2017-06-12 发布点评,去的时候还有部分场馆在整修，尽管如此，已经够看了，真的很大，积聚历史文物，很值得一去,0,是
faleling,2016-05-03 发布点评,作为国家三个重点博物馆之一，里面的展品让人瞠目，展馆很多，想要全部看完，需要一整天。,0,是
天涯海角之浪漫,2017-04-25 发布点评,"中国最早创建的博物馆
除了珍贵藏品，古玩字画
还能穿越时光，体验三十年代的金陵风情",0,是
M21****827,2016-09-25 发布点评,博物院院里居然还有儿童体验区，非常人性化！,0,是
_CFT01****4006746,2019-10-07 发布点评,大部分藏品都没有展览。所以上面很多语音就没有必要下载了。总的来说，一分钱一分货。,5,是
M38****985,2018-06-08 发布点评,确实值得一去，地下一层还有民国时期的街道，适合拍复古照片，数字体验馆还可以玩游戏,0,是
M22****5523,2018-02-20 发布点评,没有想象的那么大，历史馆还不错，从古到今，看到江苏的变化。服务要差评，从艺术馆出来，发现伞落在里面，出口不许入内，询问工作人员哪里可以不淋雨走到入口，工作人员瞪着我说“不知道，没有不淋雨的地方”，如果不是因为带着孩子，当时就和他吵起来了。免费的地方，服务也是0分。,0,是
_CFT01****5187188,2017-09-04 发布点评,免费景点，非常适合去游览，很值得去玩一玩,0,是
qijiaxin,2017-08-27 发布点评,很值得去的博物馆 里边有国民馆 解放前的味道 很不错 艺术馆都不错 一定要早去 不然时间很紧,0,是
走啦走啦死胖子,2017-03-14 发布点评,这个我给满分，确实大啊，还有几个特殊的馆,0,是
smile123456lan,2017-07-21 发布点评,南京博物院是个人觉得来南京必去的景点之一。身为中国三大博物馆之一，里面确实值得花上半天好好了解参观一番。门票不收费，只需刷身份证进入即可。博物院很大，分为历史馆，数字馆 民国馆等。个人最喜欢的是数字馆，里面有很多可以互动的游戏，确实很有科技感。民国馆里的大部分都是搭建出来的景观，个人觉得不如历史馆值得欣赏。,0,是
村夫诸葛,2016-10-04 发布点评,地铁2号线明故宫站出站后暴走约15分钟吧，先进入游客服务中心拿身份证用机器领取入场券，然后去了下沉式广场看了个《苏韵流芳》的片子，很赞！吃好午餐，接着去主馆排大队咯，排一次队，其他馆都是相通的。民国馆其实没啥看头。。。真的。。。走不动放弃了各种油画馆，珍宝馆。。。遗憾。。。,0,是
离水鱼,2016-04-08 发布点评,免费的，拿着身份证就可以进，坐公交有直达，地铁需要走一段路，门口不太好打车。从古至今开始逛，从1号馆开始，比较好玩的是数字馆和民国馆，我呆民国馆的时间多一些。有些文物有调频可以听详细介绍。很适合学生文化知识积累，也有看台唱戏的，有兴趣的可以听下。逛完差不多2，3小时。可以拍照，不能带闪光灯。,0,是
300****782,2023-01-27 发布点评,真心建议小学生的话安排讲解员，讲的仔细生动，孩子超喜欢，连续参观三小时还不过瘾，这钱花的蛮值，逛完都说回家要写作文记录下来??,5,是
??        Empty  .,2023-03-16 发布点评,"tips:
个人来需要提早在南京博物院小程序上预约
博物院面积超预期
火爆程度也是
难以想象非周末为什么需要排长队队伍都延伸到广场上了
还是在南京的寒冬里
打车定位正大门
没有什么吃饭的地方针对很不nice
民国馆在负一楼 纯纯拍照打卡场所 没有展品
大堂看到很多人排队 只是在排队盖章
有的镇馆之宝 文物价值很高
但是真的尺寸很小
交通：
打烊时间和南京晚高峰重合
打车建议拼车 停车费费用看着可太贵了
览亮点：
进门很震撼一个恐龙骨架展区
在北京 沈阳 台北之外
唯一能看完整清宫陈设的博物院
康熙南巡图展开可细细观看
民国时期展品很有特色
书法绘面都有专门的常规展区
大相国寺的拱门
墓葬壁画
新石器时期的等级制度在陪葬品的体验
完完整整搬迸博物院
来南京游学游览推荐",1,是
一蓑烟雨0828,2022-09-23 发布点评,南京博物院坐落于南京市紫金山南麓、中山门内北侧，占地70000余平方米，是我国第一座由国家投资兴建的大型综合类博物馆，被评为“全国公共文化设施管理先进单位”、“国家一级博物馆”、“中央地方共建国家级博物馆”、“全国爱国主义教育示范基地”。,1,是
云淡风轻1*1^_^,2022-08-31 发布点评,十朝古都的南京，历史厚重、文化底蕴深厚、一街一景都是有历史感的，都是有故事的，一天都没有机会看完博物院，有机会还会再赏??????,1,是
姥家屋后有条河,2023-02-18 发布点评,南京市博物馆位于江苏省南京市秦淮区，是一座综合性历史艺术类博物馆，是南京市市立博物馆，国家重点博物馆之一，是江苏省、南京市爱国主义教育基地。它的前身是建国初期成立的南京市文物保管委员会，1978年南京市博物馆正式挂牌。南京市博物馆担负着南京地区的地下遗址和古墓葬的考古发掘调查，文物的保护、藏品的征集与保管，以丰富的文物、文献资料及研究成果为基础，展示南京在中国各个历史发展阶段的发展的轨迹，重点展示南京古都历史文化的成就。,1,是
Tiger_1962,2022-10-30 发布点评,南京博物院位于南京市玄武区中山东路，是中国三大博物馆之一，简称南院或南博，其前身是民国二十二年蔡元培等倡建的国立中央博物院，是中国创建最早的博物馆、中国第一座由国家投资兴建的大型综合类博物馆。现为大型综合性的国家级博物馆、首批国家一级博物馆。,1,是
庄淇,2021-05-09 发布点评,南京博物院是到南京必去的景点，大件行李可以寄存服务中心，20元可以租一个讲解耳机，非常实用，重点要关注几个镇馆之宝，琉璃塔拱门，广陵王玺金印，明釉里红岁寒三友纹梅瓶，竹林七贤与荣启期砖画等国宝级文物！,1,是
m41****88,2017-03-10 发布点评,人非常多，进门过安检排了1个小时队，但是还是有不虚此行的心境。穿越，你值得拥有！,0,是
136****7711,2016-04-11 发布点评,博物院很大，每个展厅有不同的特色主题，很早之前去正好碰到拿破仑主题展，很有意义。,0,是
云游四方.,2022-08-21 发布点评,周边无法停车，没有停车场，地下停车场不对外，不能听地图导航。谨慎出行，以防入坑,1,是
一条会说话的喵,2019-11-01 发布点评,是中国三大博物馆之一，与故宫博物院、上海博物馆齐名，也是南京十大旅游景点之首。,0,是
时光ww,2019-08-10 发布点评,非常不错，领略了各个时代的进步与发展。,0,是
孝义石厚,2019-07-28 发布点评,很不错的哦，就是暑假游客太多不好停车，,0,是
小绵羊咩咩咩咩,2019-05-21 发布点评,很大，文物很多，不错的观赏体验，有讲解器可以了解每件展品！不愧是三大博物院之一,5,是
ann****mlp,2018-09-28 发布点评,蛮不错的 民国馆有民国风情 关注公众号可接受解说 馆内Wi-Fi也不错 就是吃素不方便,0,是
njcpa000,2017-11-01 发布点评,交通方便，最好不要开车，地铁公交打车都好，除了特展外，不用门票，相当不错！！！,0,是
138****8149,2016-07-29 发布点评,超级好的地方，老幼皆宜，环境好，展出品丰富，不时会有活动，凭身份证取票，免费！,0,是
152****5522,2016-03-01 发布点评,我在南京呆了好几年了 这个地方值得你来看,0,是
M22****9484,2019-12-01 发布点评,非常好的地方，强烈推荐去逛逛，尤其是出来的地方，各种民国时期的建筑，非常好！,0,是
本命艾弗森,2018-02-20 发布点评,值得一去，了解一座城市就从了解它的历史开始。男女老少，都应该接受历史的洗礼。,0,是
M42****797,2018-02-20 发布点评,这里赶上节假日免费，各种服务还行，就是人太多，下饺子一样,0,是
birdtofly,2017-09-09 发布点评,非常值得经常去的好地方。里面的展出也是时常有更新的，绝对值得一去再去的好地方,0,是
咖啡遇见coffee,2017-06-20 发布点评,南京博物院是全国比较大的博物馆之一，值得去好好品味欣赏。,0,是
圣伦纳兹周殷,2017-06-18 发布点评,里面很好玩，关键还免费所以推荐大家去,0,是
M42****824,2017-05-17 发布点评,存放文物和古迹历史的地方，参观学习。,0,是
浮年锦记,2017-01-13 发布点评,免费参观，逢周一下午闭馆，值得参观。,0,是
晃三少,2016-11-25 发布点评,不错，相比其他地方的博物馆，绝对是比较高端的一个地方，第一个馆就有恐龙化石。,0,是
288****435,2016-10-15 发布点评,值得一去的地方，展览物品很多，可以免费借讲解器，楼上还有南京小吃，物美价廉！,0,是
我是一只考研汪,2016-06-22 发布点评,从中山陵下来去的，很好，特别喜欢那个民国街，就是有点地方没逛完，到点闭馆了。,0,是
MO毛毛,2016-01-16 发布点评,坐地铁二号线可到，距离新街口不远。南京博物院很大，一定要去负一层的民国馆看看,1,是
M11****115,2020-07-08 发布点评,南京博物院，地理位置很方便，可以乘坐地铁到。平时参观人不是很多，周末参观的人比较多，需要排队。可以网上预约。博物馆里陈列了很多有历史意义的文物，可以学习。,1,是
M23****7736,2019-01-17 发布点评,值得去，很好很大很有观赏价值，如果在本地，很可以经常去，交通便利，在市内。,0,是
M26****1124,2018-07-12 发布点评,真的很不错，朋友来南京感觉不虚此行,0,是
shup****bert,2018-04-05 发布点评,清明节假期来参观的游客太多了，在大雨中排队入场。民国馆非常不错，强烈推荐。,0,是
_WeCh****26042,2017-08-12 发布点评,博物院很大，地下也有参观的地方。走个两三个小时总要的。,0,是
118****570,2017-07-02 发布点评,感觉现代气质太浓了，展示又没用上啥科技含量，不过好在不用门票，还是推荐的。,0,是
完美的爱s,2017-01-02 发布点评,值得看看。。。。。。。。。。。。。,0,是
温暖不1,2016-08-28 发布点评,超级好看！免费观看，强烈推荐民国馆,0,是
Eden,2016-07-04 发布点评,非常不错的博物馆以后有机会还会再去,0,是
Moira,2019-05-01 发布点评,了解南京历史的好地方 但是下午4点就不给进了 得早点去 不然逛不完 民国馆最好看,0,是
e24****12,2019-03-09 发布点评,建议用半天时间参观，各展馆展出文物均不同，慢慢看，慢慢品，可以租个讲解器,5,是
M32****025,2019-02-03 发布点评,特别值得去，休闲参观一体，还有主题活动，呆一天都不够,0,是
M23****648,2018-08-26 发布点评,推荐，我们参观了5个馆。都不错，对历史馆和民国馆有情节。环境和好，有空调,0,是
芮毓,2018-01-08 发布点评,很不错的地方，小孩必到之处，需要学习一定知识后会好些,0,是
super_ring,2017-11-08 发布点评,地处南京东郊，没事就带着孩子去参观，有时还有特展，文化和艺术的熏陶非常好,0,是
M55****898,2017-07-26 发布点评,藏品很多，布局陈列合理，值得一去,0,是
E04****30,2016-08-08 发布点评,免费的，停车场也免费，夏天成了纳凉的地方了！！带孩子来学习历史还是不错的,0,是
M32****308,2016-02-13 发布点评,这里面积很大，内容很丰富，快来啊,0,是
孩子熊157,2020-07-28 发布点评,值得推荐，体验很好，有趣好玩，,5,是
EdisonSq,2019-05-06 发布点评,这个地方很有意思，去了能学到很多东西。夏天里面很凉快，很舒服可以避暑。,0,是
syn870416,2018-10-08 发布点评,就听下金缕玉衣。其他没什么用。,5,是
M33****399,2018-07-29 发布点评,挺大的，尤其是民国馆适合拍照～,0,是
junjun_nj,2017-11-06 发布点评,离家很近。很有名的博物馆，值得一去。只是那边经常容易堵车。一定要注意。,0,是
梦的绕行,2017-10-12 发布点评,应该是新修建的不久的 环境很好 地方也大 刷身份证就可以进去 非常方便 很值得看,0,是
马中吕布,2017-02-26 发布点评,不需要门票，展区面积很大，民国馆非常不错，有时空穿越的感觉，拍照很棒。,0,是
320****150,2016-09-22 发布点评,绝对是长见识的好地方，值得一去,0,是
_CFT01****2238147,2016-08-12 发布点评,很好，值得一去，我还会再来！！,0,是
M41****020,2016-07-28 发布点评,非常适合历史、书画、文物爱好者,0,是
_CFT01****9428059,2016-04-03 发布点评,很好玩，浓厚的历史感，没有白来,0,是
xintian111,2016-03-06 发布点评,现在做的比以前要方便了，一楼还有吃东西的地方。老馆里的几个陈列大厅基本固定。新馆会时常替换，画展，什么的。暑假有孩子们的夏令营。还是值得小朋友一去的。,0,是
ZONG,2020-07-16 发布点评,老师讲的非常好，认真细致有趣，也让我们了解到了更多的历史知识，谢谢！,5,是
M00****62,2018-02-21 发布点评,很不错的地方，历史馆可以了解江苏的人文历史，民国馆和其他馆都很好了。,0,是
M21****483,2018-01-19 发布点评,国内数一数二的博物院，展品非常多，还有恐龙骨骼等，很多宝贝，值得一去,0,是
ccjccj,2017-05-09 发布点评,南京博物馆是目前为止江南地区保存最完整的古建筑，藏品很多，值得一看。,0,是
我就乐个样,2016-12-29 发布点评,一个内容丰富的博物馆，和国家博物馆还有陕西历史博物馆一样，值得一去！,0,是
_WeCh****03456,2016-06-15 发布点评,南京这座城市非常好 还想再来。,0,是
M38****870,2016-05-22 发布点评,很不错，可以带着孩子去。民国馆和数字馆很有特色。特展馆有定点的讲解。,0,是
150****1166,2019-04-09 发布点评,很不错的地方，适合带已上学高年级的孩子一起过去，建议预留一天的时间,0,是
M48****015,2018-03-24 发布点评,六朝古都南京历史文化积淀深厚，南京博物院历史馆展品丰富，值得一看。,0,是
我静静等待结果,2018-03-04 发布点评,很不错，好好看看，觉得挺好的，实惠，小孩也喜欢,0,是
M23****7126,2017-08-24 发布点评,南京博物院是国内三大博物院之一，展品精彩，去看看，会增加很多知识。,0,是
M32****375,2017-07-03 发布点评,值得我们去的一个地方。可以欣赏下各种收藏品文物，了解一下历史的背景,0,是
包包糖,2017-06-21 发布点评,南京本地的没事也会来待上半天，民国街搞的很不错,0,是
烈日清风,2017-05-16 发布点评,非常值得一去，可以了解整个城市的历史文化，丰富知识非常好的一个地方,0,是
流浪的风景,2016-11-30 发布点评,除了珍贵藏品，古玩字画，还能穿越老金陵，体验三十时年代的金陵风情~,0,是
XXX-Trip,2016-09-11 发布点评,一个相当大的博物馆，是免费的，去看一看绝对值得，镇馆之宝真是太棒了,0,是
思无邪,2019-08-17 发布点评,沉淀了十朝古都的历史，展示着千年的江南文化。,0,是
秦晴1314,2019-08-02 发布点评,现在这个天气很是热，去博物馆里面很是凉快，里面的民国时期特别热闹,0,是
139****1262,2018-02-22 发布点评,取导览器的时间太长，就一个工作人员，效率太低,0,是
星星侠starman,2016-10-10 发布点评,非常有意思的地方，各个馆的特色分明，值得一去,0,是
琳游,2019-10-09 发布点评,六大主题展馆，三大博物院之一，绝对物超所值,0,是
哈喽每一天啊,2019-09-29 发布点评,凭身份证取票，南京博物馆值得一去，博物馆外主道两侧都是梧桐树，,0,是
M10****675,2019-08-29 发布点评,价钱不高，很实惠，但和文物对不上，比较遗憾，没有博物馆提供的人性化，希望能够改进些，提高价格也可以接受，习惯好评，鼓励下。,5,是
庄北辰,2019-03-05 发布点评,"游览好去处，要带身份证，周二闭馆
体验古代到民国近现代，交通便利",0,是
300****237,2018-02-06 发布点评,不错的选择，值得推荐，但是孩子有些不感兴趣,0,是
童心依旧（欣然遇见）,2018-01-25 发布点评,非常非常值得一去，但是去之前你要做点功课。,0,是
181****0558,2017-12-25 发布点评,很大！很壮观！既有历史，也有现代科技，很适合带孩子一起去参观！,0,是
icqpup,2017-04-22 发布点评,以前去过南京好多趟，都错过了，这次去才意识到其实南京博物院是最不应该错过的地方。名字叫南京博物院，其实地位像每个省的省级博物馆，里面展示的展品和内容不只有南京的，也有江苏的，当然光南京一城的就足以撑起整个博物馆。博物馆有好几个展馆，菁华在古代历史展区和民国街。古代历史展区里面又以南朝展品为最，因为自东晋以降300年南京都是当之无愧的政治文化经济中心，为今人留下了丰富珍贵的遗产。除了丝缕玉衣等镇馆之宝，还有不少设计萌萌哒的器物值得去搜寻。古代历史展区参观完沿着指引在地下很自然地就走到民国街，这里是博物馆最有创意的地方，里面的街景按30年代而设，还有对外营业的店铺、书店和一所邮局（民国时期的布置，游客可以在这里寄信），其中有工作人员穿着民国时代的学生装。可能设计的就是夜景吧，民国街很暗，拍照效果不好。临近出口还有一座大戏楼茶馆，按照时刻有唱戏，表演时可以点一杯茶歇歇脚，没有表演时不能进去。南京博物院老楼的建筑就是民国时留下的，周围也是历史建筑风貌区。扫身份证领参观券，上面还有名字，有纪念意义。自拍杆不能带，在安检时盯得很紧，包里放的也得翻出来让你寄存。,0,是
慵懒国王,2016-12-10 发布点评,南京博物院是南京最值得一去的博物馆，也是不能错过的王牌景点。它是中国三大博物馆之一，也是最有特色的那个。博物院面积很大，主要分为自然馆、历史馆、数字馆、民国馆、艺术馆等。最值得一看的是历史馆，完整地还原江苏八千多年的历史，每一个朝代都有一段精彩的历史，如吴越春秋、楚汉争霸、唐代扬州、六朝古都、明代一统、扬州八怪等，这也是其他省份所不具有的。数字馆是全国独一无二的，尤其是霸王别姬一定不能错过。民国馆完整的还原了当年的民国场景。,0,是
慵懒国王,2016-11-04 发布点评,南京博物院是中国最美最独特的博物馆，也是南京旅游必去的目的地。它始建于民国蒋介石时期，是中国第一家官方博物馆。里面主要有历史馆、民国馆、艺术馆、自然馆等四个馆。开头进去的是自然馆，很小但很恢宏。历史馆是南京博物院的头等参观地，因为这里文物特别丰富、讲解特别详细，历史特别精彩。全程下来要1个多时，接下来是数字馆，里面有各种各样的体验，霸王别姬的灯光表演一定不能错过。民国馆完全是一个地下世界，再现当年南京的民国风情。艺术馆主要是一些展览，也有曾国藩、左宗棠、康有为等人的书画作品。,0,是
鸢鸾双飞,2023-01-25 发布点评,王老师讲解的非常好，经验丰富，也非常专业，重点文物基本都有讲到，时间很充分，一刻不停歇，有来南京的一定要选择王琦老师。,5,是
彼空窗,2018-01-27 发布点评,南博有很多历史文物，是历史爱好者必去的地方。我不属于这一类，不过很享受民国气息和那些字画，对了，里面还有吃的哦！坐下来看看剧、喝杯茶也是不错的选择。,0,是
百合窝,2018-05-28 发布点评,南京博物院展馆很大，展厅也很多，慢慢的参观，可以参观整整一天，而且免费，刷身份证即可换票进入。因为是《国家宝藏》的忠实粉丝，所以特意前来寻宝。,0,是
薛不凡lll,2016-12-31 发布点评,"讲起博物馆不得不说说我国的第二大博物馆---南京博物院。南京博物院坐落于南京市紫金山南麓、中山门内北侧，玄武区中山东路321号，是我国最早创建的博物馆，也是一座大型综合性博物馆，包括地质馆、古生物馆、艺术馆、历史馆、数字馆等。但我个人比较推荐的是其中的民国馆，民国馆顾名思义，整个场馆都被装修成民国时期的样子，工作人员们也都穿着民国时期的服饰，民国时期的邮局、银行、药店等装修风格也依然保留着，走在民国馆仿佛穿越一般，很多游人前来拍照。
南京博物院
门票免费，可以凭身份证免费领票但需要排队，所以建议提前一天在官网预定。关于交通可乘坐5路、9路、34路、36路、55路、201路、202路到中山门站下车即可，或乘地铁2号线，到明故宫站下，由一号出口向东300米处。",39,是
珍珠???♀?,2022-10-02 发布点评,来到一座城先去这个城市的博物馆，每一件文物承载的就是一段厚重的历史能以院著称的博物馆，全国只有三座，北京故宫博物院、台北故宫博物馆、再就是南京博物院。,1,是
牛仔真忙,2022-06-27 发布点评,中国三大博物馆之一，已有近九十年的历史，包括历史馆、特展馆、数字馆、艺术馆、非遗馆、民国馆等六大馆。民国馆很有特色，是必去的。记得要提前预约。,1,是
蜘蛛俠呀,2017-01-15 发布点评,南京博物院非常值得一去，非常大。地铁直达很便利。凭身份证在机器上取票很方便。因时间关系没能尽情观赏，下次去南京还会再去的。,0,是
浅笑安然之暖阳,2017-12-07 发布点评,南京，六朝古都，南博更是精绝万分，值得一玩,0,是
15****159,2017-09-19 发布点评,这个免费，很大，可以从史前看到民国，很有特色。地理位置很好，地铁边上，对面是南航。,0,是
M28****427,2017-08-13 发布点评,值得一看，从远古慢慢走到现代，感触颇深……,0,是
蓝蓝哒H,2017-05-19 发布点评,有很多场馆 ，人不算太多 ，喜欢历史的值得一看,0,是
qijiaxin,2017-05-03 发布点评,非常值得去 国民馆里看不够 时间关系去晚了 没能看全 希望有时间还能去,0,是
风轻扬起,2017-02-28 发布点评,在南京的中山门近前，藏品丰富，环境幽深，静下心，能够体会到很多,0,是
M36****057,2020-10-25 发布点评,总体超赞，性价比高，景色不错，有趣好玩，,5,是
M30****643,2020-08-16 发布点评,体验很好，值得推荐，,5,是
267****461,2019-10-30 发布点评,记得网上（微信）提前预约，并带好身份证。历史馆比较有看头，是从远古恐龙时代-民国的历史文物介绍及展示，建议租讲解器，否则看不懂。喜欢拍照的推荐去文化站的民国馆，若穿民国服，绝对有穿越的感觉，其它的馆，个人比较喜欢雕刻馆，其它的都不馆兴趣。字画还是推荐去看看朝天宫的明朝古迹，那个看了才有感觉,0,是
菲菲家的大姐大,2019-09-01 发布点评,方便快捷，非常适合现代旅游使用！！！我们全家一起去的，点赞。,5,是
M22****2355,2018-01-06 发布点评,去了一下午感觉都没有看全，很值得我们去看看，还有明故宫的模型,0,是
birdtofly,2017-09-22 发布点评,非常值得经常去的地方 会有固定的一些展品和不定期有各种专馆展览,0,是
M55****778,2017-09-10 发布点评,南京之旅必去之一。要不会遗憾的。展览物很丰富。各个年代都有。,0,是
M23****009,2017-08-17 发布点评,风景优美，历史文化，相益给合，值得一看！,0,是
了有了善,2017-04-22 发布点评,南京博物院免费开放，很大，随便走走停停逛下来也要2、3个小时,0,是
118****637,2017-01-11 发布点评,很大，陈列很多文物，很多介绍，并且下边还有一个民国时代的街区,0,是
E14****08,2017-01-01 发布点评,南京本地人都喜欢，还是免费的，真的不错！,0,是
njcpa000,2016-11-06 发布点评,当然值得去的地方，免费不说，里面可以看的文物不少，地方环境好,0,是
M37****123,2016-10-28 发布点评,但凡朋友来，必带他们去博物院，非常有特色,0,是
_CFT01****1143571,2016-08-09 发布点评,全部免费，带孩子去的，还有免费婴儿车，服务非常好，只是孩子不喜欢，没办法，暑期那么热，去这种室内的最合适，可他们不领情。,0,是
M31****455,2016-03-14 发布点评,南京博物院是一个地下博物馆，里面很大，地下几层，有很多看点。,0,是
DJdjhappy,2016-02-13 发布点评,"免费景点之一，值得花大半天时间游玩
地铁明故宫站下，1号口出",0,是
M31****5596,2020-09-11 发布点评,到了南京，还是应该去博物院看看，挺好的,5,是
M31****5871,2020-08-10 发布点评,挺好的，也很方便。,5,是
索尼克azu,2019-11-10 发布点评,充满历史感的地方，学习到了很多东西，人很多，需要提前预约。,0,是
下雨爱发呆,2019-10-11 发布点评,非常好的博物馆，藏品很多，场馆很好，值得小朋友好好的学习。,0,是
M31****2103,2019-03-14 发布点评,提前预约真好！刷身份证就可以啦！方便！南京博物院值得一去！,5,是
小八辣子开会,2017-06-13 发布点评,知名度很高的博物馆，藏品等级高，数量大，仅次于故宫博物院。,0,是
居居的家,2017-06-09 发布点评,作为一个免费开放的博物馆，真的值得一去，尤其是孩子，很受用,0,是
_zfb20****7082264,2017-05-13 发布点评,见到镇馆之宝银镂玉衣，江苏历史挺不错。,0,是
M41****703,2016-08-16 发布点评,多角度，多种形式展现历史，值得去看看！,0,是
jus****da,2016-02-17 发布点评,值得一去再去，去了两次，花了两天都内看完。纪念品也值得买。,0,是
139****2210,2019-11-03 发布点评,导游标识需要改进,5,是
M61****599,2019-08-08 发布点评,非常不错，很实惠，不过用起来有点不方便，建议根据情况购买,5,是
m41****88,2019-06-26 发布点评,最拥挤的博物院，很多的陶器，瓦罐密集的被摆在大大的展厅里,0,是
M28****9249,2018-08-19 发布点评,我觉得很值得一去！尤其是民国街，很喜欢。碰巧的话还有剧场,0,是
傲立群雄,2018-08-02 发布点评,还是不错的博物院，人比较多，展出的内容不如国家历史博物馆,0,是
赖皮波,2017-10-17 发布点评,从历史管走到民国管，了解到了一步一步的发展历程，很有意义,0,是
永夜初晗,2017-10-04 发布点评,都是很精美的文物，名不虚传，不虚此行,0,是
马中吕布,2016-12-26 发布点评,很棒的参观体验，里面有个民国街非常值得一看，不用门票的。,0,是
139****1397,2016-10-03 发布点评,非常值得一去，经典与现代的完美结合。,0,是
133****4895,2016-09-12 发布点评,博物馆扩建后，成了仅次于中国国家博物馆的中国第二大博物馆,0,是
njcpa000,2016-08-08 发布点评,真的非常棒的博物馆，如果所有的博古馆都能免费就更好咯……,0,是
兔子,2016-06-02 发布点评,博物院很大，非常值得慢慢品味。馆藏也挺丰富的，不愧为古都,0,是
_WeCh****43388,2016-04-20 发布点评,里面挺有意思的，去过一次，真的挺好的！而且是不要门票的！,0,是
_WeCh****41097,2016-03-25 发布点评,南京自己的博物院，值得大家一去。特别是民国街，很有特色。,0,是
一头灵魂出窍的小猪,2019-11-11 发布点评,值得一看，就是去的时候是周一，只有半天时间，时间不够。,0,是
m41****88,2019-09-30 发布点评,由历史馆、艺术馆、特展馆、数字馆、民国馆和非遗馆组成。,0,是
阿拉上南宁,2019-08-30 发布点评,南京博物院展览馆游览人数非常多。有不少人穿汉服，好漂亮,0,是
右眼微笑,2018-07-24 发布点评,我觉得很值得一去的地方 每次到一个地方都会去当地的博物馆,0,是
m12****14,2017-08-09 发布点评,值得一去，历史馆挺好的，中饭也不贵,0,是
Highmore玩玩乐,2017-06-21 发布点评,"很大很壮观 里面内容很丰富
值得一去",0,是
hellen,2016-09-18 发布点评,我很喜欢南京博物院，没事就想去逛逛,0,是
夏天爱出汗,2020-09-14 发布点评,文物众多，规模宏大，值得一看！！,1,是
madapmu,2019-09-08 发布点评,原来新建了，新馆很好，陈列都是精品，杀时间的好地方。,0,是
琦琦1987,2019-08-24 发布点评,有更多历史文化，值得带孩子去玩。,0,是
D18****23,2019-08-13 发布点评,不错，但是不能具体到每个展品位置,5,是
M53****109,2019-06-14 发布点评,讲的还行，博物馆内容一般吧，藏品还算丰富，构造有新意,5,是
m41****88,2019-05-30 发布点评,历史馆、艺术馆、特展馆、数字馆、民国馆和非遗馆组成。,0,是
_WeCh****515349,2018-08-18 发布点评,非常满意，小陈服务很周到，非常好,0,是
阳光老李,2017-07-19 发布点评,位于市中心，交通便利，建筑规模宏大，高端大气上档次。,0,是
njcpa000,2016-09-29 发布点评,非常方便，非常大，关键是免费，多好……比朝天宫强多咯,0,是
