用户名,时间,内容,星级,是否有图片
smm_明明,2019-02-08 发布点评,这个时候去明孝陵景区刚好赶上梅花节，不过梅花没怎么开，估计再过10天左右一定会特别漂亮，特别喜欢明孝陵的石像路，几对石像雕刻的特别有气势，充分显示了帝王威仪，明孝陵景区很大，大家一定要穿轻便的鞋子慢悠悠的欣赏，去明孝陵做地铁很方便，地铁口还有回味，南京大排档，KFC等快餐。,0,是
fcy911,2019-01-08 发布点评,明孝陵在紫金山南麓，是明太祖朱元璋与皇后的合葬陵墓。因皇后马氏谥号“孝慈高皇后”，又因奉行孝治天下，故名“孝陵”。明孝陵是人文与自然和谐统一，达到天人合一的完美高度，成为中国传统建筑艺术文化与环境美学相结合的优秀典范，有“明清皇家第一陵”的美誉。秋天的明孝陵及其周边的石像路十分美丽，尤其是深秋季节来此欣赏秋景的游客络绎不绝。,0,是
寒武士,2018-12-02 发布点评,秋季带妻女周末畅游钟山风景区，南京必来之地，提前一天购买联票比景区的套票便宜很多，建议打车到四方台或者地铁到苜蓿园站，游玩路线:明孝陵、中山陵、音乐台、美龄宫，有精力可以再去灵谷景区转转，感受古老灵谷寺的佛境，另外景区内观光车乘车点很多，转的少建议买单次票10元，多的话建议买50元不限次车票。此地秋意浓浓，景色宜人，不虚此行！,5,是
M26****2280,2018-11-18 发布点评,"戊戌首谒孝陵
谒太祖昭炎黄心，
驱鞑虏一挥而就！
披棘斩异皆无解，
帝王安在世族家。
自南向北唯一帝，
倒翻中国至姬周！
自玄宗后至元顺，
五百年间一帝王！
矗紫金巅望金陵形胜，
十朝天国犹昨日，
龙脉难阻亡国奴！
汤头难当永乐志，
英明神武耀古今！！！",5,是
中耀,2018-11-12 发布点评,明孝陵是明朝开国皇帝朱元璋和皇后马氏的合葬陵墓，因皇后谥“孝慈”，故名孝陵。明孝陵的神道石刻是中国帝王陵中唯一不呈直线，而是环绕建有三国时代孙权墓的梅花山形成一个弯曲的形状，形似北斗七星。由卫岗的下马坊至文武方门的神道长达2400米左右。下马坊即孝陵的入口处，是一座二间柱的石牌坊，额枋上刻「诸司官员下马」六个楷书大字，谒陵的文武官员，到此必须下马步行。沿神道依次有：下马坊、禁约碑、大金门、神功圣德碑碑亭、御桥、石像路、石望柱、武将、文臣、棂星门。过棂星门折向东北，便进入陵园的主体部分。这条正对独龙阜的南北轴线上依次有：金水桥、文武方门、孝陵门、孝陵殿、内红门、方城明楼、宝顶等建筑。陵寝建筑都是按中轴线配制，体现了中国传统建筑的风格。,0,是
小熊0524,2018-11-04 发布点评,"听说七点之前免门票，一早出门，赶在南京马拉松封路之前六点四十到了景区，游人已经很多，特别是摄影爱好者们，各种相机镜头三脚架都摆好了，实在是全方位的占据了视野，不经意就会成为别人眼中的背景或败笔。
秋意渐浓，彩叶斑斓，非常推荐感受南京的这一盛景。",0,是
薯条掌门,2018-10-30 发布点评,景区很大啊，把中山陵明孝陵放在了游玩的第一天真的是太耗费体力了，来回坐小电瓶车也很累额，不过还是很美滴，遗憾的是把别的地方错以为是神道石刻了，最经典的地方没去成，也是很gug了，景点还是很值得去的，等到深秋树叶都黄了应该更美。,5,是
唐尔古拉煌,2018-10-17 发布点评,明孝陵比中山陵有更多的内容可以玩味，起点应该从下马坊开始，就在地铁站出来。下马坊公园沿着一路古道走到检票口，然后就是两条神道，开始是各种野兽，后面一条是各种人物。最后到达洪武帝的陵寝。一路上风景优美，古迹林立！走下来大概要3小时吧，不过辛苦而值得！推荐大家一定去！,0,是
大阿尔杰农先生,2018-10-12 发布点评,明孝陵东毗中山陵，南临梅花山，位于钟山风景名胜区内，是明太祖朱元璋与其皇后的合葬陵墓。因皇后马氏谥号“孝慈高皇后”，又因奉行孝治天下，故名“孝陵”。其占地面积达170余万平方米，是中国规模最大的帝王陵寝之一。明孝陵承唐宋帝陵“依山为陵”旧制，又创方坟为圜丘新制。将人文与自然和谐统一，达到天人合一的完美高度，成为中国传统建筑艺术文化与环境美学相结合的优秀典范。这里作为中国明皇陵之首，代表了明初建筑和石刻艺术的最高成就，直接影响明清两代五百余年20多座帝王陵寝的形制，依历史进程分布于北京、湖北、辽宁、河北等地的明清皇家陵寝，均按南京孝陵的规制和模式营建，在中国帝陵发展史上有着特殊的地位，故而有“明清皇家第一陵”的美誉。是首批国家重点风景名胜区和首批国家5A级旅游景区，很值得一去。,0,是
dalianmao,2018-10-11 发布点评,十一刚过错峰出游，来到六朝古都南京，今天参观了明孝陵，预定后刷身份证直接入园方便，明朝陵园小时候去过北京十三陵，上次来南京没时间来，这次把朱元璋的陵补上，我们从1号门进去，一路走到最北端，又回来坐电瓶车到3号门去苜蓿园地铁站，整个行程很轻松，这个季节满满的桂花香，太舒服了，我就喜欢桂花的香味，苜蓿园地铁站门口有好多吃饭的正好哪里的鸡鸣汤包解决了午餐，不错,5,是
凡妮莎在旅行,2018-08-26 发布点评,"刚去走了一趟，时间没有计划好，下午三四点到的，明孝陵都没走全。

门票：70&amp;#165; （tips：明孝陵是整个钟山风景区的一部分，明孝陵和中山陵最值得一走，景区有套票，现场买100&amp;#165;，可以网上买便宜十几块，五号门出去不远就是美玲宫，然后中山陵是需要预约的，建议提前一天预约，可以找中山风景区的公众号预约）

游览时间：游完整个景区建议安排一天时间，秋冬季会很美吧，秋叶、梅花、雪景。园里有红楼景观，亭台楼阁。

建议买个语音导游，不然就像逛公园。

明孝陵往上走好像还有个海底世界什么的，还有缆车，我们没来的及上山，傍晚有很多大爷大妈一家子散步锻炼身体，空气很好！

要穿舒适的运动鞋，最后穿长裤，带驱虫防蚊水，我本人很招蚊虫，景区里蚂蚁超级多，不要随便坐，我屁股和腿被咬了好多包...傍晚天天下来蚊子就出来了....我需要强力驱蚊水哭",0,是
一念三千,2018-08-14 发布点评,“兵气销为日月光，前朝后寝属明皇。”明朝开国皇帝朱元璋与马皇后的合葬墓。对于朱元璋的评价，历史上是褒贬不一的，这一点从他的画像上可以看出来。来到南京，一定还是要拜谒一下太祖皇帝，太祖皇帝推翻元朝功盖千秋！,0,是
136****0869,2018-06-08 发布点评,非常棒！首先，那里是超级大氧吧！满目绿色，古树林立，环境优美。那里除了陵墓本身，更有石象街、神路；有梅花山、红楼文苑……。漫步其中，遐想无限，时不时有情侣在拍婚纱……，是摄影拍照的好地方。陵墓本身倒没什么……。,0,是
M24****8252,2018-05-08 发布点评,"周一中山陵闭馆，就没去成功。先去了美龄宫，一颗绿海珍珠真的特别棒，两边的树都是双叉的，真的很精致，练美龄宫三楼的精品店都很棒，买了好多。之后去了明孝陵，神道很长，总算走进内门，再往里就是孝陵，相比于之前几道门的铺垫，孝陵显得很简单，大概是想留给明太祖一片清静吧。接近5点一刻来到了灵谷寺，没有太阳的黄昏，老实说一个人逛有点怕怕的进了辛亥革命烈士纪念碑里更觉得可怕，出了门就是金桂树，匆匆照一张相就返回了，没有去九天塔，总的来说景区里面环境很好，几个景点间都有接驳车，10块一趟,还是很值得来的。",5,是
1361130****,2018-04-01 发布点评,明孝陵位于南京市玄武区紫金山南麓独龙阜玩珠峰下，东毗中山陵，南临梅花山，位于钟山风景名胜区内，是明太祖朱元璋与其皇后的合葬陵墓。因皇后马氏谥号&amp;quot;孝慈高皇后&amp;quot;，又因奉行孝治天下，故名&amp;quot;孝陵&amp;quot;。其占地面积达170余万平方米，是中国规模最大的帝王陵寝之一。,0,是
M10****497,2018-03-19 发布点评,买的是套票，套票比线下买便宜。都可以直接刷身份证入园。明孝陵好玩的地方不多，里面的梅花林适合拍照，陵园相比中山陵太小了。坐10元游览车到5号门出去不远就是美龄宫，单体建筑。出来骑共享单车到中山陵停车场，一路阶梯爬上陵园最顶端。下来在阶梯最底端就是音乐台，遍地是鸽子。坐10元小火车去灵谷寺，爬九层楼的灵谷塔。,5,是
_CFT01****3800225,2018-03-14 发布点评,很方便，刷身份证直接进园，省去排队买票的麻烦，梅花开得特别多，特别盛，很惊艳，各式各样，千姿百态，玩的很开心。还顺便去看了明孝陵，走了神道，有些不文明的游客爬到石像上拍照，希望景区能加大管理，以免600多年前的文物遭受破坏。,5,是
米能元,2018-03-04 发布点评,"明孝陵位于南京市玄武区紫金山南麓独龙阜玩珠峰下，东毗中山陵，南临梅花山，位于钟山风景名胜区内，是明太祖朱元璋与其皇后的合葬陵墓。因皇后马氏谥号“孝慈高皇后”，又因奉行孝治天下，故名“孝陵”。其占地面积达170余万平方米，是中国规模最大的帝王陵寝之一。[1]
明孝陵始建于明洪武十四年（1381年），至明永乐三年（1405年）建成，先后调用军工10万，历时达25年。承唐宋帝陵“依山为陵”旧制，又创方坟为圜丘新制。将人文与自然和谐统一，达到天人合一的完美高度，成为中国传统建筑艺术文化与环境美学相结合的优秀典范。",5,是
莹莹落雪99,2018-03-03 发布点评,这个季节梅花山的吸引力绝对大于明孝陵。漫山遍野的梅花，粉的，红的，白的，绚丽多姿，姿态万千。嗅着淡淡的香气，漫步在花丛中，薄薄软软的花瓣随风在脸上拂过，飘落在衣衫上，发梢上，仿佛人也有了仙气一般，脚步也轻了，脸蛋也媚了，声音也娇了，整个人都俏了。,5,是
M24****3177,2018-02-28 发布点评,在携程上订的明孝陵、音乐台、灵谷寺和美龄宫联票，第一天先乘景区观光车去了中山陵，然后走到就在中山陵边上的音乐台参观，继续乘观光车到明孝陵，登明孝陵城墙，走神道和石象，最后乘观光车到灵谷寺。因游览完灵谷寺时间已晚，第二天再参观美龄宫、四方城、明孝陵博物馆等，联票用了一天半时间游览完。看到那么多的名胜古迹，拍了好多照片，非常有收获。,5,是
Young.S,2018-02-21 发布点评,携程购买门票比景点门口便宜，入园也很方便，无需换票直接刷身份证就行，景点当场买票70元/人，携程优惠价50元/人。明孝陵景区挺大的，逛一圈大概3小时，需注意博物馆不在景区入里，在出口外，逛完整个景区再去，博物馆免费参观。,5,是
Knerf,2018-01-31 发布点评,明孝陵我国古代最大的帝王陵寝之一，明孝陵前后历时38年才建成，开启了明、清两代帝陵的规制，现存的仅为陵园最后部分。明孝陵总体布局气魄恢宏，尚存建筑雄伟壮观，石刻砖雕，图案清晰，技艺高超，特别是明孝陵的神道长达2400米，曲折幽深，呈S形，与历代帝王陵墓前开阔直达的神道形制迥异。,0,是
M28****496,2018-01-02 发布点评,明孝陵、美龄宫、音乐台都非常的棒，让我至今都回味无穷，但有一个地方却让我非常感伤无法忘怀，那就是位于灵谷景区的国民革命军阵亡将士公墓。很可惜，新中国成立后，公墓几乎被破坏殆尽，地表墓穴被挖掉铲平，为国捐躯的将士遗骨不知何处，魂归哪里？第一公墓被改成花坛草坪，仅存两座纪念碑，有时候还会在这里举行大型娱乐活动，这合适吗？？？第二公墓改成邓演达墓。第三公墓废弃。看看，这些就是当年抗战为国捐躯将士的下场，倘若国家有难，谁还会再来赴汤蹈火？？？,5,是
M94****47,2017-12-30 发布点评,明孝陵是安葬朱元璋和马皇后的陵园，整个景区非常的大 ，包括孙权纪念馆，梅花山，陵园，紫霞湖等，游玩可花3到4小时。现在园中少量腊梅花已开，暗香浮动，过段时间梅花山上的梅花开了，将举办梅花节。携程购票比现场购票便宜10元，扫码入园非常方便。,5,是
M25****127,2017-11-30 发布点评,订了全票，直接刷身份证进去，省去买票的烦恼，景区很大，一天都走不完，先坐观光车上山顶的中山陵，然后往下的景点逛，看到共享单车实在太开心了，在两排梧桐的道路上骑车真的享受，得感谢那些把单车推上半山腰的同志们，景色很美，既有人文景观，也有自然风光，秋天都这么美，春天一定不会差，如果有空还想再走一次。,5,是
snowhere,2017-11-30 发布点评,有一种历史沉淀在眼下的感觉，景色宜人，因为体力一般，只游玩了明孝陵，没有去中山陵之类的，景色如图，很漂亮的秋色，以前没有感受过的一幅景象，红红黄黄的，漂亮得像油画，二月三月梅花开的时候应该也很漂亮，秋色值得一赏，详情看图吧！开车的话一定要赶早，不过奉劝一句，去南京旅游能坐地铁还是不要开车了，或者把车停得远一点然后换乘地铁去景区，南京的交通稀巴烂，几十米就有红绿灯，车道很挤，差不多刚好是一辆公交车宽。,5,是
134****5337,2017-11-28 发布点评,明孝陵，是明太祖朱元璋与其皇后的合葬陵墓。因皇后马氏谥号“孝慈高皇后”，且奉行孝治天下，故名孝陵。600多年，历经沧桑，屡遭战火破坏，但主体依旧保存完整，历史风貌依旧。冬天神道两边的银杏树叶变黄，值得去看,5,是
敛步随音,2017-11-27 发布点评,套票方便，进门刷二维码就行了，我是一天玩完明孝陵，美龄宫，灵谷寺，音乐台的，中山陵没上去，这样时间比较紧，人有些累，如果连上中山陵最好玩儿两天，这样比较轻松，套票是两天有效的，去玩儿的话最好带些吃的。,5,是
大伟大宝,2017-11-27 发布点评,"十一假期在南京，我们计划钟山风景区一日游，明孝陵是第一站。
早餐后，打车，司机一听说去明孝陵，不去，肯定堵车，把我们放在太平门。从太平门往进山道路望去，已经排起车龙，只好步行。
没想到，进山公路旁的绿化带中建有专为步行的木制栈道，太棒了，不用与汽车争道，无需呼吸汽车尾气。
阴天，天空时不时飘下阵阵小雨，钟山风景区绿化非常好，绿树成荫，古树参天，在阴凉的天气中，走在栈道上，呼吸着湿润、清新的空气，感觉很舒服。
明孝陵是明太祖朱元璋与其皇后的合葬陵墓。游览后印象最深的是：
【神道】明孝陵神道格式打破了中轴线直列的做法，顺应自然，环绕梅花山，形成一个弯曲的形状，似北斗七星，神道旁石像与翁仲的石刻采用整块巨石圆雕刻成，线条流畅圆润，浑厚古朴，凝神洗练，既标示着帝王陵的崇高、圣洁、华美，又起着保卫、辟邪、礼仪的象征作用。
【方城】与石像生同为朱元璋时期所建，距今有650多年历史，宏伟壮观。方城正中为一拱门，中通圆拱形隧道。由54级台阶而上出隧道，迎面便是宝顶南墙，用13层条石砌筑。沿方城左右两侧步道即可登上明楼。
【评价】明孝陵是“涨姿势”的景区，门票70元，贵。",0,是
M23****8448,2017-11-22 发布点评,双十一那天，约着闺蜜一起去南京旅游，走过明孝陵，中山陵，美龄宫，音乐台，南京大屠杀纪念馆。总体来说，最美的，印象最深的还是明孝陵最美600米神道(值得推荐去的地方)，一排排威武的神兽并列两排，神兽两边的树木渐渐变黄，真的是一道很美的风景线。途径美龄宫，就早有耳闻，美龄宫从鸟瞰图上看，是一枚蓝色的宝石镶在项链里，果然名不虚传！中山陵也是值得推荐去的地方，虽然去的时候，人很多，但是，能够瞻仰伟大国父孙中山的遗像，也是值得一去的！,5,是
wbclawyer,2017-09-26 发布点评,进入明孝陵景区，首先看到的是长长的神道，神道两旁有一对对的神兽：狮子、麒麟、骆驼、獬豸、马、象等，第二段神道两边是武将、文臣。明孝陵景区内有好多大树，整个景区森林覆盖率很高，空气清新，明孝陵看起来时间确实久远，长期雨水下流，石灰淋到下面一部分竟然形成了石笋，看上去很庄严肃穆。,0,是
M36****659,2017-09-05 发布点评,明朝开国皇帝朱元璋的陵墓，世界文化遗产，门票70元，在南京乘坐地铁二号线在苜蓿园站下，在明孝陵停车场站乘坐203路/20路在明孝陵车站下车即可。作为明代开国皇帝的陵寝明孝陵在规制上与布局上都比北京十三陵里的任何一座规制都高，尤其是身后的明楼，重檐三门的明楼在明代其他帝陵中只为此一处有。治隆唐宋碑和朱标太子墓还有一排排整齐的石像生，也在明孝陵里，喜欢历史的朋友可以来看看。,0,是
ann****nu,2017-08-27 发布点评,明孝陵，明代开国皇帝朱元璋和皇后马氏的合葬陵墓。因皇后谥“孝慈”，故名孝陵。坐落在南京市东郊紫金山南麓独龙阜玩珠峰下， 茅山西侧，东毗中山陵，南临梅花山，是南京最大的帝王陵墓，也是中国古代最大的帝王陵寝之一。,0,是
qqwpp,2017-07-26 发布点评,明孝陵是鐘山景區裡的其中一個收費景點，門票要70元其實有點小貴，因為明孝陵內空蕩蕩的，徒有外表建築，裡面的東西應該都被搬到美齡宮（明孝陵博物館）內了，連原樣的照片都沒有，就只有外表輝煌的建築和一些舊宮殿毀壞後殘留的遺跡，想想像一下內部曾經是如何的華麗都無法，有點令人失望。裡面主要兩個宮殿現今一個就放了幾個牌子介紹明代十三陵的現況，另一個改為小賣場。以明孝陵的盛名看還是要看的，就是門票太貴了點，性價比低。,0,是
LegolasHYZ,2017-07-09 发布点评,南京曾经是明朝首都，明孝陵埋葬着皇帝。陵园设计的非常优美，尤其是神道一定要去。可以从地铁苜蓿园站下车，沿小路直到神道。也可以游完中山陵后，顺路游览明孝陵，再来神道（反正我是这样的），附近还有一个南京大排档，就在地铁站旁边。,0,是
M34****866,2017-06-25 发布点评,我在网上团的联票，在售票口卖100元一张。出2号线苜蓿园地铁口，上去坐观光车10元一人，到中山陵参观，中山陵楼梯有1000多层，爬着还是有一点累。在去灵谷寺，最后去明孝陵和美龄馆，这几个地方距离有一点远，建议坐车或者骑共享单车。我个人感觉明孝陵最好玩，神道特别好看！宏伟壮观！,5,是
cgp爱旅游小哥,2017-05-10 发布点评,明孝陵景区很大，去的时候正好梅花节！风景一流，各色各样的梅花，还伴着阵阵香味，那感觉真棒！明孝陵很雄伟，很壮观，真为古人的杰作点赞！个人认为最震撼的当属神像路两边的石像，但是缺乏到位的保护，有点遗憾！,0,是
_WeCh****81000,2017-05-09 发布点评,"行程安排是美龄宫-明孝陵-中山陵-音乐台-灵谷寺。中山区的整体环境非常好，植物繁茂，身在其中很是舒爽，我们去的那天是阴天，以周围的环境看，就算是烈日当头的天气，在那里基本也不会被晒到。说说观光车，不是上车买票，都是在这几个大的景点有售票处，我们乘车先到的美龄宫，下车后车票（上车就10块钱）自然就无效了。美龄宫到明孝陵就靠自己走过去或者打车过去，反正我是没看到美龄宫哪里有卖观光车票的地方。所以坐观光车要有走很多路的准备。
       美龄宫还是值得一看，从整体布局到室内设置
都不错。明孝陵里环境很好，梅花园里看到的都是杏树，可能是过了看梅花的季节吧。神道值得一看，陵墓嘛，上去后就知道了。中山陵现在墓室不开放，去那里只能爬爬台阶。中山陵的台阶确实如网上所言，从下往上看，只有台阶，从上往下看时只能看到平面，却看不到台阶，挺有特点的。
        灵谷寺 里有好几处可去之处，烈士陵园，无梁殿，一些人物的蜡像，尤其灵谷塔九层，为纪念死去的抗日烈士，楼梯是从塔中间盘旋而上直到九层，我们只上到四层，风景已经很好了，没有勇气上到九层。
       整一天的时间，几处地方玩下来风景区也到了下班时间了，而且时间安排的比较紧张，主要地方比较大，去玩的一定要注意合理安排时间和路线。",5,是
M60****267,2017-05-02 发布点评,我是一大早就去了，因为带着孩子呢，不过还是没逛完，灵谷寺没去，孩子走不动了，重点推荐明孝陵和美龄宫，我们走明孝陵的神道，看到那么大的石像，不得不佩服古人的智慧和技术，太牛了！美龄宫里看到了***的办公室、宴客厅及她的生平，宋美龄还是挺厉害的一位女性，帮助蒋介石解决了不少问题！音乐台里面的一群白鸽非常亮眼，不怕人，甚至飞到人肩膀上，头上，呵呵，很有趣，我家孩子都舍不得离开！,5,是
E12****17,2017-04-07 发布点评,明孝陵风景好~我们从大金门进去的所以按顺序走了碑亭神道陵宫~神道边有樱花园可惜来的时候樱花已经落了不过撒金碧桃还是很惊喜了一棵树同时有白粉红三种花耶~神道的12对动物圆雕技法所以非常可爱哈~正式走到陵宫的地面建筑区域其实大多是复原的建筑了有些遗憾沿途听听野史八卦倒也有趣~,0,是
M57****361,2017-03-28 发布点评,手机预定门票非常方便，进门的时候不用去换票，直接刷手机二维码或者身份证就ok。钟山景区很大，套票这五个景点我都玩到了。走走停停的一共用时七八个小时吧。美龄宫里面看看当年的居室会客厅还有很多照片资料。明孝陵挺大，但是梅花已经全落了。音乐台不大，可以去里面喂喂鸽子。中山陵人超级多，其实就是走上台阶，祭奠一下孙先生。灵谷景区人就少多了，可以登塔看看钟山景观，还是挺美的。总体来讲，比较满意。最后友情提示一句，如果大家时间来得及，完全不需要坐10块钱的倒站车，每个景区步行过去也就十到十五分钟左右。,5,是
_WeCh****75401,2017-03-22 发布点评,地方很大，雨天还是很多人去。中山陵和明孝陵可以一起走一天，了解历史的可以慢慢走慢慢看建筑和感受前人的智慧和情怀。不了解历史的建议买个讲解器，虽然讲解的不是很细，但是也是可以大概的了解民国时期的孙先生和明朝的开国皇帝是什么样的人。空气很好，去的时候还有一些晚开的梅花和樱花，都很美。美龄宫也是可以看看的，一个很优秀很传奇的女性,5,是
green_glass,2017-03-05 发布点评,明孝陵在早上6点半之前进入免费，工作人员没上班，晨练的市民比较多，景区非常大，秋天的明孝陵很漂亮，最好在11月中旬去，红叶还比较多，我们11月25日去的，红叶已经快掉光了。早上去景区，没多少人，还能省70块大洋，何乐而不为呢，晨曦中的明孝陵，仿佛一幅淡雅的油画画，弥漫着清新的青草的香。,0,是
小寒遇见春分,2016-12-30 发布点评,秋季的明孝陵美到哭，每年都会去石像路神道，从地铁下马坊下来神道有2段，右边是第一段石像路，有6对石兽，有站也有跪着，萌萌的超可爱左边是第二段瓮仲路，排列着一对望柱，两对武将和两对守护者然后再从瓮仲路神道往里走，可以看到金水桥、文武方门、孝陵门、孝陵殿、内红门、方城明楼、宝顶等建筑，这些都是明代建筑遗存，保存了陵墓原有建筑的真实性和空间布局的完整性参观明孝陵需要很好的脚力，门票有点小贵,0,是
zhaoyuhan01,2016-12-13 发布点评,我觉得来南京最值得看得就是明孝陵了。当时买的套票，包括美龄宫，明孝陵，音乐台还有灵谷景区。明孝陵里面的文物有很多。这是朱元璋还有马皇后的陵墓，气势雄伟。旁边是明东陵，是朱元璋的长子也就是朱允文的父亲的陵墓。因为年代久远和连年战火，地标建筑已经不在了。明孝陵很大，里面还包含了许多景点，很值得看。,0,是
薛不凡lll,2016-11-22 发布点评,这个时候的明孝陵是最美的，平时上课兼职好久没有休息了，这周末难得有空必须得出去走走，明孝陵的神像路被誉为南京秋天最美的一条路，古时的神像、道路两旁金黄的银杏火红的枫叶和道上络绎不绝的游人……带上相机去采采风，顺便分享几张自拍?,39,是
浮年锦记,2016-10-04 发布点评,明孝陵是保存比较完整规模较大的皇家园林，是紫金山名声在外的著名景点，景区除了园林还有梅花山，每年三月份赏梅胜地，金秋石像路可以赏金黄的银杏叶子，美不胜收，早七点以前景区不需要门票，提供市民晨练，有无性别厕所。,0,是
安息的风,2021-10-05 发布点评,景区景色很好，人文自然风景都很好，园内交通也很便利。就是一天的时间有点紧，一路都比较赶。建议时间充裕的话，还是单独买景点的门票，不要买套票，慢慢逛体验会更好。,5,是
一叶真人,2021-05-24 发布点评,神道两侧的石像古朴厚重，景点包含了梅花山和鹿苑，总体性价比不错，孩子们也有玩的,1,是
San0309,2021-01-06 发布点评,想去梅花山看看的，还没开，但走到里面发现有个红楼艺文苑，没什么人，意外的不错。,5,是
zns123123,2020-11-07 发布点评,通往明孝陵的路两边，都是石人石马石象等，较为壮观，秋天的植物各色各样五彩斑斓。,1,是
悠悠游游哈,2018-01-27 发布点评,雪里参观这里应该是也有一番特殊的情趣和风味儿吧。这里有很多历史文物的主题可以参观，然后树上也挂着雪，路上有点儿滑，额，走路是滑着走的，然后看着树上的雪景，唉，又有点融化，有点水，这种景色还是不一样。,0,是
M94****91,2021-04-18 发布点评,景点不错，行程安排的合理，半天很充实,5,是
流散的欧欧,2021-03-20 发布点评,秋天去，真的很美，不用去日本，就有奈良的鹿可看。还有很美的景和让人羡慕的爱情,1,是
320****029,2020-12-27 发布点评,匆匆过客，季节原因，没有看到秋色烂漫,5,是
M33****2409,2020-12-07 发布点评,去的有些晚了，不过风景还是很不错的，值得一去，景区有些大，晚上了还有些迷路，主要是景区里面连个灯都没有……还是早上去好。和周边的景点距离很近，可以一起逛一逛,5,是
攀登山峰的人,2018-11-05 发布点评,我个人认为明孝陵是南京最美丽的景点，尤其是深秋季节，金黄红绿交映的600米石象路神道，实在是太美了，明太祖朱元璋的陵墓也是规模宏大，可惜现在只能上到明楼了！玩这个景点需要体力！,0,是
安丘太平公主,2018-04-17 发布点评,到了南京应该去看看明太宗朱元璋和马皇后的合葬的陵墓，有615米的石像路，文武门，大红门，治隆唐宋独霸鳌头。迄今为止，没有人知道地宫的全貌 目前，都是推测而已。,0,是
Tom Hung,2017-04-20 发布点评,明太祖朱元璋及馬皇后的合葬陵園，也是明朝歷任皇帝中唯一葬在南京的，整個陵寢的規模宏大，石像生，神道，祭殿，名堂，金頂齊備，充分體現了明朝初期的皇家建築格局。,0,是
加州蓝,2017-04-14 发布点评,第一次来南京，梅花山和明孝陵，应该是我最喜欢的地方。梅花已经开过，眼前却又是一片郁郁葱葱的景象。想到明年花开时节的壮观，一定要再来看看！,0,是
M43****9577,2021-03-12 发布点评,想看梅花，结果来晚了，但仍有一些迟开的。到处都有二月兰盛开，超喜欢。虽说二月兰较常见，但在这里成片盛开在杉林里，很漂亮。游完了顺便去了中山植物园。美美哒！,5,是
_M13****0726,2020-11-29 发布点评,景色很美，挺不错，不过人真多，下山时候车也拦不到。建议还是非周末时间来吧。,5,是
东游_西逛,2019-12-11 发布点评,明孝陵在南京中山陵风景区内，是明朝开国皇帝朱元璋和皇后的合葬陵。整个陵园占地很太，有明清皇家第一陵称号，从神道到宝城据说有3公里路，现在陵区还留有大量明代石头建筑，明孝陵还进入了世界遗产名录中。,1,是
总爱自己折腾,2019-11-06 发布点评,补充点评下，联票确实方便也优惠，就不多说了。钟山风景区是南京秋天赏红叶的绝佳地点，特别是明孝陵前的石像神路，色彩斑斓，游人如织。往里边多走几步，紫霞湖也非常漂亮，湖边彩叶随风起舞，游人意兴阑珊。,5,是
M32****4817,2023-10-08 发布点评,很值得一去。最好有讲解，带着娃走了很长一段路，风景很好。非常不错。,5,是
普拉德哈-德拉尔马德拉夫王勃,2023-10-06 发布点评,如果你光是去看看，不带导游的话，我认为感觉没什么意思，就是看看风景,5,是
戴小仙儿,2023-08-31 发布点评,明孝陵是明朝开国皇帝朱元璋的陵墓，与中山陵不远，也紧靠梅花山，要是赶上梅花盛开的季节还可以赏梅，是国家5A级旅游景点，里面的神道不错，推荐给大家。,5,是
匿名用户,2023-09-28 发布点评,梧桐大道很美！名不虚传！,5,是
匿名用户,2023-08-27 发布点评,园子很大，有很多小的展览馆在里面，真逛的话半天也不是文一，而且有很多石像，应该有很多的故事，但是必须得有一个懂的人讲解，要不然就是逛公园了。。。,5,是
M28****4759,2023-10-28 发布点评,很值得去的景点，景色很漂亮，景区大卫生比较好，学习休闲的好地方,5,是
M30****0066,2023-10-26 发布点评,预定方便，直接刷身份证件入园，方便快捷，景区景色好，值得推荐！,5,是
136****0263,2023-09-27 发布点评,风景优美，交通方便，历史悠久，草木郁郁，喜欢，南京是个好地方，,5,是
_WeCh****95689,2023-07-25 发布点评,一般般，景色可以，绿色低碳，道路畅通，物价太贵，紅绿灯太多了啊,5,是
M12****940,2023-10-28 发布点评,出票很快，也非常的方便哦，这次旅行也是非常的愉快，超棒的哈！,5,是
呼呼猫520,2018-11-26 发布点评,南京的秋天特别美，明孝陵的景色美轮美奂。其实景点外面沿途看到的景色也很宜人。还发现几只可爱的猫猫，一叫就跑过来（等吃）。石像路拍照人太多了，谁都想留住这美好的一刻。愉快的和老妈一起度过这个上午。,0,是
扶疏子,2017-09-16 发布点评,明孝陵位于南京紫金山，是明代开国皇帝朱元璋的陵寝，设计合理，风景秀美，神道因地形而为弯道，古代帝王陵寝神道的这种设计很少见。来南京旅游，明孝陵万不可错过。,0,是
Sophie_飛,2017-02-19 发布点评,赶在梅花节前去赏梅，暖冬的花期也是刚好了，人不算太多一切挺美…喜欢景区的梧桐虽是冬季但魁伟英姿却一目了然，想着秋天可是越发美了，到时再去吧连枫叶一起赏了！,0,是
青州黄公望,2021-10-27 发布点评,值得一探究竟。小梅花鹿们都很温驯,5,是
柄樻,2021-09-01 发布点评,下次再来！愿一切安好！阿弥陀佛！,1,是
