用户名,时间,内容,星级,是否有图片
zwnn,2022-03-27 发布点评,去南京必须要去的地方，很不错的,1,是
130****8868,2022-03-26 发布点评,夫子庙晚上是非常有秦淮意境的，熙攘的人群和点点灯火,1,是
雪松001,2022-03-25 发布点评,这里的风景非常优美，尤其是晚上，适合坐上小船游览。,1,是
張達,2022-03-25 发布点评,"不错 挺好的 点个赞 值得一去
【景色】
【趣味】
【性价比】",1,是
Mary_Kiky_Zhu,2022-03-24 发布点评,南京夫子庙，秦淮风光带，景色很怡人，使人心情静谧。,1,是
zwh77,2022-02-11 发布点评,值得一去，感受一下十里秦淮风光带的美景，重温历史！,1,是
秋日星辰,2022-10-23 发布点评,夜游秦淮河，现在有小船了，挺好玩的，夜景比较好看,1,是
changkongwang,2022-10-23 发布点评,值得到此一游，江苏南京的知名景点，厚重的历史感！,1,是
xixixixixixixixixixi,2022-10-19 发布点评,"【性价比】
【趣味】
【景色】不错吧不错吧不错吧不错",1,是
sweet88,2022-10-06 发布点评,南京必去景点之一，晚上灯光很美，人多热闹，赞赞赞,1,是
看了再看,2022-09-17 发布点评,南京旅游比打卡地。古色古香。餐饮很多。价格不便宜,1,是
小心眼坏坏,2022-09-03 发布点评,很不错的地方 值得一去哦 可以哦,1,是
M47****7618,2022-09-02 发布点评,秦淮风光举国闻名，历史悠久，景点多，值得深玩哦！,1,是
淘你喜欢t,2022-08-04 发布点评,挺好玩的地方，景色很美的地方，晚上更好看的地方。,1,是
寻迹、,2022-07-29 发布点评,好喜欢大南京的秦淮风光，约上三五好友走走，真惬意,1,是
ljd1111,2022-07-26 发布点评,夫子庙秦淮风光带特别的漂亮，非常美丽的一个风景线,1,是
瞧意思,2022-07-23 发布点评,秦淮风景区非常赞，金陵十三钗，文人骚客流连忘返。,1,是
pzy潘,2022-07-19 发布点评,人很多好玩有时间还要去看看去了哪里一定要去看看噢,1,是
Shifs,2022-07-17 发布点评,这个景色还是很有特色的，除了人多没有什么毛病啊！,1,是
道法自然6868,2022-07-17 发布点评,绝对的下江南的韵味，乘船赏花赏水赏风景，值得一去,1,是
三月555,2022-07-05 发布点评,还是很不错的一个老地方，去南京的人都会去看看的，,1,是
行走的铠馨,2022-06-29 发布点评,"【性价比】
【趣味】
【景色】值得推荐你们一起的地方",1,是
漂着11111,2022-06-28 发布点评,非常不错的地方，推荐一下啊！！！！！？？？？？！,1,是
拯救你,2022-06-26 发布点评,晚上这个地方人山人海彩旗飘飘红旗招展，真热闹啊。,1,是
蔷薇钰钰,2022-06-24 发布点评,夫子庙秦淮河的夜景真的很美，夫子庙的美食也是很多,1,是
星月天地,2022-06-11 发布点评,"【景色】不错，值得一游
【趣味】可以
【性价比】一般",1,是
wjdlilin,2022-05-25 发布点评,南京市鼓楼区地标建筑，秦淮河夫子庙，不去怎么行？,1,是
tuguanghua,2022-05-25 发布点评,到南京必去之地，尤其的夜晚的秦淮河周围灯光璀璨。,1,是
M23****4618,2022-05-10 发布点评,夫子庙秦淮风光带很漂亮，太美丽了，很美的一个地方,1,是
Mike_Lee,2022-05-03 发布点评,夫子庙秦淮风光带是南京最具代表性的城市特色之一！,1,是
塞外奔雷,2022-04-26 发布点评,好好好好好好好好好好好好好好好好好好好好好好好好,1,是
一直都搞得不丑,2022-03-30 发布点评,地方非常不错，如果有时间，带上亲朋好友值得一去！,1,是
彼岸zhao,2022-03-30 发布点评,环境优雅，风景宜人美如画，春意盎然，适合踏青赏花,1,是
M10****521,2022-03-29 发布点评,感觉蛮不错的，各方面，是老牌景点了，很有历史渊源,1,是
侠半缘,2022-03-25 发布点评,南京最有名的风光带，节假日千万不要来，人多走不动,1,是
M42****9701,2022-03-24 发布点评,很早之前去过，风景很好有特色有机会一定会去看看的,1,是
哈喽每一天啊,2022-03-24 发布点评,每次去南京都去夫子庙秦淮河风光带逛逛，夜景挺好。,1,是
zns123123,2022-03-24 发布点评,夫子庙等同于上海的城隍庙。近年周边修的非常不错。,1,是
刀鱼味美,2022-03-23 发布点评,不错的地方，有去过，有时代的见证，有新新的元素。,1,是
纳舒厄汤,2022-03-23 发布点评,南京最棒的旅游景点，没有之一，吃喝玩乐样样俱全！,1,是
DECADE,2016-01-03 发布点评,烟笼寒水月笼沙，夜泊秦淮近酒家。当乘着画舫游览秦淮河沿岸风光，便有一阵历史文化风韵迎面吹来，历史上众多文人雅士在这里吟诗作对，留下千古名篇，两岸景色更让你仿佛置身其境！,1,是
（嗨老板）,2022-10-15 发布点评,风景优美，各种小吃应有尽有，值得推荐的好地方！,1,是
想笑,2022-09-29 发布点评,治河边逛边赏仿古建筑，还可以吃点小吃，挺好的。,1,是
210****966,2022-09-28 发布点评,谢了，这里还是非常不错的啊！推荐大家去看看啊！,1,是
RS428,2022-09-26 发布点评,夫子庙秦淮风光带还是值得推荐一去的，夜景很漂亮,1,是
beishangdeyan,2022-09-25 发布点评,夫子庙秦淮风光景色很美，人文地理都很不错的哦！,1,是
漫步云端90,2022-08-22 发布点评,真的是一个不错的地方，现在推荐大家体验一下吧，,1,是
浩瀚天宇,2022-08-16 发布点评,南京免费景点 非常适合一家人去走走看看 景色特别好,1,是
乔小欢DAYTOY,2022-08-03 发布点评,夫子庙人太多，但是秦淮风光带可以一去，坐坐游船,1,是
Mike_Lee,2022-08-03 发布点评,夫子庙秦淮河风光带是南京最重要的城市景观之一！,1,是
tur****ezm,2022-08-01 发布点评,南京必打卡景点，小吃应有尽有，坐船夜游也不错。,1,是
锦鲤罗西尼耶夫,2022-07-31 发布点评,"【景色】古色古香
【趣味】妙趣横生
【性价比】还行",1,是
斯利纳黛安娜,2022-07-19 发布点评,这个太棒了，完全是我的心头好呀，给大家疯狂安利,1,是
xuxinfd,2022-07-16 发布点评,秦淮风情体现的淋漓尽致，不去体会真的会遗憾终生,1,是
老老花生,2022-07-01 发布点评,南京城南名胜旅游点，坐画舫游秦淮河，很有意思。,1,是
蒂卡尔2泰不花,2022-06-27 发布点评,南京很美丽的地方一直去的赞一个可以的很不错哦！,1,是
方琪AA,2022-06-26 发布点评,去南京我一定要去这里玩玩。景色宜人空气质量好。,1,是
会打滚的肉球人,2022-06-24 发布点评,泰淮河上好人家，夫子庙逛逛，吃点小吃，非常棒！,1,是
xixixixixixixixixixi,2022-06-23 发布点评,"【性价比】
【趣味】
【景色】不错不错不错不错不错",1,是
回头太南,2022-06-23 发布点评,不错不错不错哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈好,1,是
伊兰特漆零七,2022-06-22 发布点评,值得一去，夜游秦淮，乘坐游船，领略不一样的风景,1,是
奔跑的拉面条,2022-06-16 发布点评,环境整体不错，设施齐全，也很符合防疫标准，不错,1,是
青青cyan,2022-06-11 发布点评,夫子庙秦淮河风光带是5A级景区，逛吃逛吃不错。,1,是
210****768,2022-05-18 发布点评,值得一去再去的地方！。。。。非常物美价廉的地方,1,是
08,2022-05-11 发布点评,夫子庙秦淮风光带非常的漂亮，很好玩的一个风景区,1,是
tur****ezm,2022-04-30 发布点评,六朝古都最值得逛的地方，夜游秦淮别有一番风味。,1,是
XIE****23,2022-04-07 发布点评,秦淮河，夫子庙前一条不大的河，近年水质改善了些,1,是
chen_ssi212,2022-03-29 发布点评,南京夫子庙秦淮风光带确实非常有历史特色值得一游,1,是
一只羽蒙鸟,2022-03-29 发布点评,个人觉得是南京必去的一个地方，晚上特别特别漂亮,1,是
qiaocaiquan,2022-03-29 发布点评,非常值得去看看，老门东景区小吃很多，很有特色。,1,是
M22****074,2022-03-26 发布点评,江南水乡特色，如果银子够吃喝玩乐都有，交通方便,1,是
晴天出差,2022-03-25 发布点评,这个地方真的适合各种人群来玩来体验呀，好评噢！,1,是
渔舟唱晚71,2022-03-25 发布点评,十里秦淮河，千年风月路，垂垂已老矣，空负少年时,1,是
小天下舍我其谁,2022-03-24 发布点评,秦淮风月亿繁华。六朝古都，江南圣地，值得一游！,1,是
魏一钧,2022-03-23 发布点评,"【景色】非常漂亮
【趣味】好玩
【性价比】物有所值",1,是
138****0058,2022-03-23 发布点评,"【景色】景色优美
【趣味】古色古香
【性价比】超高",1,是
爱生活的那个人,2022-03-22 发布点评,"【景色】挺好的名胜古迹，建筑很好，有历史有传承，可惜商业化太严重了
【趣味】了解到不少历史知识和文化知识
【性价比】商业化太严重了",1,是
M20****116,2021-12-28 发布点评,坐着小船飘荡在秦淮河上，是不是有点穿越的感觉。,1,是
拯救你,2022-10-19 发布点评,白天人少，一到晚上摩肩接踵，人声鼎沸！好评！,1,是
杜卫杰,2022-10-13 发布点评,"?
【趣味】
【景色】
【性价比】
【趣味】非常满意",1,是
yuqilin,2022-10-12 发布点评,南京市内的著名景点，秦淮河的金陵十二钗在哪里,1,是
圈圈点点点,2022-09-27 发布点评,值得去，历史文化街区，来看看，感受江南风情。,1,是
愿缘～,2022-09-26 发布点评,总体还是挺好的，就是人比较多，节假日不推荐去,1,是
elizabeth潘美,2022-09-25 发布点评,靠在附近，非常喜欢，很有特色的地方，值得一看,1,是
黑大山羊,2022-09-16 发布点评,太好了，真的不错，好玩的地方啊，不来会后悔的,1,是
lygycjq,2022-09-08 发布点评,免费旅游人文景点，南京著名打卡地，值得一逛！,1,是
锴锅,2022-09-04 发布点评,一天秦淮河，半部大明史，可惜现在搞的太商业！,1,是
bobchen62,2022-08-12 发布点评,这里的风景如画，晚上游船，看两岸灯火好风光。,1,是
NEPTUNO,2022-08-07 发布点评,棒棒的位置 环境优美 风光旖旎 游人如织 值得我们去,1,是
200****132,2022-08-04 发布点评,值得一去，夜景很美，六朝古都，脍炙人口的旧时王谢堂前燕，飞入寻常百姓家的乌衣巷。秦淮河上坐船游览别有风味,1,是
魏一钧,2022-07-29 发布点评,"【景色】很漂亮
【趣味】好玩
【性价比】物有所值",1,是
jdgg,2022-07-29 发布点评,南京著名的景点之一，永远都是不缺游客的地方。,1,是
蝴蝶公子,2022-07-09 发布点评,十里秦淮风光带，无限佳丽，三千烦恼丝不知如何,1,是
爱笑?(??????????? ?)?,2022-07-03 发布点评,不错不错不错不错不错不错(*?′╰╯`?)?,1,是
快乐尘埃927,2022-06-29 发布点评,夫子庙秦淮河历史文化名城 古韵味十足 游人特别多,1,是
嘟嘟熊??我爱你,2022-06-28 发布点评,风景秀丽，景色宜人，闲庭漫步，值得推荐的地方,1,是
d08****35,2022-06-28 发布点评,"【景色】夜晚更有风情
【趣味】很好
【性价比】高",1,是
行者9999,2022-06-25 发布点评,不错不错不错不错不错，这是非常值得去的地方。,1,是
爱生活的那个人,2022-06-23 发布点评,"【景色】很好
【趣味】非常有意义
【性价比】还行",1,是
童雷光,2022-06-23 发布点评,"【景色】好好好
【趣味】哈哈哈
【性价比】高高高",1,是
M27****6060,2022-05-29 发布点评,"【景色】古色古香
【趣味】值得一逛
【性价比】高",1,是
嘿哈嘿哈嘿哈哈嘿哈,2022-05-15 发布点评,建筑非常有特色，特别晚上灯光亮起后非常漂亮！,1,是
爱东宝,2022-04-13 发布点评,夫子庙秦淮风光带，热闹非凡，还是值得一去的。,1,是
一日小林,2022-04-08 发布点评,外地人来南京看夫子庙…其实这里也就那么回事儿,1,是
朝阳飞龙,2022-04-03 发布点评,南京非常有名的古老景点，就是人多的摩肩接踵。,1,是
众行天下,2022-03-28 发布点评,"【景色】超级棒
【趣味】超级棒
【性价比】超级棒",1,是
樊樊一家人,2022-03-27 发布点评,划着小船，吹着小风，挺不错的环境。。。。。。,1,是
pioneer001,2022-03-26 发布点评,夫子庙秦淮风光带南京必去景点，文化气息浓厚！,1,是
jacky82914,2022-03-26 发布点评,地方还不错，不过都是外地人，老南京现在没人去,1,是
MEANS891,2022-03-26 发布点评,上一次去大概有二十多年了，记得还是孩子的时候,1,是
ling旋,2022-03-25 发布点评,这里有全国最大的文庙，可以乘坐一下秦淮游船！,1,是
Old 9,2022-03-25 发布点评,南京著名景区，这里是南京古老城区的繁华地带。,1,是
爱逛的猴纸,2022-03-25 发布点评,南京市的城市名片，景色宜人，特别适合晚上游！,1,是
_WeCh****45986,2022-03-24 发布点评,"【景色】很不错，
【趣味】性也很强，值得去逛逛",1,是
樱樱桃??,2022-03-23 发布点评,"【景色】非常迷人
【趣味】游船好玩
【性价比】高",1,是
小斯诺,2022-03-23 发布点评,南京最有名的景点之一。晚上游船别有一番滋味！,1,是
John1983,2022-03-23 发布点评,装修过后的秦淮河，太美了， 很的很赞，超级喜欢,1,是
爱笑?(??????????? ?)?,2022-03-23 发布点评,不错不错拜拜吃吧不错不错(*?′╰╯`?)?,1,是
黑色2018,2022-03-23 发布点评,著名景点，还不收费，就是商业化和其他地方雷同,1,是
童雷光,2022-03-22 发布点评,"【景色】好好好
【趣味】好好好
【性价比】好好好",1,是
司马吉思,2022-10-22 发布点评,以前就在附近上班，很方便，现在离得有些远了,1,是
说走就走的旅行liu,2022-10-22 发布点评,南京夫子庙风光带景色非常美，尤其是夜景更美,1,是
风继续吹2018,2022-10-22 发布点评,不错的选择 这里很适合溜达 闲游 人工服务挺好的,1,是
朕为你打下的小小江山,2022-10-18 发布点评,历史名城南京的标志性景点，十里秦淮风光无限,1,是
毛屁屁,2022-10-14 发布点评,南京的5A景区，夫子庙和老门东都很有历史。,1,是
bigduck,2022-10-12 发布点评,好看的秦淮河，好吃的鸭血粉丝汤，喜欢的环境,1,是
cl****zhu,2022-10-02 发布点评,到南京必去的景点，小吃很多，口味还是不错的,1,是
一点半的女神经典典,2022-09-30 发布点评,"【景色】好！
【趣味】好！！
【性价比】好！！",1,是
zhangxd0624,2022-09-26 发布点评,每次出差过来，都要过来看看，还是那么漂亮。,1,是
320****065,2022-09-26 发布点评,南京旅游打卡网红之地，非常适合傍晚去游玩。,1,是
半岁就很帅,2022-09-26 发布点评,正宗南京特色，风光好 交通便利 还不错 值得推荐,1,是
Zinx,2022-09-22 发布点评,这个还是很不错的地方啊，去南京一定要打卡。,1,是
surg,2022-09-21 发布点评,好地方好风光，去古都南京夜间必须打卡的地方,1,是
沦落天涯的刀客,2022-09-12 发布点评,抛去吃的因素，单纯去游玩，还是不错的地方！,1,是
tonycen,2022-09-01 发布点评,典型明清建筑，夫子庙是南京城非常值得的去处,1,是
呼风唤雨,2022-08-27 发布点评,南京著名景点，夫子庙秦淮河很值得一去的地方,1,是
卐_ヒビバパ_卍,2022-08-24 发布点评,很有名的老景区，有意思的啊，人多更热闹啊，,1,是
zwh77,2022-08-11 发布点评,景色不错，值得一去，性价比很高，环境很好！,1,是
M23****441,2022-08-10 发布点评,真的是值得一看的地方，环境优美，景色宜人。,1,是
_zfb20****3855700,2022-08-06 发布点评,南京市中心的旅游点，有历史有人文，值得一逛,1,是
秋日星辰,2022-07-19 发布点评,秦淮河畔，吹吹晚风，现在有船只了，可以夜游,1,是
hua****4483,2022-07-17 发布点评,夫子庙的好吃，一个人吃的，分量很足。很棒的,1,是
_WeCh****868368,2022-07-10 发布点评,这地方晚上是值得一去的，晚上风景比较不错。,1,是
赖歇瑙郑玄,2022-07-02 发布点评,南京市著名的旅游景点，来的人很多，非常不错,1,是
住住好了,2022-06-30 发布点评,值得推荐一下，是个吃喝玩乐的好地方。赞一个,1,是
李维勋,2022-06-28 发布点评,很喜欢这个地标性的位置真心的不错喜欢到家了,1,是
DAMENG韩,2022-06-27 发布点评,自古南京夫子庙，可以去看看这个现代的商业街,1,是
南京阿King,2022-06-26 发布点评,不错不错不错不错不错，很好很好很好很好很好,1,是
axue 228,2022-06-25 发布点评,风光秀丽、景色秀丽，晚上灯光很漂亮，赞??,1,是
Tony wu老吴头,2022-06-24 发布点评,"【景色】江南美景
【趣味】好玩
【性价比】讚賞",1,是
ncsdu,2022-06-23 发布点评,景色很美，人文与景色完美结合，必打卡之地。,1,是
锴锅,2022-06-04 发布点评,世界著名景点，商业气息浓厚，管理人没头脑。,1,是
柴米油盐酱醋茶cmyyjcc,2022-05-23 发布点评,景色优美！趣味好玩！性价比很高！值得一去！,1,是
Yeseon~~,2022-05-14 发布点评,全方位无死角的干净，性价比超级高，值得推荐,1,是
心心0917,2022-05-04 发布点评,值得去，晚上的灯光很美，可以坐船，很有感觉,1,是
最棒最好,2022-05-01 发布点评,夫子庙周围环境很好，景区不错，休闲好去处。,1,是
xleee,2022-05-01 发布点评,南京市最有名的一处风景名胜区，值得一看哦！,1,是
黑骑士40,2022-04-30 发布点评,来南京必打卡的景点。可以好好逛逛游玩，不建议购物和吃饭。有点坑。夜景必看，简直不要太好看。吃饭可以到旁边的水游城，水平方。,1,是
微笑大仙,2022-04-26 发布点评,景色优美，空气清新，交通便利，旅游的好地方,1,是
鎏菽,2022-04-21 发布点评,南京城最值得游逛的地方之一 夜色催更 景致迷人,1,是
cnj****007,2022-04-19 发布点评,人山人海，全部是人，全部是小吃，没啥意思。,1,是
藏龙888,2022-04-17 发布点评,非常不错的地方，值得一去的地方，很好很好！,1,是
湾仔2020,2022-04-12 发布点评,坐着小船，夜游不错哦。玩累了，小吃街逛逛。,1,是
锦瑟无端，思华年,2022-04-01 发布点评,夫子庙 秦淮河是南京旅游必到之处，很强知道。,1,是
davidma730130,2022-03-28 发布点评,环境优美，很有人文历史底蕴，值得一去再去。,1,是
M93****05,2022-03-28 发布点评,旧时王谢堂前燕，飞入寻常百姓家。颇有感触。,1,是
恒德堂,2022-03-27 发布点评,到南京，必逛的地方，最好是晚上去玩。秦淮河两边灯光效果很好，夫子庙夜市小吃丰富，特别推荐代表小吃“鸭血粉丝汤”、臭豆腐干。,1,是
蒂卡尔2泰不花,2022-03-26 发布点评,很漂亮的景点一直去的很不错，赞一个可以的！,1,是
嗨嗨,2022-03-25 发布点评,"【景色】美
【趣味】十足
【性价比】高，打卡地",1,是
漂着11111,2022-03-25 发布点评,非常不错的地方，推荐一下啊！！！！！！！！,1,是
GX万象更新,2022-03-25 发布点评,来南京游玩必去的地方，非常的热闹，各色小吃应有尽有，小商品琳琅满目，还可乘座一下游船看看秦淮河两岸的风景，非常不错的。。。,1,是
自乐,2022-03-25 发布点评,这里白天景色就不错 入夜后的灯光更是美不胜收,1,是
铁锅帝国,2022-03-25 发布点评,白天晚上风景不同一定要和喜欢的人一起来看看,1,是
_M13****8317,2022-03-25 发布点评,古都无限好风光，历史的沉淀，文化的艺术瑰宝,1,是
一诺,2022-03-24 发布点评,秦淮河，一河之隔的江南贡院，素有君子不过河,1,是
kuankuan,2022-03-24 发布点评,还不错，附近还可以走走、逛逛，真的还不错。,1,是
鹏鹏与小野猫,2022-03-24 发布点评,承载华夏文化，记录美好瞬间。去玩去耍去疯。,1,是
aaron7666,2022-03-24 发布点评,从小到大都去过的地方，有些古迹，看看就行了,1,是
妞妞是个小仙女,2022-03-24 发布点评,风景很美，绿化好，周围都是古建筑，边走边看,1,是
热爱旅行者,2022-03-23 发布点评,南京夫子庙秦淮河风景区是国内一个不可错过的地方，它风景秀丽，人文故事很多，是南京最有名的旅游胜地，一定要好好带家人过来看看,1,是
一点半的女神经典典,2022-03-23 发布点评,"【景色】好
【趣味】好
【性价比】好！！！！！",1,是
asviper,2022-03-23 发布点评,多年以后，再次来到这里，感觉还是很不一样的,1,是
半岁就很帅,2022-03-23 发布点评,便利的交通 优美的环境 怡人的景色 让人流连忘返,1,是
非你不渴,2020-11-23 发布点评,夜降南京，泊秦淮南都会酒店。一派美景的切换，到这里才算安静下来，看窗外美景，想前朝盛世，恍惚觉，一朝一代变换更替对于时间事件都是多么渺小之事。,1,是
米尔顿·艾莎莱特,2023-04-18 发布点评,夜幕降临，在这风景秀丽的自然风光下，吹着风慢悠悠地欣赏大自然的魅力，何乐不为呢？,1,是
李李zzz,2022-10-18 发布点评,偶尔逛逛夫子庙，赏灯游船寻美食还是不错的,1,是
愤怒的鸭子123,2022-10-16 发布点评,南京夫子庙秦淮河风光秀丽江山如画般的美丽,1,是
南苑弓长,2022-10-15 发布点评,金陵城的头牌，没有之一。非常带感的游历。,1,是
同江艾莎,2022-10-13 发布点评,夫子庙周边有很多南京特色的小吃，非常热闹,1,是
功夫熊猫,2022-10-09 发布点评,"夫子庙秦淮风光带以夫子庙古建筑群为中心，以十里内秦淮河为轴线，面积3.36平方千米，东起东水关公园，西至西水关公园（今水西门）,分为夫子庙-白鹭洲景区、门东-门西景区、大报恩寺-金陵兵工厂景区、朝天宫-评事街景区。值得一去。",1,是
雪中火nickel,2022-10-07 发布点评,"【景色】
【趣味】
【性价比】挺好的，夜景美",1,是
风往北飞,2022-10-05 发布点评,南京夫子庙，风景如画，江南水乡古镇风光。,1,是
qiaocaiquan,2022-10-01 发布点评,非常不错的地方，很值得拥有，很值得去看看,1,是
美丽的天真小太太难受,2022-09-29 发布点评,南京著名旅游观光景点，好一朵美丽的茉莉花,1,是
小奶牛2023,2022-09-28 发布点评,很有历史意义，适合全家来玩玩，学习。参观,1,是
热爱旅行者,2022-09-24 发布点评,这里是六朝古都的南京，其中的秦淮风光是世人皆知的景点，夫子庙秦淮河是很大的中国人向往，想去看看的地方，尤其是晚上更加漂亮,1,是
渔舟唱晚71,2022-09-09 发布点评,南京夫子庙，十里秦淮河。风流倜傥风流人物,1,是
M48****050,2022-08-19 发布点评,百年历史，源远流长，景色清新，令人陶醉。,1,是
弘艳妮,2022-08-07 发布点评,非常值得一去，典型的江南风情，景色宜人。,1,是
三小,2022-08-07 发布点评,风景很美，好吃的小吃美食也很多，值得一去,1,是
白中透亮,2022-07-24 发布点评,南京的秦淮河还是很值得去的，看夜景很美！,1,是
深 海 孤 鱼,2022-07-18 发布点评,秦淮河畔夫子庙老门东街区，现在人气很高！,1,是
Zhuzhu,2022-07-16 发布点评,"【景色】杂乱无章
【趣味】无趣
【性价比】贵",1,是
Zheng176,2022-07-11 发布点评,景色优美，情侣打卡圣地，推荐游玩的好去处,1,是
LHCY,2022-07-10 发布点评,南京夫子庙景色优美，是老南京最繁华的地方,1,是
谭谭2008,2022-07-01 发布点评,"挺不错的，很有纪念意义的地方
【性价比】高",1,是
超哥有安排,2022-06-30 发布点评,这里是非常非常漂亮的地方。很有文化底蕴。,1,是
自乐,2022-06-30 发布点评,夫子庙周边的夜景很漂亮 这里的比较适合夜游,1,是
210****966,2022-06-27 发布点评,这里还是非常不错的啊！推荐大家去看看啊！,1,是
司马吉思,2022-06-25 发布点评,以前单位离得很近很方便，现在离得有些远了,1,是
Will Chou,2022-06-25 发布点评,古韵南京，文化历史悠久，风景秀丽，很不错,1,是
elizabeth潘美,2022-06-24 发布点评,这里的景色太美了，非常有特色，丰富多彩。,1,是
mjg624,2022-06-24 发布点评,南京夫子庙，最具风情的街道，文化色彩浓重,1,是
等不来的往事,2022-06-23 发布点评,历史文化底蕴很厚重环境优美词汇表达不出来,1,是
ddpprr,2022-06-09 发布点评,多么值得一去的地方啊，有机会一定要去哦。,1,是
E17****500,2022-06-03 发布点评,商业气息比较浓厚，历史人文气息有点不足。,1,是
飘零花语,2022-05-30 发布点评,夜景真的超美，有机会还要再去一次！！！！,1,是
118****099,2022-05-21 发布点评,人文与自然风光结合，特别有感觉！值得一游,1,是
某某用户,2022-05-03 发布点评,南京夫子庙街区非常有韵味 特别是夜晚的时候,1,是
音乐乖狗,2022-04-25 发布点评,南京秦淮河风景很美，坐游船游览非常惬意！,1,是
M33****1239,2022-04-15 发布点评,这里是南京最热闹的地方，晚上去逛逛很好。,1,是
新城之光,2022-04-12 发布点评,夜晚的好看些，灯光效果不错，旺季人挤人。,1,是
helloYIWA,2022-04-01 发布点评,适合下午去，看完王谢故居，晚上正好看夜景,1,是
阳光sxj,2022-03-30 发布点评,古都和秦淮河，夫子庙风景独到，值得一玩。,1,是
011237131,2022-03-29 发布点评,风景这边独好，景色独树一帜，景观漂亮美丽,1,是
ronggang,2022-03-28 发布点评,景色秀丽漂亮，夜景更好，夜游是很好的选择,1,是
M55****820,2022-03-27 发布点评,夫子庙秦淮风光带很棒的，有时间去看看！！,1,是
新庄大地主,2022-03-27 发布点评,本地挺不错的一家旅游休闲好去处好好好好好,1,是
_f4512****12106,2022-03-27 发布点评,知道了知道了这是挺好玩的样子的啊哈哈哈哈,1,是
赖歇瑙郑玄,2022-03-27 发布点评,南京的热门景点之一，来玩的人很多，挺不错,1,是
都粱山水,2022-03-26 发布点评,到南京必到秦淮河，秦淮河能体现南京的品质,1,是
拯救你,2022-03-26 发布点评,非常值得一去的地方，景色优美，古色古香。,1,是
silverchris,2022-03-23 发布点评,晚上的秦淮河游船，光影交错，别有一番风味,1,是
叶凉辰,2022-03-23 发布点评,秦淮河的风景是真的不错，夫子庙也适合逛街,1,是
樵漁書奕,2022-03-23 发布点评,六朝古都，3000年沧桑改变不了秦淮风骚,1,是
YANWEI9885,2022-03-23 发布点评,南京夫子庙风景区是来南京旅游的必到打卡地,1,是
TIM-W1206,2022-03-23 发布点评,美丽的秦淮风光带，江南曾经历史的繁华之地,1,是
zm584856,2022-03-23 发布点评,价格便宜的，服务态度很好的，停车方便的很,1,是
太月人家,2022-03-22 发布点评,朱自清都十分喜爱的地方，您还没去欣赏下。,1,是
AggieH,2022-03-22 发布点评,秦淮河畔 故事多多 韵味足足 有机会要再去玩玩,1,是
本杰明,2019-11-13 发布点评,"秦淮风光带的夫子庙，主要由孔庙、学宫、贡院三大建筑群组成。
夫子庙位于南京秦淮区秦淮河北岸，为秦淮风光带核心区。

秦淮河，是长江下游南岸的支流。古称龙藏浦，汉称淮水，唐后称秦淮。
秦淮河如今大部在南京市境内，被称作南京的母亲河。
唐诗人杜牧有《泊秦淮》：烟笼寒水月笼沙，夜泊秦淮近酒家。商女不知亡国恨，隔江犹唱后庭花。
杜牧此诗，在很多人看来，为与秦淮河有关的古诗词中最著名的一首。

就我来看，游至河边楼台处，更欣赏的一首是宋词人晏几道的《临江仙&amp;#183;梦后楼台高锁》：
梦后楼台高锁，酒醒帘幕低垂。去年春恨却来时。落花人独立，微雨燕双飞。
记得小苹初见，两重心字罗衣。琵琶弦上说相思。当时明月在，曾照彩云归。

夫子庙，来了三次。
第一次来时，主要游了贡院，因与研究过古建筑的文友同游，在秦淮河边、贡院栏杆旁坐下，听谈了一番美人靠。
后来忆起，镜像便是在河边，走着一位斜打着伞、纱巾披肩的苗条女子。

其后二次，一次细细地观赏，有故人重逢、旧地重游之感；另一次似乎是寻小点，含在口中时却怅然若失，其时天光大亮，明月已逝，启示了微雨落花之相。

回光返照，余云：
断藕连丝旧喜，穿心漏洞新悲。隔江犹唱笑三回。碎莲涟碎月，余日暮余晖。
兑尽今生醉梦，勾匀前世愁眉。秦淮河上雨青微。开蓬肩美靠，转目骨凄归。",0,是
